id,title,class,is_safety,motivation_score,methodology_score,evaluation_score,total_score,subdomain,confidence,reasoning
pmlr-v162-agussurja22a,On the Convergence of the Shapley Value in Parametric Bayesian Learning Games,1,False,,,,,,high,"The paper studies the convergence of Shapley value in Bayesian learning games to achieve fairness in collaborative learning, which is a classical ML fairness and data valuation problem. It has no connection to frontier AI safety, alignment, or catastrophic risk, placing it firmly in Ethics & Fairness (Class 1)."
pmlr-v162-angelopoulos22a,Image-to-Image Regression with Distribution-Free Uncertainty Quantification and Applications in Imaging,2,False,,,,,,high,"The paper develops uncertainty quantification methods for image-to-image regression in biological imaging, providing statistical guarantees for prediction intervals. This is a reliability improvement for domain-specific tasks, not an advance in general interpretability or frontier AI safety. It fits Class 2 (Truthfulness, Reliability & XAI) because its primary goal is fixing current-generation usability issues, not understanding or aligning highly capable AI systems."
pmlr-v162-angelidakis22a,Fair and Fast k-Center Clustering for Data Summarization,1,False,,,,,,high,"The paper addresses fairness in k-center clustering for data summarization, focusing on demographic group representation and distortion. This is a traditional ML fairness problem with no connection to frontier AI safety, alignment, or catastrophic risk, fitting squarely into Class 1 (Ethics & Fairness)."
pmlr-v162-awasthi22c,H-Consistency Bounds for Surrogate Loss Minimizers,3,False,,,,,,high,"The paper presents theoretical guarantees (H-consistency bounds) for surrogate loss minimization, focusing on estimation errors and tightness of bounds for zero-one and adversarial losses. There is no connection to AI safety, alignment, fairness, or interpretability; it is a pure theoretical machine learning contribution aimed at improving understanding of loss function behavior."
pmlr-v162-antoran22a,Adapting the Linearised Laplace Model Evidence for Modern Deep Learning,3,False,,,,,,high,"The paper proposes adjustments to the linearised Laplace method for model uncertainty estimation in modern deep learning. Its primary goal is improving model selection and uncertainty quantification, which is a general capability improvement, not safety-motivated. It does not address AI safety, alignment, or frontier model interpretability."
pmlr-v162-asi22a,Private optimization in the interpolation regime: faster rates and hardness results,1,False,,,,,,high,"The paper studies differentially private stochastic convex optimization, focusing on sample complexity in the interpolation regime. This is a theoretical privacy-preserving ML contribution with no connection to frontier AI safety, alignment, or catastrophic risk, fitting squarely under Class 1 (Ethics & Fairness) as differential privacy is explicitly listed as an example."
pmlr-v162-baevski22a,"data2vec: A General Framework for Self-supervised Learning in Speech, Vision and Language",3,False,,,,,,high,"The paper presents a general self-supervised learning framework (data2vec) that aims to improve performance across speech, vision, and language tasks. There is no mention of safety, alignment, ethics, or interpretability; the primary goal is advancing capabilities and achieving state-of-the-art results. Therefore, it falls under Class 3 (General Capabilities)."
pmlr-v162-bao22c,Generative Modeling for Multi-task Visual Learning,3,False,,,,,,high,"The paper proposes a generative modeling framework to improve multi-task visual learning performance by synthesizing images with weak annotations. There is no connection to AI safety, alignment, or frontier model concerns; the primary goal is enhancing capabilities on standard computer vision benchmarks."
pmlr-v162-abid22a,Meaningfully debugging model mistakes using conceptual counterfactual explanations,2,False,,,,,,high,"The paper proposes conceptual counterfactual explanations (CCE) to explain classifier mistakes using human-understandable concepts, applied to pretrained models and medical applications. This is an XAI method for debugging and bias identification, not focused on frontier AI safety or mechanistic interpretability, so it belongs in Class 2 (Truthfulness, Reliability & XAI)."
pmlr-v162-alon22a,Neuro-Symbolic Language Modeling with Automaton-augmented Retrieval,3,False,,,,,,high,"The paper presents a method to improve the efficiency of retrieval-based language models by approximating datastore search with an automaton. The primary goal is performance improvement (perplexity reduction and computational savings) with no explicit safety, alignment, or ethical motivation, placing it in Class 3."
pmlr-v162-banerjee22a,Stability Based Generalization Bounds for Exponential Family Langevin Dynamics,3,False,,,,,,high,"This paper derives generalization bounds for a family of noisy optimization algorithms, focusing on theoretical guarantees and optimization guarantees rather than any safety or alignment concerns. It does not address frontier AI safety, interpretability, truthfulness, or fairness, and its primary goal is advancing learning theory."
pmlr-v162-bao22d,Estimating the Optimal Covariance with Imperfect Mean in Diffusion Probabilistic Models,3,False,,,,,,high,"The paper proposes a method to improve the covariance estimation in diffusion probabilistic models to enhance generation efficiency and sample quality. There is no mention or connection to AI safety, alignment, ethics, or reliability; it is purely a capabilities-focused contribution. Therefore, it belongs in Class 3 (General Capabilities)."
pmlr-v162-angell22a,Interactive Correlation Clustering with Existential Cluster Constraints,3,False,,,,,,high,"The paper introduces existential cluster constraints for interactive clustering, aiming to improve clustering accuracy with fewer user inputs. It does not address safety, alignment, or frontier AI concerns, nor does it focus on fairness, bias, or interpretability. Thus, it belongs to Class 3 (General Capabilities)."
pmlr-v162-beliaev22a,Imitation Learning by Estimating Expertise of Demonstrators,3,False,,,,,,high,"The paper improves imitation learning by estimating demonstrator expertise to filter suboptimal behavior, aiming solely to boost policy performance. There is no mention of safety, alignment, or frontier AI concerns, placing it firmly in Class 3 (General Capabilities)."
pmlr-v162-agarwala22a,Deep equilibrium networks are sensitive to initialization statistics,3,False,,,,,,high,"The paper studies initialization statistics for deep equilibrium networks to improve training stability, a purely capabilities-oriented goal with no safety or alignment motivation. It does not address frontier AI safety, interpretability, or any of the defined Class 4 subdomains, nor does it fit into ethics/fairness (Class 1) or truthfulness/reliability (Class 2) as it is not about bias, hallucination, or XAI."
pmlr-v162-barik22a,Sparse Mixed Linear Regression with Guarantees: Taming an Intractable Problem with Invex Relaxation,3,False,,,,,,high,"The paper introduces an invex relaxation for sparse mixed linear regression, providing theoretical guarantees for recovery. It focuses on solving an NP-hard statistical estimation problem without any connection to AI safety, alignment, or frontier model concerns, fitting squarely into the General Capabilities class."
pmlr-v162-bengs22a,Stochastic Contextual Dueling Bandits under Linear Stochastic Transitivity Models,3,False,,,,,,high,"The paper focuses on regret minimization in contextual dueling bandits, a standard online learning problem. There is no mention of AI safety, alignment, fairness, or frontier risks. It is purely about algorithmic performance and efficiency, fitting Class 3 General Capabilities."
pmlr-v162-alaa22a,How Faithful is your Synthetic Data? Sample-level Metrics for Evaluating and Auditing Generative Models,1,False,,,,,,high,"This paper introduces a domain-agnostic metric for evaluating generative models, with a focus on fidelity, diversity, and generalization (data copying). The emphasis on auditing for data copying and privacy aligns it with ethics and fairness concerns such as copyright and data attribution, rather than frontier AI safety or alignment."
pmlr-v162-backstrom22a,ASAP.SGD: Instance-based Adaptiveness to Staleness in Asynchronous SGD,3,False,,,,,,high,"The paper presents an analytical framework and method for adapting step sizes to stale updates in asynchronous SGD, aiming to improve convergence speed and stability. There is no mention of AI safety, ethics, or frontier model alignment, so it falls under Class 3 (General Capabilities)."
pmlr-v162-bai22d,A$^3$T: Alignment-Aware Acoustic and Text Pretraining for Speech Synthesis and Editing,3,False,,,,,,high,"The paper presents a pretraining framework for speech synthesis and editing using acoustic-text alignment, with the goal of improving generation quality. There is no connection to frontier AI safety, ethics, or alignment with human values; the term 'alignment' refers to acoustic-text alignment in speech processing. The work is primarily about improving capabilities, placing it in Class 3."
pmlr-v162-bai22a,A Hierarchical Transitive-Aligned Graph Kernel for Un-attributed Graphs,3,False,,,,,,high,"This paper proposes a new graph kernel method for un-attributed graphs, focusing on theoretical advantages and experimental effectiveness in graph comparison. There is no mention or connection to AI safety, alignment, fairness, interpretability, or any safety-related concerns. It falls under General Capabilities as a pure methodology improvement without safety motivation."
pmlr-v162-andriushchenko22a,Towards Understanding Sharpness-Aware Minimization,3,False,,,,,,high,"The paper analyzes Sharpness-Aware Minimization (SAM) to understand its generalization benefits, focusing on improving performance of neural networks without any reference to AI safety, alignment, or frontier model risks. It thus belongs to Class 3 (General Capabilities) as its primary goal is enhancing generalization and efficiency."
pmlr-v162-bachmann22a,How Tempering Fixes Data Augmentation in Bayesian Neural Networks,3,False,,,,,,high,"This paper investigates the cold posterior effect in Bayesian neural networks (BNNs), aiming to understand how tempering compensates for misspecification from data augmentation. The work is theoretical and empirical, focused on improving BNN performance and theory, with no connection to frontier AI safety, alignment, or catastrophic risk. Thus, it belongs in Class 3 (General Capabilities)."
pmlr-v162-benzing22a,Gradient Descent on Neurons and its Link to Approximate Second-order Optimization,3,False,,,,,,high,"The paper investigates the nature of KFAC optimization, showing it approximates gradient descent on neurons, and proposes a new optimizer. This is purely about improving neural network training efficiency and understanding optimization dynamics, with no connection to AI safety, ethics, or fairness."
pmlr-v162-bae22a,From Noisy Prediction to True Label: Noisy Prediction Calibration via Generative Model,3,False,,,,,,high,"The paper addresses the problem of noisy labels in machine learning, proposing a post-processing calibration method to improve classification accuracy. It does not engage with frontier AI safety, alignment, or interpretability of capable models, and its primary goal is performance improvement on noisy datasets. Therefore, it falls under Class 3 (General Capabilities)."
pmlr-v162-alam22a,Deploying Convolutional Networks on Untrusted Platforms Using 2D Holographic Reduced Representations,2,False,,,,,,high,"The paper presents a method for obfuscating neural network inference on untrusted platforms using 2D holographic reduced representations, focusing on privacy and security against an untrusted third party. This is a domain-specific security technique for standard CNNs, not addressing frontier AI safety or alignment. Therefore, it belongs to Class 2 (Truthfulness, Reliability & XAI), as it concerns reliability and security in a narrow deployment context."
pmlr-v162-bahadori22a,End-to-End Balancing for Causal Continuous Treatment-Effect Estimation,3,False,,,,,,high,"The paper proposes a new algorithm for causal inference from observational data with continuous treatments, using entropy balancing and end-to-end optimization. It focuses entirely on improving causal estimation accuracy without any connection to AI safety, alignment, frontier models, or related safety concerns, so it belongs in Class 3 (General Capabilities)."
pmlr-v162-akbari22a,Minimum Cost Intervention Design for Causal Effect Identification,3,False,,,,,,high,"This paper addresses a problem in causal inference—designing cost-minimizing interventions for causal effect identification. It does not engage with AI safety, alignment, frontier models, or any safety-related topic; it is a methodological contribution to causal discovery. Therefore, it falls under Class 3 (General Capabilities)."
pmlr-v162-barannikov22a,Representation Topology Divergence: A Method for Comparing Neural Network Representations.,3,False,,,,,,high,"The paper proposes a topological method for comparing neural network representations across domains like training dynamics and transfer learning, with no explicit safety or alignment motivation. It is a general capability tool for understanding representations, not specifically advancing frontier AI safety or mechanistic interpretability."
pmlr-v162-biggs22a,Non-Vacuous Generalisation Bounds for Shallow Neural Networks,3,False,,,,,,high,"The paper derives PAC-Bayesian generalization bounds for shallow neural networks, focusing on theoretical guarantees for deterministic parameters. It does not address safety, alignment, interpretability, or fairness, and its primary goal is advancing theoretical understanding of generalization, which falls under general capabilities."
pmlr-v162-bedi22a,On the Hidden Biases of Policy Mirror Ascent in Continuous Action Spaces,3,False,,,,,,high,"The paper addresses convergence and performance issues in policy gradient reinforcement learning for continuous action spaces, proposing algorithmic improvements (heavy-tailed parameterizations, mirror ascent, gradient tracking) without any safety, alignment, or interpretability framing. It is purely a capabilities-focused optimization contribution, thus belonging to Class 3."
pmlr-v162-bartan22a,Neural Fisher Discriminant Analysis: Optimal Neural Network Embeddings in Polynomial Time,3,False,,,,,,high,"This paper proposes a neural network extension of Fisher's Linear Discriminant Analysis for optimal embeddings, focusing on discrimination criteria and convex optimization. There is no connection to frontier AI safety, interpretability, or alignment; the primary goal is improving classification performance, so it belongs to Class 3 (General Capabilities)."
pmlr-v162-bai22b,Near-Optimal Learning of Extensive-Form Games with Imperfect Information,3,False,,,,,,high,"The paper focuses on improving sample complexity for learning Nash equilibria in extensive-form games. It presents algorithms like Balanced Online Mirror Descent and Balanced Counterfactual Regret Minimization. This is a core game theory and machine learning contribution with no connection to frontier AI safety, alignment, or catastrophic risk. It does not address any safety-related evaluation or motivation, so it is classified as General Capabilities."
pmlr-v162-blau22a,Optimizing Sequential Experimental Design with Deep Reinforcement Learning,3,False,,,,,,high,"The paper presents a method for optimizing sequential experimental design using deep reinforcement learning, framed as solving an MDP. The focus is on computational efficiency and performance in both continuous and discrete design spaces. There is no mention of AI safety, alignment, ethics, or reliability concerns; it is purely a methodology improvement paper, thus falling under General Capabilities."
pmlr-v162-bhatt22a,Minimax M-estimation under Adversarial Contamination,3,False,,,,,,high,"The paper presents a robust M-estimator for mean estimation under adversarial contamination, with finite-sample analysis and minimal assumptions. It does not address frontier AI safety, ethics, or interpretability; instead, it contributes to robust statistics and bandit algorithms, falling under general capabilities improvement."
pmlr-v162-bharti22a,Approximate Bayesian Computation with Domain Expert in the Loop,3,False,,,,,,medium,"The paper presents an active learning method for selecting summary statistics in Approximate Bayesian Computation, involving domain experts to improve posterior estimates. It does not address AI safety, fairness, truthfulness, or interpretability of ML models, nor does it focus on frontier AI systems. The primary goal is improving a statistical inference method, thus it falls under General Capabilities."
pmlr-v162-andoni22a,"Learning to Hash Robustly, Guaranteed",3,False,,,,,,high,"The paper proposes an instance-optimal hashing algorithm for nearest neighbor search with worst-case guarantees, focusing on performance improvement on real datasets like MNIST and ImageNet. It does not address any aspect of AI safety, ethics, or alignment, and its primary goal is algorithmic efficiency and robustness, placing it in Class 3 (General Capabilities). The paper is distinct from safety-related work as it does not involve frontier models, interpretability, or value alignment."
pmlr-v162-bansal22a,Certified Neural Network Watermarks with Randomized Smoothing,1,False,,,,,,high,"The paper proposes a certifiable watermarking method for neural networks, focusing on protecting intellectual property through robustness guarantees. This directly corresponds to the 'watermarking for provenance' example under Class 1 (Ethics & Fairness), as it addresses copyright and ownership rather than frontier AI safety, interpretability, or general capabilities."
pmlr-v162-brutzkus22a,Efficient Learning of CNNs using Patch Based Features,3,False,,,,,,high,"The paper proposes a semi-supervised algorithm for learning CNNs using patch-based features, with theoretical analysis and experiments on CIFAR-10. There is no connection to AI safety, alignment, or frontier risks; the focus is entirely on improving learning efficiency and understanding CNN representations, which falls under general capabilities."
pmlr-v162-bojun22a,Lagrangian Method for Q-Function Learning (with Applications to Machine Translation),3,False,,,,,,high,"The paper introduces a new Lagrangian method for Q-function learning, framed as a saddle point optimization problem, and demonstrates it on machine translation. There is no mention of AI safety, alignment, interpretability, or any safety-related motivation or evaluation. The work is purely methodological and applied to a standard NLP task, placing it in General Capabilities."
pmlr-v162-brandstetter22a,Lie Point Symmetry Data Augmentation for Neural PDE Solvers,3,False,,,,,,high,"The paper introduces a data augmentation method to improve sample complexity for neural PDE solvers, which is a performance/efficiency improvement with no connection to AI safety, ethics, or truthfulness. It does not address frontier model risks or alignment, so it belongs in Class 3 (General Capabilities)."
pmlr-v162-antonakopoulos22b,UnderGrad: A Universal Black-Box Optimization Method with Almost Dimension-Free Convergence Rate Guarantees,3,False,,,,,,high,"The paper proposes a new optimization algorithm with convergence guarantees, focusing on computational efficiency and dimension-free convergence. There is no connection to AI safety, ethics, or reliability; it is a pure optimization capabilities paper."
pmlr-v162-brogat-motte22a,Learning to Predict Graphs with Fused Gromov-Wasserstein Barycenters,3,False,,,,,,high,"The paper introduces a novel framework for supervised graph prediction using optimal transport, focusing on performance and interpolation in graph space. There is no connection to AI safety, ethics, or frontier model alignment. It is a general machine learning methodology paper."
pmlr-v162-baudin22a,Fictitious Play and Best-Response Dynamics in Identical Interest and Zero-Sum Stochastic Games,3,False,,,,,,high,"The paper extends fictitious play to stochastic games and proves convergence to Nash equilibria in identical interest and zero-sum settings. There is no mention of AI safety, alignment, catastrophic risks, or frontier models. The work is purely a theoretical contribution to multi-agent learning dynamics, placing it in Class 3 (General Capabilities)."
pmlr-v162-blanc22b,Popular decision tree algorithms are provably noise tolerant,3,False,,,,,,high,"The paper proves noise-tolerance guarantees for traditional decision tree algorithms (ID3, C4.5, CART) under a strong noise model. It does not address frontier AI safety, alignment, ethics, or reliability of deployed systems. The work is a theoretical contribution to general machine learning capabilities, fitting Class 3."
pmlr-v162-boopathy22a,How to Train Your Wide Neural Network Without Backprop: An Input-Weight Alignment Perspective,3,False,,,,,,high,"This paper proposes biologically-inspired, backpropagation-free learning rules for wide neural networks, leveraging NTK theory to show equivalence to backpropagation in the infinite-width limit. The primary goal is improving training efficiency and biological plausibility, with no explicit safety, alignment, or reliability motivation. It does not address frontier AI safety, interpretability, or any safety subdomain, so it belongs to General Capabilities."
pmlr-v162-birrell22a,Structure-preserving GANs,3,False,,,,,,high,"The paper introduces structure-preserving GANs to improve distribution learning with group symmetries, focusing on sample fidelity and diversity. There is no connection to frontier AI safety, alignment, or risk. It is a capabilities-oriented work, fitting Class 3."
pmlr-v162-borgeaud22a,Improving Language Models by Retrieving from Trillions of Tokens,3,False,,,,,,high,"The paper introduces RETRO, a retrieval-augmented language model that improves performance by conditioning on document chunks from a large corpus. The primary goal is enhancing capabilities (lower perplexity, fewer parameters) with no explicit safety or alignment motivation. It does not address truthfulness, reliability, or interpretability for safety purposes, and thus belongs in Class 3 (General Capabilities)."
pmlr-v162-bansal22b,Data Scaling Laws in NMT: The Effect of Noise and Architecture,3,False,,,,,,high,"The paper studies data scaling laws in neural machine translation, varying architecture and noise to understand their impact on scaling exponents. There is no mention of safety, alignment, or any safety-relevant framing; the work is purely about understanding scaling properties for improving translation performance. It falls under General Capabilities, not safety."
pmlr-v162-bernasconi22a,Safe Learning in Tree-Form Sequential Decision Making: Handling Hard and Soft Constraints,3,False,,,,,,high,"The paper studies online learning with cost constraints in tree-form decision making, focusing on regret bounds and constraint satisfaction. It does not address frontier AI safety, alignment, or interpretability, and the safety threshold refers to cost constraints rather than misalignment or catastrophic risk. The primary contribution is algorithmic and theoretical within standard online learning, placing it in Class 3 (General Capabilities)."
pmlr-v162-alexos22a,Structured Stochastic Gradient MCMC,3,False,,,,,,high,"The paper proposes a new variational inference method combining SGMCMC and coordinate-ascent VI to improve convergence speed and accuracy for Bayesian neural networks. There is no connection to AI safety, ethics, truthfulness, or interpretability; it focuses purely on improving general capabilities."
pmlr-v162-calandriello22a,Scaling Gaussian Process Optimization by Evaluating a Few Unique Candidates Multiple Times,3,False,,,,,,high,"The paper focuses on improving the computational efficiency of Gaussian process optimization by evaluating few unique candidates multiple times, with no reference to AI safety, alignment, or frontier models. It modifies existing GP-Opt algorithms for better runtime and memory, which is a general capability improvement, not a safety contribution."
pmlr-v162-bao22e,On the Surrogate Gap between Contrastive and Supervised Losses,3,False,,,,,,high,"The paper presents a theoretical analysis of contrastive representation learning, establishing surrogate bounds between contrastive and supervised losses. There is no mention of AI safety, alignment, frontier models, or any safety-related motivation. It is a purely theoretical ML contribution focused on understanding representation learning, which falls under General Capabilities (Class 3)."
pmlr-v162-carminati22a,"A Marriage between Adversarial Team Games and 2-player Games: Enabling Abstractions, No-regret Learning, and Subgame Solving",3,False,,,,,,high,"This paper focuses on game-theoretic techniques for sequential adversarial team games, introducing a new representation to enable abstractions, no-regret learning, and subgame solving. There is no connection to frontier AI safety, alignment, or risk; the goal is improving computational methods for multi-agent zero-sum games, placing it in General Capabilities."
pmlr-v162-brenner22a,Tractable Dendritic RNNs for Reconstructing Nonlinear Dynamical Systems,3,False,,,,,,high,"The paper introduces a dendritic RNN for reconstructing nonlinear dynamical systems, focusing on improving interpretability and tractability in scientific modeling. It does not address AI safety, frontier model alignment, or any safety subdomain, so it belongs in Class 3 (General Capabilities)."
pmlr-v162-cai22b,Convergence of Invariant Graph Networks,3,False,,,,,,high,"The paper proves convergence properties of Invariant Graph Networks under graphon models, focusing on theoretical expressiveness and approximation. There is no connection to AI safety, alignment, fairness, or reliability; it is a pure capabilities/theory paper."
pmlr-v162-cai22a,Near-Optimal Algorithms for Autonomous Exploration and Multi-Goal Stochastic Shortest Path,3,False,,,,,,high,"This paper presents theoretical advances in RL exploration (sample complexity bounds, minimax-optimal algorithms) with no mention of AI safety, alignment, frontier models, or catastrophic risk. It aims to improve autonomous exploration capabilities, making it a General Capabilities paper (Class 3)."
pmlr-v162-budhathoki22a,Causal structure-based root cause analysis of outliers,2,False,,,,,,high,"This paper presents a causal method for root cause analysis of outliers, applied to river flows. It does not involve frontier AI systems, alignment, or safety, and is a general explanation method for outliers, more aligned with explainability and reliability in data analysis, thus falling into Class 2."
pmlr-v162-bitterwolf22a,Breaking Down Out-of-Distribution Detection: Many Methods Based on OOD Training Data Estimate a Combination of the Same Core Quantities,2,False,,,,,,high,"The paper analyzes OOD detection methods using surrogate OOD data, aiming to unify their implicit scoring functions. This addresses a standard ML reliability problem (recognizing OOD inputs) without any connection to frontier AI, agentic behavior, or catastrophic risk. It fits Class 2 as it improves trustworthiness in a narrow, non-frontier context."
pmlr-v162-casanova22a,YourTTS: Towards Zero-Shot Multi-Speaker TTS and Zero-Shot Voice Conversion for Everyone,3,False,,,,,,high,"The paper presents a method for zero-shot multi-speaker text-to-speech and voice conversion, focusing on improving quality and generalization. There is no mention of safety, alignment, fairness, or any safety-related concepts. Therefore, it falls under Class 3 (General Capabilities)."
