id,title,class,is_safety,motivation_score,methodology_score,evaluation_score,total_score,subdomain,confidence,reasoning
9CZZ8tIhSv,Hyperbolic Representation Learning: Revisiting and Advancing,3,False,,,,,,high,"The paper improves representation learning in hyperbolic spaces with a method called HIE, aiming to enhance performance on tasks like graph and hierarchical data. There is no mention of AI safety, alignment, or frontier models. The primary goal is capabilities improvement, not safety."
cHhGmXDiHp,NeRFool: Uncovering the Vulnerability of Generalizable Neural Radiance Fields against Adversarial Perturbations,2,False,,,,,,high,"The paper investigates adversarial robustness of Generalizable Neural Radiance Fields (GNeRF), a specific 3D vision architecture for novel view synthesis. This is architecture-specific adversarial robustness for a narrow vision model, not for frontier AI systems like LLMs or autonomous agents, so it falls under Class 2 (Truthfulness, Reliability & XAI) rather than Class 4 (AI Safety)."
BrOPvKsIXW,The Hessian perspective into the Nature of Convolutional Neural Networks,3,False,,,,,,high,"This paper theoretically analyzes the Hessian of CNNs, focusing on rank bounds and structure using Toeplitz representations. It does not address AI safety, alignment, fairness, or truthfulness; it is a capability-oriented study of optimization landscape properties. It is distinct from safety-relevant interpretability as it concerns loss geometry rather than model representations for alignment."
eYlLlvzngu,Using Large Language Models to Simulate Multiple Humans and Replicate Human Subject Studies,3,False,,,,,,high,"The paper introduces a Turing Experiment method to evaluate how well large language models simulate human behavior and replicate classic human-subject studies. The primary goal is assessing simulation fidelity, not addressing frontier AI safety, alignment, or catastrophic risks, so it falls under general capabilities."
OxkESnZnN2,Improved Learning-Augmented Algorithms for the Multi-Option Ski Rental Problem via Best-Possible Competitive Analysis,3,False,,,,,,high,"The paper presents learning-augmented algorithms for the multi-option ski rental problem, focusing on competitive analysis and performance improvements. It does not address any aspect of AI safety, ethics, fairness, truthfulness, or frontier model alignment. Therefore, it falls under General Capabilities as it aims to improve algorithmic performance using ML predictions without any safety or alignment motivation."
HAtMGUv1ci,Active Policy Improvement from Multiple Black-box Oracles,3,False,,,,,,high,"The paper introduces MAPS and MAPS-SE, algorithms for active imitation learning from multiple suboptimal oracles to improve policy optimization in reinforcement learning. The focus is on sample efficiency and performance on control tasks, with no mention of safety, alignment, or frontier AI concerns, placing it in Class 3 (General Capabilities)."
nrSM4XmF5k,Master-ASR: Achieving Multilingual Scalability and Low-Resource Adaptation in ASR with Modular Learning,3,False,,,,,,high,"The paper proposes a modular learning framework for multilingual and low-resource ASR, focusing on scalability, performance, and efficiency. There is no mention of safety, alignment, interpretability, ethics, or any AI safety concerns. The primary goal is improving capabilities and generalization, placing it squarely in Class 3 (General Capabilities)."
XAGr6u76Lu,On Data Manifolds Entailed by Structural Causal Models,2,False,,,,,,high,"The paper focuses on characterizing data manifolds from structural causal models to generate causally-grounded counterfactual explanations for machine learning classifiers. This is an interpretability and explainability contribution for standard classifiers, not specifically addressing frontier AI safety, alignment, or catastrophic risks. Therefore, it belongs in Class 2 (Truthfulness, Reliability & XAI) rather than Class 4."
dtg76BRYCG,Autoregressive Diffusion Model for Graph Generation,3,False,,,,,,high,"The paper proposes an autoregressive diffusion model for graph generation, focusing on improving generation quality and speed on graph and molecule datasets. There is no connection to AI safety, fairness, truthfulness, or frontier AI safety concerns. It is a capabilities-oriented generative modeling paper."
vDMHusV7J0,Deep Generative Symbolic Regression with Monte-Carlo-Tree-Search,3,False,,,,,,high,"This paper proposes a new method for symbolic regression using Monte-Carlo Tree Search and a neural mutation model, achieving state-of-the-art performance on SRBench. There is no connection to AI safety, ethics, or frontier model alignment; the primary goal is improving capabilities for symbolic regression."
2DiRkdZJYm,Stable and Consistent Prediction of 3D Characteristic Orientation via Invariant Residual Learning,3,False,,,,,,high,"This paper presents a method for predicting characteristic orientations of 3D point clouds using equivariant and invariant learning. It focuses on improving performance for a standard computer vision task and does not engage with AI safety, ethics, or reliability beyond typical benchmarks. Therefore, it belongs in Class 3 (General Capabilities)."
YeTYJz7th5,Learning Temporally AbstractWorld Models without Online Experimentation,3,False,,,,,,high,"The paper presents a method for learning temporally abstract world models from offline data for robotic planning, focusing on improving data efficiency and adaptability to new goals. There is no reference to safety, alignment, interpretability, or risk mitigation, and the evaluation is on standard robotics benchmarks against offline RL algorithms, placing it clearly in the General Capabilities class."
mernbGTe24,MultiAdam: Parameter-wise Scale-invariant Optimizer for Multiscale Training of Physics-informed Neural Networks,3,False,,,,,,high,"This paper proposes a new optimizer (MultiAdam) for Physics-informed Neural Networks to improve training efficiency and predictive accuracy for solving PDEs. The primary goal is performance enhancement with no mention of AI safety, alignment, or frontier model risks. It is a capabilities-focused optimization method, placing it in Class 3."
tRhQsHnoFw,Bayesian Design Principles for Frequentist Sequential Learning,3,False,,,,,,high,"The paper presents a theory to optimize regret in sequential learning (bandits, RL) using Bayesian principles, with no connection to AI safety, alignment, or risk. Its primary goal is improving algorithm performance and generality, making it a General Capabilities paper."
MZkbgahv4a,IRNeXt: Rethinking Convolutional Network Design for Image Restoration,3,False,,,,,,high,"The paper presents a CNN architecture for image restoration tasks like dehazing and deblurring, focusing solely on performance and computational efficiency. There is no mention of AI safety, alignment, ethics, or reliability concerns, placing it firmly in Class 3 (General Capabilities)."
Asrg2we3dP,MABe22: A Multi-Species Multi-Task Benchmark for Learned Representations of Behavior,3,False,,,,,,high,"This paper presents a benchmark for learned behavior representations in multi-species animal datasets, focusing purely on representation learning quality for downstream biological tasks. There is no mention of AI safety, alignment, or frontier models, so it does not fit Class 4. It is not about ethics, fairness, truthfulness, or interpretability, so it falls into Class 3 as a general capabilities benchmark."
jOLIFanYnt,Disentangled Multi-Fidelity Deep Bayesian Active Learning,3,False,,,,,,high,"The paper proposes a novel deep Bayesian active learning framework for multi-fidelity surrogate modeling of PDEs, focusing solely on improving prediction accuracy and sample efficiency. There is no mention of safety, alignment, ethics, or interpretability related to AI safety concerns. Thus it falls under general capabilities improvements."
PwsvGnamYD,Bayesian Estimation of Differential Privacy,1,False,,,,,,high,"The paper focuses on improving privacy estimation for differentially private machine learning, which falls under traditional ML fairness and privacy (Class 1). It does not address frontier AI safety, misalignment, or catastrophic risks, and differential privacy is explicitly listed as a Class 1 example in the classification guidelines."
YZoYYaawO2,Differentiable Tree Operations Promote Compositional Generalization,3,False,,,,,,high,"The paper presents a Differentiable Tree Machine (DTM) architecture that achieves perfect compositional generalization on synthetic semantic parsing and language generation tasks, with the primary goal of improving performance on out-of-distribution generalization—a capabilities problem. Although the model is claimed to be interpretable, the work is not framed around safety, reliability, or transparency for safety-critical purposes, and it does not address frontier AI safety concerns. It belongs to Class 3 (General Capabilities) because the core contribution is a new architecture that advances generalization ability without any explicit safety or alignment motivation."
ET6qkbzeOx,Tractable Control for Autoregressive Language Generation,3,False,,,,,,high,"The paper focuses on improving constrained text generation in LLMs using tractable probabilistic models, with no explicit connection to AI safety or alignment. The primary goal is enhancing capabilities on benchmarks like CommonGen, making it a standard capabilities paper under Class 3."
E3BW8pG64Y,Action Matching: Learning Stochastic Dynamics from Samples,3,False,,,,,,high,"The paper introduces a method for learning stochastic dynamics from samples, applied to biology, physics, and generative modeling. There is no connection to AI safety, alignment, or ethical concerns. It is a general capabilities contribution."
s1hrcLUcld,Contextual Reliability: When Different Features Matter in Different Contexts,2,False,,,,,,high,"The paper addresses the problem of spurious correlations in deep neural networks by proposing a framework to select relevant features per context. This is a traditional reliability and robustness topic in ML, not specifically tied to frontier AI safety or alignment. It does not involve interpretability of models, monitoring, or any safety subdomain. Therefore, it belongs to Class 2."
oupdxuURWD,Simple Disentanglement of Style and Content in Visual Representations,3,False,,,,,,medium,"The paper introduces a post-processing framework for disentangling style and content in pre-trained vision representations, aiming to improve domain generalization. While interpretability is mentioned, the primary goal is enhancing performance under distribution shift, making it a capabilities-focused contribution rather than safety- or reliability-oriented research. It does not address frontier AI safety or alignment."
occOHdHWRn,"Probabilistic Unrolling: Scalable, Inverse-Free Maximum Likelihood Estimation for Latent Gaussian Models",3,False,,,,,,high,"The paper presents a computationally efficient method for maximum likelihood estimation in latent Gaussian models, focusing on scalability and avoiding matrix inversion. There is no connection to AI safety, alignment, frontier models, or any of the defined safety subdomains; it is a pure efficiency improvement in statistical machine learning."
Hsfchgv3WW,Open-Vocabulary Universal Image Segmentation with MaskCLIP,3,False,,,,,,high,"This paper presents a new method for open-vocabulary image segmentation using CLIP, focusing on improving performance on standard segmentation benchmarks. There is no mention of safety, alignment, or any frontier AI safety concerns, so it belongs to Class 3 (General Capabilities)."
RIf7TPG5H0,Bootstrap in High Dimension with Low Computation,3,False,,,,,,high,"The paper proposes a computationally efficient bootstrap method for high-dimensional statistics. It contains no mention of AI safety, alignment, frontier models, or catastrophic risk, and is purely a statistical methodology contribution, thus falling under Class 3 (General Capabilities)."
OT6gRRMmcE,The Optimal Approximation Factors in Misspecified Off-Policy Value Function Estimation,3,False,,,,,,high,"This paper provides theoretical analysis of approximation factors in linear off-policy value function estimation, focusing on optimality and instance-dependent bounds. There is no connection to frontier AI safety, ethics, or truthfulness; its primary goal is advancing RL theory and capabilities, placing it in Class 3."
HqQIt6mt5B,Mixing Predictions for Online Metric Algorithms,3,False,,,,,,high,"This paper develops online algorithms that combine multiple predictors for metrical task systems to achieve competitive ratios. It is a contribution to learning-augmented online algorithms with no connection to AI safety, ethics, or interpretability; its primary goal is improving algorithmic performance, placing it in Class 3 (General Capabilities)."
ikE60aXe8M,Understand and Modularize Generator Optimization in ELECTRA-style Pretraining,3,False,,,,,,high,"The paper focuses on improving the efficiency and performance of ELECTRA-style pretraining by modularizing generator optimization. It addresses a technical issue in training but does not discuss safety, alignment, or frontier AI risks. Thus, it belongs to Class 3 (General Capabilities)."
ABzDOXlxf0,Slot-VAE: Object-Centric Scene Generation with Slot Attention,3,False,,,,,,high,"The paper proposes Slot-VAE for object-centric scene generation, focusing on generative performance and scene coherence. There is no mention of safety, alignment, interpretability, or any frontier risk. It fits squarely in Class 3 (General Capabilities) as it aims to improve generation quality and structure accuracy."
iRBKUnIjR2,Approximate Causal Effect Identification under Weak Confounding,3,False,,,,,,high,"The paper presents a method for causal effect estimation under weak confounding, using linear programming to bound causal effects when queries are non-identifiable. This is a causal inference methodology paper with no connection to frontier AI safety, alignment, or risk. It does not address fairness, truthfulness, or XAI, and is best classified as a general capabilities improvement in causal ML."
kdrPtUAfNx,Partial Optimality in Cubic Correlation Clustering,3,False,,,,,,high,"This paper addresses partial optimality conditions for higher-order correlation clustering, a combinatorial optimization problem. There is no mention of AI systems, safety, alignment, or frontier models. It is a general methodological contribution to clustering, falling under General Capabilities."
elL6uw9qOX,GEAR: A GPU-Centric Experience Replay System for Large Reinforcement Learning Models,3,False,,,,,,high,"The paper presents a GPU-centric experience replay system for large reinforcement learning models, focusing on scaling and performance improvements. No safety, alignment, or risk-related motivations are present; the goal is purely efficiency and capability. Therefore, it belongs in Class 3."
r3M5cBtpYq,Robust and private stochastic linear bandits,1,False,,,,,,high,"The paper studies stochastic linear bandits with differential privacy and adversarial robustness, which are standard topics in machine learning theory and ethics-related privacy. It does not address AI safety, alignment, or frontier models, and is appropriately classified under Ethics & Fairness (Class 1)."
3fNVNNyKyV,A Large-Scale Study of Probabilistic Calibration in Neural Network Regression,2,False,,,,,,high,"The paper studies probabilistic calibration of neural networks in regression, focusing on improving reliability of uncertainty estimates. This is a standard ML reliability topic without connection to frontier model alignment or catastrophic risk, placing it in Class 2 (Truthfulness, Reliability & XAI). It does not address ethics/fairness, general capabilities improvements, or safety subdomains."
khats8j30c,MAHALO: Unifying Offline Reinforcement Learning and Imitation Learning from Observations,3,False,,,,,,high,"The paper proposes a unified offline learning framework that combines reinforcement learning and imitation learning from observations, focusing on handling imperfect datasets. The primary goal is improving performance and generalization in sequential decision-making tasks, with no explicit safety or alignment motivation. It is clearly not about ethics, truthfulness, or frontier AI safety."
yqUhEFPoDN,Stochastic Gradient Descent-Induced Drift of Representation in a Two-Layer Neural Network,3,False,,,,,,high,"The paper studies representational drift induced by SGD noise in a two-layer linear network, motivated by biological observations. It does not address ethics, fairness, truthfulness, reliability, XAI, or AI safety; its primary goal is understanding a general phenomenon in neural network learning dynamics, placing it in Class 3 (General Capabilities)."
szQzz2H8er,Global optimality of Elman-type RNNs in the mean-field regime,3,False,,,,,,high,"The paper analyzes training dynamics and optimality of Elman-type RNNs in the mean-field regime, focusing on convergence guarantees and feature learning. There is no connection to safety, alignment, fairness, or reliability, placing it firmly in general capabilities."
gzjK23oK9i,Robust Counterfactual Explanations for Neural Networks With Probabilistic Guarantees,2,False,,,,,,high,"The paper proposes a method for generating robust counterfactual explanations with probabilistic guarantees against model changes, which is a reliability-focused XAI contribution. It does not address frontier AI safety, alignment, or understanding of model internals, distinguishing it from Class 4. It is not about model performance improvement (Class 3) or ethics/fairness (Class 1)."
Pbaiy3fRCt,Can Neural Network Memorization Be Localized?,3,False,,,,,,high,"The paper investigates where memorization occurs in neural networks and proposes a new dropout method to direct memorization, with the goal of improving generalization. It does not frame the work around AI safety, alignment, or catastrophic risks, and it is not specifically about interpretability for safety purposes. Therefore, it belongs in Class 3 (General Capabilities)."
FREvWGzoRu,Universal Physics-Informed Neural Networks: Symbolic Differential Operator Discovery with Sparse Data,3,False,,,,,,high,"The paper focuses on symbolic discovery of differential operators using Physics-Informed Neural Networks with sparse data, which is a scientific machine learning application aimed at improving performance in physical modeling. There is no connection to frontier AI safety, alignment, or ethical concerns, so it belongs in Class 3 (General Capabilities)."
EiHX7MfAG0,Controllable Neural Symbolic Regression,3,False,,,,,,high,"The paper proposes a neural symbolic regression method that incorporates user-defined prior knowledge to improve accuracy and control over expression structure. There is no mention of AI safety, alignment, or any safety-related motivation; the work is purely focused on enhancing capabilities for scientific and engineering applications."
2K2vEVBm5G,Unconstrained Online Learning with Unbounded Losses,3,False,,,,,,high,"The paper develops new algorithms and regret bounds for online learning with unbounded domains and non-Lipschitz losses, focusing on theoretical guarantees and optimization. There is no connection to AI safety, ethics, fairness, or interpretability, so it falls under general capabilities."
CNq0JvrDfw,Adaptive IMLE for Few-shot Pretraining-free Generative Modelling,3,False,,,,,,high,"The paper proposes an adaptive variant of IMLE for few-shot generative modeling, focusing on improving mode coverage and performance on limited data. There is no connection to AI safety, alignment, interpretability, or any frontier risk concerns, so it belongs in Class 3 (General Capabilities)."
VVdb1la0cW,Proper Losses for Discrete Generative Models,3,False,,,,,,high,"The paper proposes theoretical losses for evaluating discrete generative models, focusing on statistical properties like black-box properness. It has no connection to AI safety, interpretability, or reliability for safety-critical applications, making it a general capabilities contribution."
tyqL1bPl0L,The Statistical Scope of Multicalibration,1,False,,,,,,high,"The paper connects multicalibration with property elicitation and provides algorithms for fair risk assessment. It is focused on algorithmic fairness and calibration, with no connection to frontier AI safety, agentic systems, or existential risks. It falls under Ethics & Fairness."
7pcZLgulIV,Probabilistic Imputation for Time-series Classification with Missing Data,3,False,,,,,,high,"The paper presents a probabilistic imputation method for time-series classification with missing data. Its primary goal is improving classification performance by better handling missing values and capturing predictive uncertainty. There is no connection to frontier AI safety, alignment, or catastrophic risk, and it does not advance interpretability or robustness for general models. Thus it falls under General Capabilities (Class 3)."
CeZGwmsIIz,Effective Minkowski Dimension of Deep Nonparametric Regression: Function Approximation and Statistical Theories,3,False,,,,,,high,"The paper provides theoretical analysis of deep nonparametric regression, focusing on sample complexity and adaptation to intrinsic data dimension. It has no connection to AI safety, ethics, or reliability; it is a pure capabilities theory paper."
LVluQl5lAk,Multi-Agent Learning from Learners,3,False,,,,,,high,"The paper addresses a technical problem in multi-agent inverse reinforcement learning (IRL) by recovering reward functions from progressive demonstrations without assuming equilibrium. There is no mention of safety, alignment, frontier AI, or catastrophic risks, and the work is not framed around ethics, fairness, truthfulness, or interpretability. It advances general capabilities in multi-agent IRL, consistent with Class 3."
bZXfHpbUFi,When do Minimax-fair Learning and Empirical Risk Minimization Coincide?,1,False,,,,,,high,"The paper investigates theoretical conditions under which empirical risk minimization achieves the same worst-group error as minimax-fair learning. This is a foundational contribution to algorithmic fairness, with no connection to frontier AI systems, misalignment, or catastrophic risk. It clearly falls under Class 1 (Ethics & Fairness)."
vOcOzRWpvm,SpotEM: Efficient Video Search for Episodic Memory,3,False,,,,,,high,"The paper proposes an efficient video search method for episodic memory, focusing on reducing computational cost while preserving accuracy. This is a capability improvement for a specific vision task with no connection to AI safety, alignment, or frontier models, placing it in General Capabilities (Class 3)."
gWC3Q3pyHe,Fast Sampling of Diffusion Models via Operator Learning,3,False,,,,,,high,"The paper focuses on accelerating diffusion model sampling using neural operators, achieving faster generation with a single forward pass. There is no mention of safety, alignment, ethics, or truthfulness; the goal is purely performance improvement (FID scores). Thus it belongs to Class 3: General Capabilities."
nm4NwFfp7a,Subset-Based Instance Optimality in Private Estimation,1,False,,,,,,high,"The paper introduces a new definition of instance optimality for differentially private estimation algorithms. Differential privacy is explicitly listed as a topic in Class 1 (Ethics & Fairness), and there is no connection to frontier AI safety, alignment, or catastrophic risk."
bF1LVbP493,Pix2Struct: Screenshot Parsing as Pretraining for Visual Language Understanding,3,False,,,,,,high,"Pix2Struct is a pretrained model for visual language understanding, achieving state-of-the-art on tasks like document parsing and UI understanding. The paper focuses entirely on improving performance and generalization, with no connection to frontier AI safety, alignment, or ethical concerns, placing it in Class 3 (General Capabilities)."
uSJP34JCTu,Predicting Rare Events by Shrinking Towards Proportional Odds,3,False,,,,,,high,"The paper proposes PRESTO, a method for predicting rare events in ordinal regression settings, with the primary goal of improving estimation accuracy by leveraging more abundant intermediate outcomes. There is no mention of frontier AI, alignment, safety, or any connection to the safety subdomains; the work is purely a contribution to statistical learning for class imbalance."
lgEYRIk7GS,Internally Rewarded Reinforcement Learning,3,False,,,,,,high,"The paper proposes a reinforcement learning framework (IRRL) to stabilize training by modifying the reward function, with no mention of frontier AI safety, misalignment, or catastrophic risk. It focuses on improving convergence and performance, fitting Class 3 (General Capabilities) rather than safety-related classes."
PqUQBWE1VC,On the Importance of Feature Decorrelation for Unsupervised Representation Learning in Reinforcement Learning,3,False,,,,,,high,"The paper proposes a novel unsupervised representation learning method for reinforcement learning that improves sample efficiency by decorrelating features to avoid representational collapse. The goal is purely capabilities (better RL performance on Atari), with no connection to AI safety, alignment, fairness, or truthfulness. Therefore it belongs to Class 3 (General Capabilities)."
Gd6iouUq1g,Doubly Optimal No-Regret Learning in Monotone Games,3,False,,,,,,high,"The paper proposes an accelerated optimistic gradient algorithm for multi-player smooth monotone games, focusing on achieving optimal regret and last-iterate convergence to Nash equilibrium. There is no connection to AI safety, alignment, or frontier models; it is a theoretical contribution to game theory and optimization, thus falling under General Capabilities."
EMN99LtfYA,Block Subsampled Randomized Hadamard Transform for Nyström Approximation on Distributed Architectures,3,False,,,,,,high,"The paper introduces a block subsampled randomized Hadamard transform for efficient low-rank matrix approximation on distributed architectures. It focuses on computational efficiency and approximation accuracy, with no connection to AI safety, alignment, fairness, or reliability. Therefore, it belongs in Class 3 (General Capabilities) as a method to improve performance and efficiency of numerical algorithms."
CPQW3uXIa6,Learning Unforeseen Robustness from Out-of-distribution Data Using Equivariant Domain Translator,2,False,,,,,,high,"The paper addresses robustness to unforeseen data variations using domain translation, which is a reliability concern for standard ML models rather than frontier AI safety. There is no mention of alignment, misalignment, or catastrophic risk, and the methods are applied to general distribution shifts, not adversarial robustness for LLMs or frontier systems."
6rqa493Sxf,Q-Flow: Generative Modeling for Differential Equations of Open Quantum Dynamics with Normalizing Flows,3,False,,,,,,high,"The paper applies normalizing flows to simulate open quantum system dynamics, focusing on computational efficiency and scalability for high-dimensional PDEs. There is no mention of AI safety, alignment, ethics, or frontier AI systems. It is a general capabilities paper applying ML to a physics problem."
QBUS4OXqvM,Internet Explorer: Targeted Representation Learning on the Open Web,3,False,,,,,,high,"The paper proposes Internet Explorer, a method to dynamically search the internet for relevant training images to improve performance on a target dataset. This is a general capability improvement approach focused on performance and efficiency, with no connection to AI safety, ethics, or alignment. It is clearly Class 3 as it aims to enhance model performance without addressing safety or alignment concerns."
0bR5JuxaoN,A Statistical Perspective on Retrieval-Based Models,3,False,,,,,,high,"The paper provides a statistical analysis of retrieval-based models, focusing on their theoretical performance and generalization. There is no mention of safety, alignment, or any safety-related concerns; the work is purely about understanding and improving model capabilities."
2gkWFSkdnW,When is Realizability Sufficient for Off-Policy Reinforcement Learning?,3,False,,,,,,high,"The paper provides a theoretical analysis of off-policy reinforcement learning, relaxing assumptions like Bellman completeness and analyzing statistical complexity. It is purely about improving RL algorithms' guarantees and sample efficiency, with no connection to AI safety, alignment, or frontier models, placing it in Class 3."
5Purw053IP,Path Neural Networks: Expressive and Accurate Graph Neural Networks,3,False,,,,,,high,"The paper proposes Path Neural Networks to enhance the expressive power of GNNs beyond the 1-WL test, focusing on theoretical expressiveness and empirical performance on graph classification/regression tasks. There is no mention of safety, alignment, fairness, or risk—it is a pure capabilities contribution."
6wQKmKiDHw,Fast Federated Machine Unlearning with Nonlinear Functional Theory,1,False,,,,,,high,"The paper proposes a federated machine unlearning method for removing specific training data upon request, which is primarily a privacy and compliance technique. This falls under traditional ML ethics and fairness (Class 1), with no connection to frontier AI safety, alignment, or catastrophic risks. It is distinguished from Class 2 (reliability/XAI) by its focus on data deletion rather than model trustworthiness or explanation."
W5xbQluQ5d,Short-lived High-volume Bandits,3,False,,,,,,high,"The paper focuses on a bandit algorithm for high-volume, short-lived items with regret analysis, which is a general capabilities improvement in reinforcement learning. No connection to AI safety, alignment, fairness, or truthfulness is present."
JrSWhb7dzp,DRCFS: Doubly Robust Causal Feature Selection,3,False,,,,,,high,"The paper proposes a doubly robust causal feature selection method for nonlinear and high-dimensional settings, with theoretical guarantees and experiments on simulated datasets. There is no mention of AI safety, alignment, or frontier AI systems; it is a methodological contribution in causal inference. It does not fit ethics/fairness (Class 1), truthfulness/XAI (Class 2), or frontier AI safety (Class 4), so it is classified as General Capabilities (Class 3)."
Rgnaj43Pk0,Task-Specific Skill Localization in Fine-tuned Language Models,3,False,,,,,,medium,"The paper introduces a method to localize task-specific skills in fine-tuned language models by identifying a sparse subset of parameters that can be grafted onto the pre-trained model. The goal is to understand where newly learned skills reside and to improve calibration and continual learning. This work advances general understanding of model internals but lacks any explicit safety or alignment motivation, focusing instead on performance and efficiency, which aligns with Class 3 (General Capabilities)."
VaDX94whmE,Exact Inference in High-order Structured Prediction,3,False,,,,,,high,"The paper addresses exact inference in high-order structured prediction using convex optimization and hypergraph theory, with no connection to AI safety, alignment, or frontier model concerns. It is a capabilities-focused paper on improving inference algorithms, fitting Class 3."
ycZSQdo2F9,InfoDiffusion: Representation Learning Using Information Maximizing Diffusion Models,3,False,,,,,,high,"The paper focuses on improving diffusion models for representation learning and image generation, with no connection to AI safety, alignment, or frontier model risks. Its primary goal is enhancing generative capabilities and learning disentangled latents, placing it firmly in Class 3 (General Capabilities)."
BdwGV6fwbK,Theoretical Behavior of XAI Methods in the Presence of Suppressor Variables,2,False,,,,,,high,"The paper analyzes the theoretical behavior of XAI methods on a simple toy problem, showing that they attribute importance to non-predictive suppressor variables. This work is about understanding and identifying limitations of XAI methods for reliability and transparency, which falls under Truthfulness, Reliability & XAI. It does not address frontier AI safety or alignment, and the methods studied are standard XAI approaches, not safety-specific."
Lbc00McvMC,Multi-Symmetry Ensembles: Improving Diversity and Generalization via Opposing Symmetries,3,False,,,,,,high,"The paper presents a method for improving diversity and generalization in deep ensembles by leveraging opposing symmetries, with no mention of safety, alignment, or risk. Evaluations focus on classification accuracy, uncertainty quantification, and transfer performance, placing it firmly in Class 3 (General Capabilities)."
