id,title,class,is_safety,motivation_score,methodology_score,evaluation_score,total_score,subdomain,confidence,reasoning
6hZAo6fZvJ,Distributional value gradients for stochastic environments,3,False,,,,,,high,"The paper introduces Distributional Sobolev Training to improve value learning in stochastic reinforcement learning environments. The primary goal is enhancing sample efficiency and performance, with no connection to AI safety, alignment, or frontier model concerns. Therefore, it is classified as a general capabilities paper (Class 3)."
24QX6XpvSL,Histopathology-Genomics Multi-modal Structural Representation Learning for Data-Efficient Precision Oncology,3,False,,,,,,high,"The paper proposes a multi-modal structural representation learning framework for precision oncology, aiming to improve predictive performance when genomics data is missing. Its primary goal is data-efficient cancer prediction (survival, grading, mutation) with no mention of AI safety, alignment, or frontier model risks, clearly fitting Class 3 (General Capabilities)."
W5BPGXR9jf,NerVE: Nonlinear Eigenspectrum Dynamics in LLM Feed-Forward Networks,4,True,2,2,1,5,Interpretability,high,"The paper introduces a framework for analyzing eigenspectrum dynamics in LLM feed-forward networks to understand how they organize information flow. This advances general-purpose understanding of model internals, which is a core part of AI safety interpretability. It is not about fairness, truthfulness, or general capabilities improvement, and it is distinctly interpretability work that can inform safety, so it belongs in Class 4 Interpretability."
gpsczXOsHn,Global Resolution: Optimal Multi-Draft Speculative Sampling via Convex Optimization,3,False,,,,,,high,"The paper focuses on improving decoding efficiency of LLMs through multi-draft speculative sampling, a performance optimization technique. There is no mention of safety, alignment, interpretability, or ethics. It is purely a capabilities-oriented contribution to LLM inference speed."
l85ODqN0sc,V2P-Bench: Evaluating Video-Language Understanding with Visual Prompts for Better Human-Model Interaction,3,False,,,,,,high,"This paper introduces a benchmark for evaluating video-language models using visual prompts, focusing on improving human-model interaction and model performance. It does not address frontier AI safety, alignment, or catastrophic risk, and the 'hack phenomena' refer to evaluation artifacts not safety concerns. Therefore, it is classified as General Capabilities (Class 3)."
G0HcRB3s3N,To View Transform or Not to View Transform: NeRF-based Pre-training Perspective,3,False,,,,,,high,"The paper proposes a NeRF-based pre-training method for 3D perception in autonomous driving, focusing on improving scene reconstruction and detection performance. It contains no mention of AI safety, ethics, fairness, or alignment, and uses 'alignment' only in a technical feature-alignment sense. Therefore, it belongs in Class 3 (General Capabilities)."
uqT7TAhwrm,DTP: Delta-Guided Two Stage Pruning for Mamba-based Multimodal Large Language Models,3,False,,,,,,high,"This paper introduces a pruning method for Mamba-based Multimodal LLMs aimed at reducing computational cost and improving inference efficiency. There is no mention of safety, alignment, or any safety-related motivation; the focus is purely on performance and efficiency gains, which falls under Class 3 (General Capabilities). It does not address fairness, truthfulness, or interpretability in a safety-relevant context, nor does it pertain to frontier AI safety subdomains."
lGaZimFbss,Matching without Group Barrier for Heterogeneous Treatment Effect Estimation,3,False,,,,,,high,"This paper presents a matching method for heterogeneous treatment effect estimation using optimal transport, addressing a fundamental challenge in causal inference from observational data. It focuses on improving counterfactual prediction accuracy and is evaluated on binary and multiple treatment settings. There is no connection to AI safety, alignment, frontier models, or any of the topics in Class 4, and it is not about fairness, reliability, or XAI in the sense of Class 1 or Class 2, making it a General Capabilities paper (Class 3)."
KOvRxAMBzV,Densemarks: Learning Canonical Embeddings for Human Heads Images via Point Tracks,3,False,,,,,,high,"The paper presents a method for learning canonical embeddings of human heads from 2D images, focused on improving dense correspondences and tracking via a Vision Transformer and contrastive learning. It is a standard computer vision representation learning paper with no safety, alignment, or ethical considerations, and does not address frontier AI safety, fairness, or interpretability of generic models. Therefore, it belongs to Class 3 (General Capabilities)."
iJ7cyttpVj,ARFlow: Auto-regressive Optical Flow Estimation for Arbitrary-Length Videos via Progressive Next-Frame Forecasting,3,False,,,,,,high,"The paper presents ARFlow, a novel method for optical flow estimation in videos using an autoregressive paradigm. The focus is solely on improving performance and computational efficiency for a standard computer vision task, with no mention of safety, alignment, interpretability, or ethical considerations. It clearly falls under Class 3 (General Capabilities) as its primary goal is advancing model performance and generalization."
5UFUHUC5qP,GDGB: A Benchmark for Generative Dynamic Text-Attributed Graph Learning,3,False,,,,,,high,"The paper introduces a benchmark for generative dynamic text-attributed graph learning, focusing on dataset creation, task definitions, and evaluation metrics. There is no mention of AI safety, alignment, or any concerns related to frontier AI systems, making it a pure capabilities contribution."
Bs4FbnrE82,Zero-shot Human Pose Estimation using Diffusion-based Inverse solvers,3,False,,,,,,high,"The paper proposes a method for zero-shot human pose estimation using diffusion models and inverse problem formulation, with the primary goal of improving generalization across users. There is no connection to frontier AI safety, alignment, or catastrophic risk; it is a computer vision task focused on capability improvement, fitting Class 3."
zCZcbRsc4g,Avoid Catastrophic Forgetting with Rank-1 Fisher from Diffusion Models,3,False,,,,,,high,"This paper addresses catastrophic forgetting in continual learning for image generation using diffusion models and a rank-1 Fisher approximation. It focuses on performance improvements (FID, forgetting) with no connection to frontier AI safety, alignment, or catastrophic risk. It belongs to Class 3 (General Capabilities) as it aims to improve model capabilities in continual learning without safety motivation."
Fllp8l6Puy,The Ideation-Execution Gap: Execution Outcomes of LLM-Generated versus Human Research Ideas,3,False,,,,,,high,"The paper evaluates LLM-generated research ideas versus human ideas by executing them and comparing outcomes. It focuses on the capabilities and limitations of LLMs in scientific ideation, without any safety or alignment motivation. Thus, it belongs to General Capabilities (Class 3), as it aims to understand performance rather than address safety concerns."
P7wBg0vPTh,RLVER: Reinforcement Learning with Verifiable Emotion Rewards for Empathetic Agents,3,False,,,,,,high,"The paper aims to improve LLM emotional intelligence using RL with verifiable emotion rewards, which is a general capability enhancement. There is no discussion of safety, alignment, or catastrophic risks, making it firmly Class 3."
sPRK6XefjY,On the Lipschitz Continuity of Set Aggregation Functions and Neural Networks for Sets,3,False,,,,,,high,"This paper theoretically analyzes Lipschitz continuity of set aggregation functions and derives bounds for set neural networks. It focuses on robustness and generalization, which are standard ML properties, without any connection to frontier AI safety, alignment, or existential risk. Therefore, it falls under General Capabilities."
IaEqjWXd1d,AceReason-Nemotron 1.1: Advancing Math and Code Reasoning through SFT and RL Synergy,3,False,,,,,,high,"The paper focuses on improving math and code reasoning performance through SFT and RL synergy, with no mention of safety, alignment, or interpretability. The primary goal is advancing capabilities on benchmarks, placing it firmly in Class 3."
OvCyDyW9kU,Personalized Collaborative Learning with Affinity-Based Variance Reduction,3,False,,,,,,high,"The paper proposes a novel framework for personalized collaborative learning that improves sample complexity in multi-agent settings. The primary goal is enhancing performance and efficiency of distributed learning, with no mention of safety, alignment, fairness, or interpretability. It does not address any frontier AI safety concerns, so it falls under General Capabilities (Class 3)."
0JfUjV1uIS,Geometric Image Editing via Effects-Sensitive In-Context Inpainting with Diffusion Transformers,3,False,,,,,,high,"This paper presents a method for geometric image editing using diffusion transformers, focusing on improving visual quality and geometric accuracy. There is no connection to AI safety, alignment, or frontier model risks, so it belongs in Class 3 (General Capabilities)."
Oq3yRhFp0t,How Well Does GPT-4o Understand Vision? Evaluating Multimodal Foundation Models on Standard Computer Vision Tasks,3,False,,,,,,high,"This paper benchmarks multimodal foundation models on standard computer vision tasks (segmentation, detection, classification, depth) using prompt chaining to adapt models for these tasks. The goal is purely to evaluate and compare capabilities, with no focus on safety, alignment, interpretability, or risk. Therefore it falls under Class 3 (General Capabilities)."
5VXJPS1HoM,Veritas: Generalizable Deepfake Detection via Pattern-Aware Reasoning,2,False,,,,,,high,"The paper presents a deepfake detection method using MLLMs and pattern-aware reasoning. Deepfake detection is explicitly listed as an example of Class 2 (Truthfulness, Reliability & XAI), as it addresses a reliability/usability issue (detecting fake media) rather than frontier AI alignment or catastrophic risk."
g9D9MgG7iW,Tools are under-documented: Simple Document Expansion Boosts Tool Retrieval,3,False,,,,,,high,"The paper focuses on improving tool retrieval for LLMs through document expansion and dedicated retrieval models (Tool-Embed, Tool-Rank). There is no mention of safety, alignment, or frontier AI risk, making it a capabilities-oriented contribution. It does not fit any of the safety subdomains or the boundary rules for Class 4."
XTHQqS7ObC,Proximal Diffusion Neural Sampler,3,False,,,,,,high,"The paper proposes a proximal diffusion neural sampler for drawing samples from unnormalized distributions, focusing on improving sampling performance and avoiding mode collapse. It does not address AI safety, alignment, fairness, or reliability, making it a general capabilities contribution. Therefore, it belongs to Class 3."
0Z2l4XtTdz,PAS: Estimating the target accuracy before domain adaptation,3,False,,,,,,high,"The paper proposes a score (PAS) for estimating target accuracy before domain adaptation to select source domains and pre-trained models, purely aimed at improving performance and computational efficiency. There is no mention of safety, alignment, interpretability, or any frontier AI risk, placing it firmly in Class 3 (General Capabilities)."
3loQDtveWI,Predicting LLM Output Length via Entropy-Guided Representations,3,False,,,,,,high,"The paper addresses computational inefficiency in LLM serving and RL sampling due to variable-length sequences, proposing a lightweight framework for output length prediction. There is no connection to AI safety, alignment, interpretability, or catastrophic risk; the primary goal is performance optimization, placing it in Class 3 (General Capabilities)."
VqjNYF9nbP,Learning to Generate Unit Test via Adversarial Reinforcement Learning,3,False,,,,,,high,"The paper proposes an adversarial reinforcement learning framework to train LLMs to generate high-quality unit tests for programming tasks. The goal is to improve the capability of generating unit tests, and there is no mention of AI safety, alignment, or frontier model risks. This is a general capabilities improvement paper, fitting Class 3."
yh7MV2V0ba,Variational Autoencoding Discrete Diffusion with Enhanced Dimensional Correlations Modeling,3,False,,,,,,high,"The paper proposes a new method for discrete diffusion models (VADD) aimed at improving sample quality by capturing inter-dimensional correlations. There is no mention or connection to AI safety, alignment, interpretability, or frontier model concerns. The evaluation is on standard generative benchmarks (toy data, images, text), making it a pure capabilities paper."
qsthLLlCtl,PRISM: Enhancing PRotein Inverse Folding through Fine- Grained Retrieval on Structure-Sequence Multimodal Representations,3,False,,,,,,high,"The paper presents a method for protein inverse folding using retrieval-augmented generation, which is a computational biology application. There is no connection to AI safety, alignment, interpretability, or frontier model concerns. It falls under general capabilities (Class 3) as it aims to improve performance on a specific task without safety motivation."
7AH0y1OtnC,MOSAIC: Multi-Subject Personalized Generation via Correspondence-Aware Alignment and Disentanglement,3,False,,,,,,high,"The paper improves multi-subject personalized image generation by introducing semantic correspondence and disentanglement losses, which is a clear capabilities-oriented contribution. There is no connection to frontier AI safety, alignment, or risk, and the term ""alignment"" refers to semantic feature alignment, not AI safety alignment. Thus it belongs in Class 3."
6IZAOTfXUT,Efficient Sliced Wasserstein Distance Computation via Adaptive Bayesian Optimization,3,False,,,,,,high,"The paper introduces a novel computational method for the sliced Wasserstein distance using Bayesian optimization, focused on improving efficiency and convergence in optimal transport problems. There is no connection to AI safety, alignment, interpretability, or any safety-relevant domain; it is a pure capabilities/methodology contribution. Therefore it belongs in Class 3 (General Capabilities)."
3r68a6GOpg,ALM-MTA: Front-Door Causal Multi-Touch Attribution Method for Creator-Ecosystem Optimization,3,False,,,,,,high,"The paper presents a causal attribution method for optimizing creator ecosystems in recommender systems. Its primary goal is improving platform metrics (DAU, creator retention, upload AUC) with no connection to AI safety, alignment, or frontier model risks. It does not address model interpretability for safety, truthfulness, or reliability in a safety-relevant context, nor does it involve mechanistic interpretability of general models. Thus it is classified as General Capabilities (Class 3)."
TvP90DWijM,The Tutor-Pupil Augmentation: Enhancing Learning and Interpretability via Input Corrections,2,False,,,,,,medium,"The paper introduces a Tutor-Pupil scheme where a flexible model applies input corrections to improve a fixed model's performance, with interpretability derived from analyzing these corrections. While it enhances reliability and transparency, it does not address frontier AI safety, alignment, or catastrophic risk. Thus, it falls under Class 2 (Truthfulness, Reliability & XAI)."
ekmUkRYnkN,Scaling Multi-Task Bayesian Optimization with Large Language Models,3,False,,,,,,high,"The paper introduces BOLT, an initialization transfer method using LLMs to improve multi-task Bayesian optimization efficiency. The goal is purely to accelerate optimization, with no safety or alignment motivation; the applications are database query optimization and antimicrobial peptide design, which are capabilities tasks. Therefore it falls under Class 3 (General Capabilities)."
GhJIa921j7,ByteFlow: Language Modeling through Adaptive Byte Compression without a Tokenizer,3,False,,,,,,high,"The paper introduces a novel architecture for language modeling that eliminates tokenizers and learns byte-level segmentation through compression-driven dynamics. Its primary goal is improving model performance and adaptivity, with no mention of safety, alignment, fairness, or interpretability. Therefore, it falls under Class 3 (General Capabilities)."
