id,title,class,is_safety,motivation_score,methodology_score,evaluation_score,total_score,subdomain,confidence,reasoning
ymAsTHhrnGm,Inverse Game Theory for Stackelberg Games: the Blessing of Bounded Rationality,3,False,,,,,,high,"This paper addresses inverse game theory, inferring game parameters from observed Stackelberg equilibrium behaviors under bounded rationality. It has no connection to AI safety, frontier models, or alignment; it is purely a multi-agent learning and game-theoretic capabilities contribution."
zvNMzjOizmn,Langevin Autoencoders for Learning Deep Latent Variable Models,3,False,,,,,,high,"This paper introduces amortized Langevin dynamics and the Langevin autoencoder for efficient posterior sampling in deep latent variable models, evaluated on image generation via test likelihood. There is no connection to AI safety, alignment, fairness, or frontier model risks; it is a pure capabilities/methodology contribution. Therefore it belongs to Class 3 (General Capabilities)."
znNmsN_O7Sh,Object Scene Representation Transformer,3,False,,,,,,high,"This paper introduces a method for unsupervised 3D scene decomposition and novel view synthesis. Its primary goal is improving representation learning and rendering efficiency for complex scenes, with no safety or alignment motivation. It clearly falls under general capabilities improvement (Class 3)."
zp_Cp38qJE0,Transferring Fairness under Distribution Shifts via Fair Consistency Regularization,1,False,,,,,,high,"The paper focuses on transferring fairness under distribution shifts, a core algorithmic fairness problem with no connection to frontier AI safety or misalignment. It addresses demographic parity and group fairness in high-stakes ML, which firmly places it in Class 1 (Ethics & Fairness)."
zTQdHSQUQWc,FiLM: Frequency improved Legendre Memory Model for Long-term Time Series Forecasting,3,False,,,,,,high,"The paper focuses on improving long-term time series forecasting accuracy through a novel model design combining Legendre polynomials and Fourier projections. There is no mention of AI safety, ethics, interpretability, or alignment; the primary goal is performance improvement, placing it in Class 3."
zGvRdBW06F5,On-Device Training Under 256KB Memory,3,False,,,,,,high,"The paper introduces an algorithm-system co-design for on-device training with minimal memory, focusing on efficiency and enabling transfer learning on IoT devices. It does not address ethical fairness, explainability, or frontier AI safety concerns, and its primary goal is capability enhancement rather than safety alignment."
zyrBT58h_J,Sustainable Online Reinforcement Learning for Auto-bidding,3,False,,,,,,high,"The paper proposes a sustainable online reinforcement learning framework for auto-bidding in advertising systems, addressing the inconsistency between online and offline environments with safe exploration and conservative Q-learning. The 'safety' mentioned is about safe online RL exploration in a specific domain, not frontier AI safety or alignment. The primary goal is improving bidding performance, so it belongs to Class 3 (General Capabilities)."
z0M3qHDqH20,HUMUS-Net: Hybrid Unrolled Multi-scale Network Architecture for Accelerated MRI Reconstruction,3,False,,,,,,high,"The paper proposes a novel hybrid architecture for accelerated MRI reconstruction, a medical imaging task, with the primary goal of improving reconstruction quality and efficiency. No mention of frontier AI safety, alignment, or catastrophic risks; it is purely a capabilities-driven contribution in a domain-specific application."
zBlj0Cs6dw1,A Deep Reinforcement Learning Framework for Column Generation,3,False,,,,,,high,"The paper proposes an RL-based framework to improve the efficiency of column generation for solving linear programs, with no mention of safety, alignment, or ethical concerns. The primary goal is performance improvement and faster convergence, making it a general capabilities contribution."
zbt3VmTsRIj,Maximum-Likelihood Inverse Reinforcement Learning with Finite-Time Guarantees,3,False,,,,,,high,"The paper presents a novel single-loop algorithm for inverse reinforcement learning to improve computational efficiency and reward estimation accuracy, with experiments on Mujoco robotics tasks. There is no connection to AI safety, ethics, truthfulness, or frontier model alignment; it is a general capabilities contribution."
zYc5FSxL6ar,Low-Rank Modular Reinforcement Learning via Muscle Synergy,3,False,,,,,,high,"The paper focuses on improving the efficiency and generalizability of modular reinforcement learning for robot control via a synergy-based low-rank approach. There is no connection to AI safety, ethics, fairness, or interpretability; it is purely a capabilities-oriented contribution."
yQDC5ZcqX6l,Efficient and Effective Optimal Transport-Based Biclustering,3,False,,,,,,high,"The paper proposes a new biclustering method based on optimal transport for bipartite graph data. It focuses on improving clustering efficiency and effectiveness with no connection to AI safety, ethics, fairness, or truthfulness. Therefore it falls under general capabilities."
zfo2LqFEVY,Multi-modal Grouping Network for Weakly-Supervised Audio-Visual Video Parsing,3,False,,,,,,high,"The paper presents a multi-modal grouping network for weakly-supervised audio-visual video parsing, focusing on improving temporal segmentation performance. There is no mention of safety, alignment, or any frontier AI concerns; the work is purely a capabilities improvement for a specific multimodal task, placing it firmly in Class 3."
ySB7IbdseGC,Structured Recognition for Generative Models with Explaining Away,3,False,,,,,,high,"The paper proposes a variational inference framework for structured generative models (GPFA) to capture explaining away, evaluated on synthetic data and neural recordings. There is no connection to AI safety, frontier models, or alignment concerns; it is a standard unsupervised learning contribution."
yJE7iQSAep,On the Parameterization and Initialization of Diagonal State Space Models,3,False,,,,,,high,"The paper focuses on improving the performance and efficiency of diagonal state space models (SSMs) for sequence modeling tasks, achieving state-of-the-art results on benchmarks like Long Range Arena. There is no connection to AI safety, alignment, or interpretability for safety—it is purely a capabilities-focused architecture study."
zofwPmKL-DO,Quantum Algorithms for Sampling Log-Concave Distributions and Estimating Normalizing Constants,3,False,,,,,,high,"The paper develops quantum algorithms for log-concave sampling and normalizing constant estimation, focusing on computational speedups. There is no mention of safety, alignment, ethics, or fairness. The work is a pure algorithmic contribution to machine learning efficiency and falls under general capabilities."
yRhbHp_Vh8e,Grounded Video Situation Recognition,3,False,,,,,,high,"This paper improves structured video understanding by adding spatio-temporal grounding to situation recognition. Its goal is advancing performance on a dense video prediction task with no connection to frontier AI safety, alignment, or risk. The work is a general capability improvement in computer vision, placing it in Class 3."
zD65Zdh6ZhI,On Computing Probabilistic Explanations for Decision Trees,2,False,,,,,,high,"The paper focuses on computing probabilistic explanations (δ-sufficient-reasons) for decision trees, a narrow and inherently interpretable model class. This is formal XAI work with no connection to frontier AI safety, alignment, or catastrophic risk. It belongs in Class 2 because its primary purpose is explaining a specific ML model, not advancing general-purpose interpretability for frontier systems."
z9poo2GhOh6,Trajectory of Mini-Batch Momentum: Batch Size Saturation and Convergence in High Dimensions,3,False,,,,,,high,"The paper is a theoretical analysis of mini-batch SGD with momentum for least squares, focusing on convergence rates and batch size effects. It has no connection to AI safety, ethics, truthfulness, or interpretability, and is purely about optimization methodology. Therefore it falls under Class 3 (General Capabilities)."
yJV9zp5OKAY,Adversarial Auto-Augment with Label Preservation: A Representation Learning Principle Guided Approach,3,False,,,,,,high,"The paper presents a data augmentation method that generates hard positive examples to improve model performance across supervised, semi-supervised, and noisy-label learning tasks. The goal is purely performance improvement with no mention of safety, alignment, or frontier AI concerns, placing it squarely in Class 3 (General Capabilities)."
yLilJ1vZgMe,Fast Neural Kernel Embeddings for General Activations,3,False,,,,,,high,"The paper focuses on computational methods to approximate neural kernels for general activations, achieving speedups for convolutional NTK on CIFAR-10. There is no connection to AI safety, alignment, interpretability, fairness, or truthfulness; its primary goal is improving efficiency and generalization of kernel methods for neural networks, making it a general capabilities paper."
zLVLB-OncUY,Optimal Positive Generation via Latent Transformation for Contrastive Learning,3,False,,,,,,high,"The paper focuses on improving self-supervised contrastive learning for visual representations via latent transformation to generate optimal positive pairs. Its primary goal is enhancing representation learning performance, not addressing AI safety, alignment, or misalignment concerns."
zdmYnIRXvKS,Biologically plausible solutions for spiking networks with efficient coding,3,False,,,,,,high,"This paper proposes biologically plausible spiking neural network models for efficient coding, focusing on computational neuroscience rather than AI safety. It does not address frontier AI safety, alignment, or any safety subdomains, and its primary goal is understanding biological computation, not improving AI capabilities or safety. Therefore, it is classified as General Capabilities (Class 3)."
yZ_JlZaOCzv,Are AlphaZero-like Agents Robust to Adversarial Perturbations?,2,False,,,,,,high,"This paper studies adversarial robustness for a narrow-domain AI system (AlphaZero-based Go agents). The attack is specific to board games and does not address frontier AI safety, alignment, or catastrophic risks. It fits Class 2 (Truthfulness, Reliability, & XAI) as a domain-specific robustness evaluation."
yZcPRIZEwOG,Policy Optimization with Linear Temporal Logic Constraints,3,False,,,,,,high,"The paper focuses on policy optimization with LTL constraints as a task specification method, aiming for sample efficiency and cost optimality. There is no mention of frontier AI safety, alignment, misalignment, or catastrophic risk. It is a methodological contribution to reinforcement learning, so it falls under General Capabilities."
yfNSUQ3yRo,Noise Attention Learning: Enhancing Noise Robustness by Gradient Scaling,3,False,,,,,,high,"The paper proposes a method to improve robustness to label noise in deep neural networks, focusing on generalization under noisy labels. This is a standard ML capability problem with no connection to frontier AI safety, alignment, or catastrophic risks. It does not address misalignment or agentic behavior, so it belongs in Class 3."
yTJze_xm-u6,Variational Model Perturbation for Source-Free Domain Adaptation,3,False,,,,,,high,"This paper proposes a variational Bayesian perturbation method for source-free domain adaptation, aiming to improve model performance on target domains without source data or labels. The primary goal is enhancing generalization and efficiency, with no connection to frontier AI safety, alignment, or catastrophic risk. It clearly belongs in Class 3 (General Capabilities) as it focuses on a standard ML capability improvement task."
z9cpLkoSNNh,"Continual learning: a feature extraction formalization, an efficient algorithm, and fundamental obstructions",3,False,,,,,,high,"The paper addresses continual learning and catastrophic forgetting in standard machine learning settings, without any connection to frontier AI safety, alignment, or misalignment. It focuses on theoretical guarantees and efficient algorithms for feature extraction, which is a general capability improvement, not a safety or interpretability concern."
yam42JWePu,Fine-Grained Semantically Aligned Vision-Language Pre-Training,3,False,,,,,,high,"The paper introduces LOUPE, a vision-language pre-training framework that learns fine-grained semantic alignment between visual regions and textual phrases using game-theoretic interactions to improve performance on downstream tasks. The term 'alignment' here refers to cross-modal feature alignment, not AI safety alignment with human values, and the work is focused on capabilities without any safety motivation. Therefore, it belongs to Class 3 (General Capabilities)."
y8FN4dHdxOE,Fused Orthogonal Alternating Least Squares for Tensor Clustering,3,False,,,,,,high,"The paper introduces a tensor clustering algorithm (Fused-Orth-ALS) for simultaneous factorization and clustering, focusing on statistical convergence rates and computational efficiency. There is no mention of AI safety, frontier models, or alignment, so it is purely a capabilities/methodology contribution."
yCJVkELVT9d,Are Defenses for Graph Neural Networks Robust?,2,False,,,,,,high,"This paper evaluates adversarial robustness of graph neural network defenses, finding that most show little improvement against adaptive attacks. It focuses on a narrow model class (GNNs) with no frontier AI safety or alignment framing, fitting Class 2 as adversarial robustness for specific architectures."
zVglD2W0EAS,"Debiased, Longitudinal and Coordinated Drug Recommendation through Multi-Visit Clinic Records",1,False,,,,,,high,"The paper focuses on debiasing drug recommendations using causal inference and modeling drug-drug interactions for clinical safety. This is a domain-specific healthcare AI application addressing fairness and clinical safety, with no connection to frontier AI safety, alignment, or catastrophic risks. Therefore, it belongs in Class 1 (Ethics & Fairness)."
xxgp42Qz6dL,EGSDE: Unpaired Image-to-Image Translation via Energy-Guided Stochastic Differential Equations,3,False,,,,,,high,"The paper presents a method for unpaired image-to-image translation using energy-guided diffusion models. Its goal is improving realism and faithfulness in image generation, with no connection to frontier AI safety, alignment, or ethical concerns. Thus it belongs to Class 3 (General Capabilities)."
z64kN1h1-rR,"Why So Pessimistic? Estimating Uncertainties for Offline RL through Ensembles, and Why Their Independence Matters",3,False,,,,,,high,"The paper focuses on improving offline reinforcement learning performance through ensemble uncertainty estimation, with no connection to frontier AI safety, alignment, or catastrophic risk. Its primary goal is advancing capabilities on standard benchmarks, placing it firmly in Class 3."
zkQho-Jxky9,Counterfactual harm,4,True,3,2,2,7,Alignment Training,high,"The paper proposes a formal causal definition of harm and a counterfactual decision-making framework to avoid harmful actions, directly addressing AI safety by aiming to align agent behavior with harm avoidance. It introduces a novel training objective (counterfactual objective functions) to instill this alignment, which is a safety-specific method, and evaluates on harm metrics (harmfulness of drug doses), distinguishing it from purely capabilities-focused work."
xvlaiSHgPrC,Composition Theorems for Interactive Differential Privacy,1,False,,,,,,high,"This paper studies composition theorems for interactive differential privacy, a topic in traditional privacy-preserving data analysis. It addresses privacy guarantees for adaptive queries, which falls under ethical considerations like data privacy. There is no connection to frontier AI models, misalignment, or catastrophic risks, making it a clear instance of Class 1 (Ethics & Fairness)."
y--ZUTfbNB,Faster Linear Algebra for Distance Matrices,3,False,,,,,,high,"The paper focuses on improving the computational efficiency of linear algebra operations for distance matrices, with no mention of AI safety, fairness, interpretability, or model reliability. It falls under General Capabilities as it aims to enhance performance and efficiency without addressing safety or alignment concerns."
xvLWypz8p8,On Margins and Generalisation for Voting Classifiers,3,False,,,,,,high,"The paper presents a theoretical analysis of generalization bounds for voting classifiers using PAC-Bayes theory and margins. It is a pure machine learning theory contribution with no connection to safety, ethics, transparency, or frontier AI alignment. Therefore, it belongs in Class 3 (General Capabilities) as it advances understanding of generalization without any safety motivation."
zt4xNo0lF8W,Mask Matching Transformer for Few-Shot Segmentation,3,False,,,,,,high,"The paper proposes a new paradigm for few-shot segmentation, focusing on improving performance and generalization in a computer vision task. There is no mention of AI safety, alignment, or any safety-related concepts, so it falls under the General Capabilities class."
ylila4AYSpV,Simple Mechanisms for Welfare Maximization in Rich Advertising Auctions,3,False,,,,,,medium,"The paper addresses mechanism design and welfare approximation in rich advertising auctions, focusing on truthful allocation rules and price-of-anarchy bounds. There is no connection to AI safety, frontier models, or alignment; it is purely a theoretical economics and optimization paper. Among the four classes, it fits best as General Capabilities because it aims to improve auction efficiency, but it does not involve machine learning or AI, making the assignment somewhat forced."
xuw7R0hP7G,From Gradient Flow on Population Loss to Learning with Stochastic Gradient Descent,3,False,,,,,,high,"The paper provides theoretical convergence guarantees for SGD based on gradient flow on population loss. It is a pure optimization theory paper with no connection to AI safety, ethics, fairness, or interpretability. Therefore, it falls under Class 3 (General Capabilities)."
zb-xfApk4ZK,Local-Global MCMC kernels: the best of both worlds,3,False,,,,,,high,"The paper introduces an Explore-Exploit MCMC strategy to improve sampling efficiency, with theoretical guarantees and adaptive normalizing flow proposals. It is a methodological contribution to sampling algorithms with no explicit safety, alignment, or frontier AI motivation, thus fitting Class 3 (General Capabilities)."
xpR25Tsem9C,Missing Data Imputation and Acquisition with Deep Hierarchical Models and Hamiltonian Monte Carlo,3,False,,,,,,high,"The paper proposes a hierarchical VAE model for missing data imputation and acquisition, focusing on improving performance over existing baselines. There is no mention of AI safety, alignment, frontier models, or any safety-related concerns, so it is classified as a general capabilities paper."
xqyDqMojMfC,Constrained Stochastic Nonconvex Optimization with State-dependent Markov Data,3,False,,,,,,high,"The paper focuses on developing stochastic optimization algorithms for constrained nonconvex problems with state-dependent Markov data, targeting efficiency improvements in training. It does not address safety, fairness, interpretability, or alignment, and its primary goal is advancing optimization methodology, placing it in General Capabilities."
xatjGRWLRO,Self-Supervised Pretraining for Large-Scale Point Clouds,3,False,,,,,,high,"The paper proposes a self-supervised pretraining method for large-scale point clouds to improve performance on downstream tasks like 3D object detection and semantic segmentation. There is no connection to AI safety, ethics, or fairness, so it belongs in Class 3 (General Capabilities)."
y5ziOXtKybL,Asymptotic Properties for Bayesian Neural Network in Besov Space,3,False,,,,,,high,"The paper studies asymptotic convergence rates for Bayesian neural networks with spike-and-slab priors in Besov spaces, a purely theoretical contribution to statistical learning theory. There is no connection to AI safety, alignment, fairness, or interpretability for safety purposes, so it falls under general capabilities."
yHFATHaIDN,MABSplit: Faster Forest Training Using Multi-Armed Bandits,3,False,,,,,,high,"The paper presents MABSplit, an algorithm to accelerate random forest training using multi-armed bandit techniques for efficient node splitting. The primary goal is improving computational efficiency and generalization performance, with no mention of AI safety, ethics, or reliability. Therefore, it belongs to Class 3 (General Capabilities)."
xnI37HyfoP,Nonnegative Tensor Completion via Integer Optimization,3,False,,,,,,high,"The paper presents a new algorithm for nonnegative tensor completion using integer optimization, focusing on achieving information-theoretic sample complexity. There is no mention of AI safety, alignment, ethics, or any connection to frontier AI systems, so it falls under general capabilities."
xqYGGRt7kM,Single-pass Streaming Lower Bounds for Multi-armed Bandits Exploration with Instance-sensitive Sample Complexity,3,False,,,,,,high,"This paper studies streaming algorithms for pure exploration in stochastic multi-armed bandits, focusing on sample complexity lower bounds and a new algorithm. There is no connection to AI safety, frontier models, or alignment; it is purely a theoretical machine learning / optimization contribution. Therefore it belongs to Class 3 (General Capabilities)."
xpdaDM_B4D,FeLMi : Few shot Learning with hard Mixup,3,False,,,,,,high,"This paper focuses on improving few-shot image classification performance using a hard mixup data augmentation technique. The goal is purely to enhance accuracy on standard benchmarks with no connection to AI safety, ethics, or alignment, placing it firmly in the General Capabilities class."
xbhsFMxORxV,Public Wisdom Matters! Discourse-Aware Hyperbolic Fourier Co-Attention for Social Text Classification,3,False,,,,,,high,"The paper proposes a hyperbolic Fourier co-attention network for social text classification tasks like fake news and hate speech detection. It focuses on improving performance via discourse integration and achieves state-of-the-art results on benchmarks, with no connection to frontier AI safety or alignment. Thus it belongs in Class 3 (General Capabilities)."
x_HUcWi1aF1,Provably Efficient Offline Multi-agent Reinforcement Learning via Strategy-wise Bonus,3,False,,,,,,high,"The paper focuses on improving sample complexity and efficiency for offline multi-agent reinforcement learning, with no mention of safety, alignment, or frontier AI risks. The methods and evaluations are purely about performance guarantees, making it a General Capabilities contribution."
xnuN2vGmZA0,VITA: Video Instance Segmentation via Object Token Association,3,False,,,,,,high,"VITA proposes a method for offline Video Instance Segmentation using object tokens to improve performance on standard benchmarks. The paper's primary goal is advancing task-specific capabilities with no mention of AI safety, alignment, or ethics, placing it firmly in Class 3 (General Capabilities)."
xp5VOBxTxZ,Understanding the Generalization Benefit of Normalization Layers: Sharpness Reduction,3,False,,,,,,high,"The paper provides mathematical analysis and experiments to explain why normalization layers improve generalization in neural networks, focusing on sharpness reduction and the Edge of Stability regime. This is a theoretical and empirical contribution to general ML capabilities, with no explicit safety, fairness, or reliability framing, placing it in Class 3."
xl39QEYiB-j,Embodied Scene-aware Human Pose Estimation,3,False,,,,,,high,"The paper proposes a method for embodied scene-aware 3D human pose estimation using simulation and proprioception. It is purely a computer vision and robotics capability paper with no safety, alignment, or interpretability focus. Therefore, it belongs to Class 3 (General Capabilities)."
xwBdjfKt7_W,SNN-RAT: Robustness-enhanced Spiking Neural Network through Regularized Adversarial Training,2,False,,,,,,high,"This paper proposes a regularized adversarial training scheme for Spiking Neural Networks (SNNs) to defend against adversarial attacks, deriving a Lipschitz constant for spike representation. It falls under Class 2 because it focuses on adversarial robustness for a specific, narrow architecture (SNN) rather than frontier models like LLMs or general agents. The safety framing is limited to safety-critical applications, but the methods are architecture-specific and not generalizable to frontier AI safety concerns."
xbgtFOO9J5D,Fair Rank Aggregation,1,False,,,,,,high,"This paper addresses fairness in rank aggregation by ensuring fair representation across groups in rankings. It provides algorithms for finding closest fair rankings under Kendall tau and Ulam metrics. The work is squarely in traditional algorithmic fairness and bias mitigation with no connection to frontier, agentic, or existential AI safety, thus Class 1."
xL8sFkkAkw,Towards Theoretically Inspired Neural Initialization Optimization,3,False,,,,,,high,"The paper proposes a method to optimize neural network initialization for improved training and test performance on standard benchmarks like CIFAR and ImageNet. There is no connection to AI safety, alignment, or frontier model concerns; it is purely a capabilities-focused contribution."
xUK4E1jpV7z,Unlabelled Sample Compression Schemes for Intersection-Closed Classes and Extremal Classes,3,False,,,,,,high,"The paper deals with sample compression schemes, VC dimension, and PAC learnability—purely theoretical machine learning concepts with no connection to AI safety, alignment, frontier models, or risk. It belongs in General Capabilities (Class 3) as it advances foundational learning theory without any safety or reliability framing."
xWvI9z37Xd,Where to Pay Attention in Sparse Training for Feature Selection?,3,False,,,,,,high,"The paper proposes an efficient unsupervised feature selection method using sparse autoencoders with a novel training algorithm. The focus is on reducing computational cost and improving feature selection performance across various datasets. There is no connection to frontier AI safety, alignment, or interpretability of model internals, making it a general capabilities paper."
x8DNliTBSYY,Memorization and Optimization in Deep Neural Networks with Minimum Over-parameterization,3,False,,,,,,high,"The paper provides theoretical NTK-based guarantees for memorization and optimization in deep neural networks. It focuses purely on learning theory and optimization, with no mention of safety, ethics, interpretability, or alignment. Therefore it belongs in Class 3 (General Capabilities)."
y-E1htoQl-n,Efficient Adversarial Training without Attacking: Worst-Case-Aware Robust Reinforcement Learning,4,True,3,2,2,7,Adversarial Robustness,high,"The paper proposes Worst-case-aware Robust RL (WocaR-RL) to train deep RL agents robust against bounded adversarial perturbations on observations. It explicitly aims to enhance safety by improving adversarial robustness, which places it in Class 4. The subdomain is Adversarial Robustness because the work focuses on hardening RL policies against input attacks, a key safety concern for autonomous agents."
yjWir-w3gki,Reinforcement Learning with Non-Exponential Discounting,3,False,,,,,,high,"The paper generalizes RL to non-exponential discount functions to better model human time preference, focusing on theoretical and algorithmic contributions for sequential decision-making. It does not address frontier AI safety, alignment, or catastrophic risk, and is not framed with safety motivation. Thus, it belongs to Class 3 (General Capabilities)."
xdZs1kf-va,I2Q: A Fully Decentralized Q-Learning Algorithm,3,False,,,,,,high,"This paper proposes a fully decentralized Q-learning algorithm for cooperative multi-agent tasks, addressing the non-stationarity problem. It focuses on algorithmic improvements for convergence to global optimum, with no mention of AI safety, alignment, or catastrophic risk. Therefore, it belongs to Class 3 (General Capabilities)."
xK6wRfL2mv7,Sharpness-Aware Training for Free,3,False,,,,,,high,"The paper introduces a method to improve generalization in deep neural networks by minimizing sharpness of the loss landscape, with a focus on computational efficiency. There is no mention or connection to AI safety, alignment, or frontier models, so it falls under general capabilities."
