id,title,class,is_safety,motivation_score,methodology_score,evaluation_score,total_score,subdomain,confidence,reasoning
pmlr-v97-aydore19a,Feature Grouping as a Stochastic Regularizer for High-Dimensional Structured Data,3,False,,,,,,high,"The paper introduces a regularization technique for high-dimensional structured data, focusing on improving generalization and convergence speed in domains like neuroscience and medical imaging. There is no connection to frontier AI safety, alignment, or any safety-related subdomain. It is a general capabilities improvement method, hence Class 3."
pmlr-v97-agarwal19e,Learning to Generalize from Sparse and Underspecified Rewards,3,False,,,,,,high,"The paper addresses the problem of learning from sparse and underspecified rewards in a reinforcement learning setting, proposing Meta Reward Learning to improve generalization. The application is weakly-supervised semantic parsing, with no connection to frontier AI safety, alignment, or catastrophic risks. It is a capabilities-focused work, fitting Class 3."
pmlr-v97-antelmi19a,Sparse Multi-Channel Variational Autoencoder for the Joint Analysis of Heterogeneous Data,2,False,,,,,,high,"The paper proposes a VAE extension for interpretable joint modeling of heterogeneous medical data (clinical scores and images), with experiments on synthetic and clinical cohorts. It is a domain-specific interpretability method without generalizable insights for frontier models, placing it in Class 2."
pmlr-v97-agarwal19b,Efficient Full-Matrix Adaptive Regularization,3,False,,,,,,high,"The paper presents an efficient full-matrix adaptive regularization method (GGT) for non-convex optimization, focusing on computational efficiency and convergence rates. There is no mention of safety, alignment, ethics, or interpretability; it is purely a capabilities/optimization contribution."
pmlr-v97-bartlett19a,Scale-free adaptive planning for deterministic dynamics & discounted rewards,3,False,,,,,,high,"The paper presents PlaTypOOS, an adaptive planning algorithm for deterministic dynamics with discounted rewards, focusing on efficiency and robustness to unknown reward/noise ranges. There is no mention of AI safety, alignment, frontier models, or any safety-related concerns; it is a pure planning and optimization contribution. Therefore, it belongs to Class 3 (General Capabilities)."
pmlr-v97-akrour19a,Projections for Approximate Policy Iteration Algorithms,3,False,,,,,,high,"The paper presents a method to improve policy update solutions in approximate policy iteration algorithms for continuous action spaces. There is no connection to frontier AI safety, alignment, interpretability, or any safety subdomains. The work focuses on improving reinforcement learning performance and capabilities, fitting squarely into Class 3."
pmlr-v97-agarwal19a,Static Automatic Batching In TensorFlow,3,False,,,,,,high,"The paper presents a static automatic batching method (pfor) for dynamic neural networks in TensorFlow, focusing on performance optimization and speedups of one to two orders of magnitude. There is no mention or connection to AI safety, ethics, interpretability, or alignment; it is a pure systems/capabilities improvement paper."
pmlr-v97-abbati19a,AReS and MaRS Adversarial and MMD-Minimizing Regression for SDEs,3,False,,,,,,high,"The paper proposes a probabilistic model for estimating drift and diffusion in stochastic differential equations using adversarial and MMD-minimizing regression. There is no mention of AI safety, alignment, frontier models, or any ethical/safety concerns; it is a purely methodological contribution aimed at improving parameter estimation and robustness in stochastic modeling. Therefore it belongs to Class 3 (General Capabilities)."
pmlr-v97-alet19a,"Graph Element Networks: adaptive, structured computation and memory",3,False,,,,,,high,"The paper presents a novel method for using graph neural networks to model spatial processes, optimizing node placement and connectivity to improve computational efficiency and accuracy. There is no mention of safety, alignment, fairness, or interpretability; the goal is purely to advance capabilities for tasks like PDE solving, robotics, and novel view synthesis. This clearly places it in Class 3 (General Capabilities)."
pmlr-v97-astudillo19a,Bayesian Optimization of Composite Functions,3,False,,,,,,high,"The paper focuses on improving the sampling efficiency of Bayesian optimization for composite objective functions, which is a general capabilities contribution. There is no connection to AI safety, ethics, or truthfulness, so it falls into Class 3."
pmlr-v97-allen19b,Infinite Mixture Prototypes for Few-shot Learning,3,False,,,,,,high,"The paper proposes a method for few-shot learning using infinite mixture prototypes to improve accuracy and robustness. It focuses entirely on improving performance on classification benchmarks with no mention of AI safety, alignment, or frontier model concerns, thus fitting Class 3 (General Capabilities)."
pmlr-v97-balcan19a,Provable Guarantees for Gradient-Based Meta-Learning,3,False,,,,,,high,"The paper focuses on improving meta-learning algorithms with provable generalization bounds and scalability, without any connection to safety, fairness, or truthfulness. It is purely a capabilities-oriented contribution."
pmlr-v97-abels19a,Dynamic Weights in Multi-Objective Deep Reinforcement Learning,3,False,,,,,,high,"The paper proposes a multi-objective Q-network and Diverse Experience Replay to handle dynamic weights in multi-objective RL. The focus is purely on improving performance in balancing conflicting objectives, with no mention of safety, alignment, or catastrophic risk. Therefore, it falls under Class 3 (General Capabilities)."
pmlr-v97-awan19a,Benefits and Pitfalls of the Exponential Mechanism with Applications to Hilbert Spaces and Functional PCA,1,False,,,,,,high,"This paper studies differential privacy mechanisms for functional data analysis, which falls under traditional ethics and privacy concerns. It has no connection to frontier AI safety or alignment."
pmlr-v97-behrmann19a,Invertible Residual Networks,3,False,,,,,,high,"The paper focuses on making ResNet architectures invertible for generative and discriminative tasks, such as classification and density estimation. There is no mention of AI safety, alignment, or any connection to frontier or agentic risks. This is a capabilities-oriented contribution, placing it firmly in Class 3."
pmlr-v97-barros19a,A Personalized Affective Memory Model for Improving Emotion Recognition,3,False,,,,,,high,"The paper presents a neural model for improving emotion recognition through personalized affective memory, using adversarial autoencoders and Grow-When-Required networks. Its primary goal is enhancing performance on a domain-specific task (emotion recognition), with no mention of frontier AI safety, alignment, or general interpretability. The neural visualizations are used to explain model behavior in this narrow context, not to advance general understanding of model internals, so it does not qualify for Class 2 or Class 4."
pmlr-v97-adiga19a,PAC Learnability of Node Functions in Networked Dynamical Systems,3,False,,,,,,high,"The paper studies the PAC learnability of threshold functions in networked dynamical systems, focusing on sample complexity bounds and theoretical guarantees. It does not address AI safety, fairness, reliability, or frontier model alignment, and its primary goal is advancing learning theory rather than improving general AI capabilities. Therefore, it falls under General Capabilities."
pmlr-v97-batson19a,Noise2Self: Blind Denoising by Self-Supervision,3,False,,,,,,high,"The paper proposes a blind denoising framework using self-supervision, applied to images, microscopy, and gene expression data. The goal is improved denoising performance without clean training data, not safety or alignment. It belongs in Class 3 as a general capability improvement with no safety motivation."
pmlr-v97-basu19a,Pareto Optimal Streaming Unsupervised Classification,3,False,,,,,,high,"The paper addresses an online unsupervised classification problem, focusing on optimizing accuracy and arrival rate through queueing and tensor decomposition. There is no connection to AI safety, alignment, interpretability, or ethical concerns; it is purely a performance optimization study."
pmlr-v97-anderton19a,Scaling Up Ordinal Embedding: A Landmark Approach,3,False,,,,,,high,"The paper presents a landmark-based method to scale ordinal embedding to large datasets, focusing on computational efficiency and theoretical error bounds. There is no mention of safety, alignment, fairness, or frontier AI concerns, so it belongs in Class 3 (General Capabilities) as a pure methodology improvement."
pmlr-v97-ayed19a,Beyond the Chinese Restaurant and Pitman-Yor processes: Statistical Models with double power-law behavior,3,False,,,,,,medium,"The paper introduces novel Bayesian nonparametric models (beta prime and generalized BFRY processes) that exhibit double power-law behavior for data in NLP, images, and networks. It focuses on statistical modeling methodology and estimation algorithms, not on AI safety, ethics, truthfulness, or frontier AI alignment. Its primary goal is improving model fit for power-law data, making it a General Capabilities contribution."
pmlr-v97-balduzzi19a,Open-ended learning in symmetric zero-sum games,3,False,,,,,,high,"This paper introduces a geometric framework and an algorithm (PSRO_rN) for open-ended learning in zero-sum games, focusing on constructing diverse populations of agents in nontransitive games. The primary goal is improving agent performance and generating stronger agents, with no explicit connection to AI safety, alignment, or catastrophic risk. It belongs to Class 3 (General Capabilities) as it aims to enhance capabilities in game-playing without addressing safety or alignment."
pmlr-v97-bateni19a,Categorical Feature Compression via Submodular Optimization,3,False,,,,,,high,"The paper proposes a submodular optimization approach to compress categorical features by maximizing mutual information with target labels, aimed at improving scalability and performance in click prediction. There is no mention or implicit connection to AI safety, alignment, fairness, or interpretability; it is purely a capabilities-focused contribution to feature engineering."
pmlr-v97-becker19a,Recurrent Kalman Networks: Factorized Inference in High-Dimensional Deep Feature Spaces,3,False,,,,,,high,"The paper proposes a Recurrent Kalman Network for improved uncertainty estimation in time-series modeling. The focus is on enhancing prediction performance and uncertainty quantification for general tasks, not on safety, alignment, or frontier AI concerns. Therefore, it belongs to Class 3 (General Capabilities)."
pmlr-v97-behpour19a,Active Learning for Probabilistic Structured Prediction of Cuts and Matchings,3,False,,,,,,high,"The paper presents an active learning method for structured prediction of cuts and matchings, which is a general ML optimization technique with no connection to AI safety, alignment, or frontier models. It focuses on improving accuracy and computational efficiency for tasks like multi-label classification and object tracking, falling squarely in Class 3 (General Capabilities)."
pmlr-v97-ancona19a,Explaining Deep Neural Networks with a Polynomial Time Algorithm for Shapley Value Approximation,2,False,,,,,,high,"The paper presents a polynomial-time approximation of Shapley values for explaining deep neural network predictions, which is a standard XAI contribution focused on attribution reliability. It does not address frontier AI safety, alignment, or mechanistic interpretability of model internals, so it belongs in Class 2 (Truthfulness, Reliability & XAI)."
pmlr-v97-ahmed19a,Understanding the Impact of Entropy on Policy Optimization,3,False,,,,,,high,"This paper studies entropy regularization in policy optimization for reinforcement learning, analyzing its effect on the optimization landscape and enabling larger learning rates. There is no mention or connection to safety, alignment, or frontier AI systems; it is purely focused on improving RL capabilities and optimization understanding."
pmlr-v97-benyahia19a,Overcoming Multi-model Forgetting,3,False,,,,,,high,"The paper describes a method to prevent performance degradation when training multiple neural networks with shared parameters, improving results in NLP and computer vision. There is no mention of AI safety, alignment, or frontier models; the goal is purely to enhance training efficiency and performance. Thus, it belongs to Class 3 (General Capabilities)."
pmlr-v97-aivodji19a,Fairwashing: the risk of rationalization,1,False,,,,,,high,"This paper introduces 'fairwashing,' which uses model explanation techniques to rationalize unfair black-box models, promoting a false perception of ethical compliance. It focuses on fairness and ethical values in traditional ML, with no connection to frontier AI, agentic systems, or existential safety. Therefore, it belongs in Class 1 (Ethics & Fairness)."
pmlr-v97-borsos19a,Online Variance Reduction with Mixtures,3,False,,,,,,high,"The paper proposes a variance reduction method for stochastic optimization using adaptive importance sampling with mixtures. The primary goal is improving convergence and efficiency, with no connection to safety, fairness, interpretability, or alignment. It clearly falls under General Capabilities."
pmlr-v97-amin19a,Bounding User Contributions: A Bias-Variance Trade-off in Differential Privacy,1,False,,,,,,high,"The paper studies the bias-variance trade-off in differentially private learning, focusing on privacy protection for individual users. This is a traditional data privacy and fairness topic with no connection to frontier AI safety, misalignment, or catastrophic risks. It clearly falls under Ethics & Fairness (Class 1)."
pmlr-v97-brunet19a,Understanding the Origins of Bias in Word Embeddings,1,False,,,,,,high,"The paper investigates the origins of gender bias in word embeddings and develops a method to trace bias to training documents. This is a traditional ML fairness and bias mitigation problem, with no connection to frontier AI safety or alignment. It fits squarely in Class 1 (Ethics & Fairness)."
pmlr-v97-alaa19a,Validating Causal Inference Models via Influence Functions,2,False,,,,,,low,"This paper proposes a method to validate causal inference models using influence functions. It does not address frontier AI safety, alignment, or any of the safety subdomains. The focus is on evaluating causal effect estimation from observational data, which is a statistical methodology rather than a safety concern. It does not fit well into any class, but is closest to Class 2 (reliability) as it deals with model validation, though not in a frontier AI context."
pmlr-v97-brown19b,Deep Counterfactual Regret Minimization,3,False,,,,,,high,"The paper introduces Deep CFR, a method to approximate Counterfactual Regret Minimization using neural networks for solving large imperfect-information games like poker. The primary motivation is improving algorithmic performance and avoiding costly abstractions, with no explicit safety or alignment goals. It falls under Class 3 as a general capabilities advancement."
pmlr-v97-bregere19a,Target Tracking for Contextual Bandits: Application to Demand Side Management,3,False,,,,,,high,"The paper applies contextual bandit algorithms to demand side management, optimizing price incentives to meet consumption targets. There is no connection to frontier AI safety, ethics, or truthfulness; it is a straightforward application of standard ML methods to an energy domain problem, placing it in General Capabilities."
pmlr-v97-bertran19a,Adversarially Learned Representations for Information Obfuscation and Inference,1,False,,,,,,high,"The paper proposes adversarially learned representations to obfuscate sensitive information while maintaining task utility. This is a standard privacy-preserving ML technique, falling under Ethics & Fairness (Class 1) rather than frontier AI safety. It does not address truthfulness, reliability, or capabilities for general models."
pmlr-v97-arora19a,Fine-Grained Analysis of Optimization and Generalization for Overparameterized Two-Layer Neural Networks,3,False,,,,,,high,"The paper analyzes training speed and generalization bounds for two-layer ReLU networks, focusing on optimization dynamics and data-dependent complexity measures. There is no connection to AI safety, fairness, interpretability, or reliability; it is purely a theoretical capabilities contribution."
pmlr-v97-benzing19a,Optimal Kronecker-Sum Approximation of Real Time Recurrent Learning,3,False,,,,,,high,"The paper proposes a new approximation algorithm for Real Time Recurrent Learning (RTRL) to reduce computational costs while maintaining training quality. Its primary goal is improving training efficiency and performance of recurrent neural networks, with no connection to AI safety, alignment, or interpretability. Therefore, it belongs to Class 3 (General Capabilities)."
pmlr-v97-bian19a,Optimal Continuous DR-Submodular Maximization and Applications to Provable Mean Field Inference,3,False,,,,,,high,"The paper proposes a new Double Greedy algorithm for continuous DR-submodular maximization with applications to mean field inference for probabilistic log-submodular models. It focuses on optimization theory and performance guarantees without any connection to AI safety, alignment, or frontier models, placing it firmly in General Capabilities."
pmlr-v97-braun19a,Blended Conditonal Gradients,3,False,,,,,,high,"This paper presents a blended conditional gradient algorithm for convex optimization, focusing on convergence guarantees and computational efficiency. It has no connection to AI safety, fairness, truthfulness, or interpretability, so it belongs to Class 3 (General Capabilities) as a pure methodology contribution."
pmlr-v97-bose19a,Compositional Fairness Constraints for Graph Embeddings,1,False,,,,,,high,"The paper introduces an adversarial framework to enforce fairness constraints on graph embeddings, specifically for social networks and recommender systems, ensuring invariance to sensitive attributes like age or gender. This work is focused on traditional ML fairness and bias mitigation, with no connection to frontier AI safety, misalignment, or agentic systems. It falls squarely under Class 1: Ethics & Fairness."
pmlr-v97-becker-ehmck19a,Switching Linear Dynamics for Variational Bayes Filtering,3,False,,,,,,high,"The paper focuses on improving system identification and state-space learning for model-based reinforcement learning and control, which is a capabilities-oriented contribution. There is no mention of safety, alignment, fairness, or reliability, and the goal is to enhance performance on simulated tasks, placing it squarely in Class 3."
pmlr-v97-buchnik19a,Self-similar Epochs: Value in arrangement,3,False,,,,,,high,"The paper proposes a novel arrangement of training examples to accelerate SGD for matrix factorization, with no connection to AI safety, ethics, or interpretability. It is a pure efficiency improvement, thus General Capabilities."
pmlr-v97-atasu19a,Linear-Complexity Data-Parallel Earth Mover’s Distance Approximations,3,False,,,,,,high,"The paper proposes novel approximation algorithms for Earth Mover's Distance that achieve linear time complexity and are data-parallel for GPU acceleration, focusing on computational efficiency and search accuracy on standard datasets. There is no mention or relevance to AI safety, ethics, interpretability, or truthfulness, so it belongs to General Capabilities."
pmlr-v97-adams19a,Learning Models from Data with Measurement Error: Tackling Underreporting,1,False,,,,,,high,"This paper presents a statistical method to correct for measurement error (underreporting) in observational data, applied to public health studies. It does not address frontier AI safety, alignment, or interpretability of neural networks. The focus is on bias in data-driven decisions, which aligns with traditional ethics and fairness concerns, but it lacks any connection to AI safety or frontier models, placing it in Class 1."
pmlr-v97-braverman19a,Coresets for Ordered Weighted Clustering,3,False,,,,,,high,"The paper presents a coreset construction for Ordered k-Median clustering, focusing on computational efficiency and approximation guarantees. There is no connection to AI safety, ethics, or reliability; it is a classical algorithmic optimization work, fitting the General Capabilities class."
pmlr-v97-brown19a,Extrapolating Beyond Suboptimal Demonstrations via Inverse Reinforcement Learning from Observations,3,False,,,,,,high,"The paper introduces T-REX, an inverse reinforcement learning algorithm designed to extrapolate beyond suboptimal demonstrations to improve performance on Atari and MuJoCo benchmarks. There is no connection to frontier AI safety, alignment, or catastrophic risks; the primary goal is improving task performance in standard RL settings. Thus it falls under Class 3 (General Capabilities)."
pmlr-v97-bunne19a,Learning Generative Models across Incomparable Spaces,3,False,,,,,,high,"This paper proposes a generative modeling approach using Gromov-Wasserstein distance to learn distributions across incomparable spaces, focusing on tasks like manifold and cross-domain learning. There is no connection to AI safety, alignment, ethics, or reliability; the primary goal is improving generative capabilities."
pmlr-v97-can19a,Accelerated Linear Convergence of Stochastic Momentum Methods in Wasserstein Distances,3,False,,,,,,high,"This paper theoretically analyzes the convergence rates of stochastic momentum methods under noisy gradients, focusing on optimization performance in Wasserstein metrics. There is no connection to AI safety, interpretability, or alignment; it belongs purely to general capabilities (optimization theory and methods)."
pmlr-v97-boda19a,Correlated bandits or: How to minimize mean-squared error online,3,False,,,,,,high,"The paper addresses a correlated bandit problem to minimize mean-squared error online, with applications in sensor placement and network monitoring. There is no connection to AI safety, ethics, or frontier model alignment. It focuses on algorithmic performance and minimax theory, placing it squarely in Class 3 (General Capabilities)."
pmlr-v97-bojchevski19a,Adversarial Attacks on Node Embeddings via Graph Poisoning,2,False,,,,,,high,"The paper studies adversarial attacks on node embeddings via graph poisoning, focusing on degrading the quality of embeddings and downstream tasks. This is an adversarial robustness analysis for a narrow, architecture-specific class of models (random walk-based graph embeddings) without any connection to frontier AI systems or alignment. Per the classification boundaries, such work belongs in Class 2 (Truthfulness, Reliability & XAI) rather than Class 4, as it does not address general-purpose interpretability, frontier model safety, or catastrophic risks."
pmlr-v97-beatson19a,Efficient optimization of loops and limits with randomized telescoping sums,3,False,,,,,,high,"The paper presents a gradient estimation method for optimization problems with inner loops or limits, focusing on computational efficiency and convergence. There is no mention of safety, alignment, or ethical concerns, and the applications are purely capabilities-oriented (meta-learning, RNN training, ODE optimization). It clearly belongs to Class 3 (General Capabilities)."
pmlr-v97-cao19a,Dynamic Learning with Frequent New Product Launches: A Sequential Multinomial Logit Bandit Problem,3,False,,,,,,high,"The paper presents a sequential multinomial logit bandit problem for product recommendations, focusing on learning customer preferences and regret bounds. There is no mention of AI safety, alignment, interpretability, or frontier models, so it is classified as a general capabilities paper."
pmlr-v97-belilovsky19a,Greedy Layerwise Learning Can Scale To ImageNet,3,False,,,,,,high,"The paper presents a greedy layerwise learning approach for training deep CNNs, achieving competitive performance on ImageNet without any safety-related motivation or evaluation. The focus is entirely on scaling and performance improvement, making it a General Capabilities paper."
pmlr-v97-canal19a,Active Embedding Search via Noisy Paired Comparisons,3,False,,,,,,high,"The paper focuses on active learning for preference estimation via noisy paired comparisons, with applications in recommender systems and psychometrics. There is no mention of AI safety, frontier models, alignment, or catastrophic risks. The work is purely about improving capabilities in a standard machine learning setting, so it belongs to Class 3 (General Capabilities)."
pmlr-v97-bansal19a,HOList: An Environment for Machine Learning of Higher Order Logic Theorem Proving,3,False,,,,,,high,"The paper presents a benchmark and a deep reinforcement learning driven automated theorem prover for higher-order logic. The primary goal is improving theorem proving capabilities, with no explicit safety or alignment motivation, placing it in Class 3 (General Capabilities). It does not address truthfulness, interpretability, or ethical concerns, and the safety aspect is absent."
pmlr-v97-blau19a,Rethinking Lossy Compression: The Rate-Distortion-Perception Tradeoff,3,False,,,,,,high,"The paper studies the theoretical tradeoff between rate, distortion, and perceptual quality in lossy compression, using information-theoretic analysis and toy examples. It focuses on improving compression performance and perceptual quality, with no connection to AI safety, ethics, or truthfulness. Thus it belongs in Class 3 (General Capabilities), as the primary goal is advancing compression theory without safety motivation."
pmlr-v97-chatterji19a,Online learning with kernel losses,3,False,,,,,,high,"This paper generalizes adversarial linear bandits to kernel losses, focusing on regret bounds and minimax lower bounds. There is no mention of AI safety, alignment, ethics, or reliability—its goal is purely theoretical and capability-oriented, placing it in Class 3 (General Capabilities)."
pmlr-v97-bibaut19a,More Efficient Off-Policy Evaluation through Regularized Targeted Learning,3,False,,,,,,high,"The paper introduces a more efficient off-policy evaluation estimator for reinforcement learning, focusing on statistical methodology and variance reduction. There is no mention of safety, alignment, frontier AI, or catastrophic risks, so it does not belong in Class 4. It is not about ethics/fairness or truthfulness/reliability in a safety context, thus it falls into Class 3 as a general capabilities improvement."
pmlr-v97-anil19a,Sorting Out Lipschitz Function Approximation,2,False,,,,,,high,"The paper proposes a method for Lipschitz function approximation using GroupSort activations and norm-constrained weights, with applications to provable adversarial robustness and Wasserstein distance estimation. The primary focus is on improving the expressiveness of Lipschitz networks for narrow vision tasks, not on frontier AI safety or alignment. Therefore, it belongs in Class 2 (Truthfulness, Reliability & XAI) as it addresses adversarial robustness for standard models."
pmlr-v97-brutzkus19b,Why do Larger Models Generalize Better? A Theoretical Perspective via the XOR Problem,3,False,,,,,,high,"The paper investigates why larger neural networks generalize better, using a theoretical analysis of an XOR-like setting and empirical results on MNIST. There is no connection to AI safety, alignment, or frontier model concerns; it is a pure capabilities and generalization theory paper."
pmlr-v97-cardoso19a,Competing Against Nash Equilibria in Adversarially Changing Zero-Sum Games,3,False,,,,,,high,"The paper studies algorithms for achieving low Nash equilibrium regret in zero-sum games with adversarially changing payoff matrices. It is a theoretical game-theoretic and online learning contribution with no connection to AI safety, frontier models, or alignment. The primary goal is algorithmic performance, not safety, so it belongs to Class 3 (General Capabilities)."
pmlr-v97-chen19g,Understanding and Utilizing Deep Neural Networks Trained with Noisy Labels,3,False,,,,,,high,"The paper studies how DNNs memorize noisy labels and proposes a Co-teaching strategy to improve generalization. There is no mention of frontier AI systems, alignment, or catastrophic risk; it addresses a standard robustness problem in supervised learning."
pmlr-v97-chen19f,Generative Adversarial User Model for Reinforcement Learning Based Recommendation System,3,False,,,,,,high,"This paper proposes a model-based reinforcement learning framework for recommendation systems using a generative adversarial network to simulate user behavior. The goal is to improve recommendation performance and user engagement, with no connection to AI safety, alignment, or catastrophic risk, placing it squarely in General Capabilities."
pmlr-v97-chandak19a,Learning Action Representations for Reinforcement Learning,3,False,,,,,,high,"The paper proposes a method to learn action representations for reinforcement learning to improve generalization over large action sets. There is no mention of safety, alignment, or frontier AI concerns; the primary goal is performance improvement. Hence it belongs in Class 3 (General Capabilities), as it does not engage with ethics (Class 1), reliability/explainability (Class 2), or frontier safety (Class 4)."
pmlr-v97-chen19d,Proportionally Fair Clustering,1,False,,,,,,high,"The paper proposes a fairness notion for centroid clustering, addressing proportional representation in cluster assignments. It is a classic algorithmic fairness paper with no connection to frontier AI, agentic systems, or catastrophic risks, placing it squarely in Class 1 (Ethics & Fairness)."
pmlr-v97-chen19n,RaFM: Rank-Aware Factorization Machines,3,False,,,,,,high,"This paper proposes RaFM, a variant of Factorization Machines that uses feature-dependent ranks to improve efficiency and accuracy on regression and classification tasks. The work focuses entirely on performance improvement and computational efficiency for traditional ML models applied to tabular data, with no mention of safety, alignment, interpretability, or frontier AI concerns. Thus it clearly belongs in Class 3 (General Capabilities)."
pmlr-v97-cheng19a,Control Regularization for Reduced Variance Reinforcement Learning,3,False,,,,,,high,"The paper focuses on reducing variance and improving stability in model-free reinforcement learning for continuous control tasks. There is no mention of AI safety, alignment, or frontier model concerns; the primary goal is enhancing RL performance and efficiency, which falls under General Capabilities."
pmlr-v97-bridges19a,Active Manifolds: A non-linear analogue to Active Subspaces,3,False,,,,,,low,"This paper introduces a non-linear dimension reduction method for analyzing smooth functions, primarily demonstrated on low-dimensional examples and a physical model. It does not involve AI models, ethics, fairness, truthfulness, reliability, or safety. The technique could be applied to ML tasks, but the paper lacks any explicit connection to AI safety or alignment."
pmlr-v97-bietti19a,A Kernel Perspective for Regularizing Deep Neural Networks,3,False,,,,,,medium,"The paper proposes a general regularization technique for deep neural networks using RKHS norms, aiming to improve generalization and robustness. It does not focus on frontier AI safety, alignment, or interpretability, but rather on enhancing performance and robustness in standard ML contexts, making it a Class 3 capabilities paper."
pmlr-v97-burt19a,Rates of Convergence for Sparse Variational Gaussian Process Regression,3,False,,,,,,high,"The paper analyzes convergence rates for sparse variational Gaussian process regression, focusing on computational efficiency and approximation quality. It has no connection to AI safety, ethics, or truthfulness; it is a standard ML theory paper on improving scalability, which falls under General Capabilities."
pmlr-v97-chen19i,Transferability vs. Discriminability: Batch Spectral Penalization for Adversarial Domain Adaptation,3,False,,,,,,high,"This paper addresses adversarial domain adaptation, focusing on the trade-off between feature transferability and discriminability via spectral penalization. The goal is improving model performance in domain transfer, with no connection to AI safety, alignment, ethics, or fairness. Therefore, it clearly belongs in Class 3 (General Capabilities)."
pmlr-v97-chitra19a,Random Walks on Hypergraphs with Edge-Dependent Vertex Weights,3,False,,,,,,high,"This paper develops spectral theory and random walk Laplacians for hypergraphs with edge-dependent vertex weights, focusing on theoretical foundations and ranking applications. There is no connection to AI safety, frontier models, or alignment; it is a pure methodology contribution aimed at improving machine learning on hypergraphs. Thus it belongs to Class 3 (General Capabilities)."
pmlr-v97-bhagoji19a,Analyzing Federated Learning through an Adversarial Lens,2,False,,,,,,high,"This paper analyzes model poisoning attacks in federated learning, a security threat to distributed training. It does not address frontier AI safety, alignment, or catastrophic risks; instead, it focuses on a narrow adversarial setting with specific methods and evaluations for stealthy attacks. Therefore, it belongs to Class 2 (Truthfulness, Reliability & XAI) as adversarial robustness in a domain-specific learning paradigm."
pmlr-v97-cai19a,A Quantitative Analysis of the Effect of Batch Normalization on Gradient Descent,3,False,,,,,,high,"The paper analyzes batch normalization's effect on gradient descent convergence and stability for ordinary least squares, focusing purely on optimization dynamics. There is no connection to AI safety, ethics, fairness, interpretability, or any frontier model concerns, so it belongs in Class 3 as a general capabilities contribution."
