id,title,class,is_safety,motivation_score,methodology_score,evaluation_score,total_score,subdomain,confidence,reasoning
nips-2020-05e2a0647e260c355dd2b2175edb45b8,Learning Manifold Implicitly via Explicit Heat-Kernel Learning,3,False,,,,,,high,"The paper proposes a method for learning manifold information via heat kernels, applied to deep generative models and Bayesian inference. There is no mention of AI safety, alignment, or frontier model concerns. The work is purely about improving machine learning capabilities, so it falls under Class 3 (General Capabilities)."
nips-2020-0607f4c705595b911a4f3e7a127b44e0,What is being transferred in transfer learning?,3,False,,,,,,high,"The paper investigates the mechanisms of transfer learning in deep neural networks, aiming to understand what is transferred (feature reuse vs. high-level statistics). This is a general capabilities and interpretability study of a common ML technique, with no stated safety, alignment, or frontier risk motivation. It does not address misalignment, control, or catastrophic risks, placing it firmly in Class 3."
nips-2020-01a0683665f38d8e5e567b3b15ca98bf,Cascaded Text Generation with Markov Transformers,3,False,,,,,,high,"The paper proposes a Markov transformer for cascaded text generation to improve speed-accuracy tradeoffs in machine translation. It focuses solely on efficiency and performance gains with no mention of safety, alignment, or ethical concerns. Thus it belongs in Class 3 (General Capabilities)."
nips-2020-066f182b787111ed4cb65ed437f0855b,Improving Inference for Neural Image Compression,3,False,,,,,,high,"The paper focuses on improving inference for lossy image compression using VAEs, targeting state-of-the-art performance. There is no mention of safety, alignment, fairness, or truthfulness; it is purely a capabilities-oriented contribution. Thus, it falls under Class 3 (General Capabilities)."
nips-2020-012a91467f210472fab4e11359bbfef6,PyGlove: Symbolic Programming for Automated Machine Learning,3,False,,,,,,high,"The paper introduces PyGlove, a library for symbolic programming to automate machine learning tasks like neural architecture search and hyperparameter optimization. The primary goal is improving the efficiency and flexibility of AutoML, with no connection to AI safety, ethics, or reliability. It clearly falls under General Capabilities."
nips-2020-02f657d55eaf1c4840ce8d66fcdaf90c,Minimax Classification with 0-1 Loss and Performance Guarantees,3,False,,,,,,high,"The paper introduces a minimax risk classifier for supervised classification with 0-1 loss, focusing on worst-case optimization and generalization bounds. There is no connection to frontier AI safety, alignment, interpretability, fairness, or reliability; the work is purely methodological for improving classification performance. Thus it belongs to Class 3 (General Capabilities)."
nips-2020-045117b0e0a11a242b9765e79cbf113f,On the Value of Out-of-Distribution Testing: An Example of Goodhart's Law,2,False,,,,,,high,"The paper critiques OOD evaluation practices in VQA, highlighting Goodhart's Law and methodological flaws in dataset usage. It focuses on proper evaluation of generalization and reliability, with no connection to frontier AI safety, alignment, or catastrophic risks. Thus, it falls under Class 2 (Truthfulness, Reliability & XAI)."
nips-2020-0004d0b59e19461ff126e3a08a814c33,A graph similarity for deep learning,3,False,,,,,,high,"The paper introduces a novel graph similarity metric (WLS) to improve GNN representation learning and achieves better performance on classification and regression tasks. There is no discussion of AI safety, alignment, or frontier model concerns, so it is a capabilities-focused paper belonging to Class 3."
nips-2020-024d2d699e6c1a82c9ba986386f4d824,The Statistical Complexity of Early-Stopped Mirror Descent,3,False,,,,,,high,"The paper provides a theoretical analysis of early-stopped mirror descent for linear models and kernel methods, focusing on statistical guarantees on excess risk. It is a pure optimization and learning theory contribution with no connection to AI safety, ethics, or frontier model alignment. Therefore, it falls under general capabilities."
nips-2020-03fa2f7502f5f6b9169e67d17cbf51bb,Hard Shape-Constrained Kernel Machines,2,False,,,,,,high,"The paper presents a method for enforcing shape constraints in kernel machines to improve performance and interpretability, with applications in economics and aircraft trajectories. This is a general technique for enhancing model transparency and reliability, not focused on frontier AI safety, misalignment, or ethics, placing it in Class 2 (Truthfulness, Reliability & XAI). It does not advance general capabilities without safety framing (Class 3) nor address AI safety (Class 4)."
nips-2020-06964dce9addb1c5cb5d6e3d9838f733,FixMatch: Simplifying Semi-Supervised Learning with Consistency and Confidence,3,False,,,,,,high,"The paper's primary goal is improving semi-supervised learning performance through a simplified algorithm (FixMatch) that combines pseudo-labeling and consistency regularization. There is no mention of safety, alignment, or any risk considerations; it is purely a capabilities improvement paper. Therefore it belongs to Class 3 (General Capabilities)."
nips-2020-01c9d2c5b3ff5cbba349ec39a570b5e3,Improving Local Identifiability in Probabilistic Box Embeddings,3,False,,,,,,high,"The paper addresses an optimization issue in probabilistic box embeddings, a geometric embedding technique for representing relations. It does not discuss safety, alignment, or any frontier AI safety concerns; it is purely a technical improvement for better learning, so it belongs to Class 3."
nips-2020-0332d694daab22e0e0eaf7a5e88433f9,Learning Composable Energy Surrogates for PDE Order Reduction,3,False,,,,,,high,"The paper focuses on using neural networks as energy surrogates to accelerate PDE simulations for meta-materials, which is a computational efficiency improvement. There is no connection to frontier AI safety, ethics, or interpretability of AI systems, so it belongs to the General Capabilities class."
nips-2020-05a624166c8eb8273b8464e8d9cb5bd9,Efficient Variational Inference for Sparse Deep Learning with Theoretical Guarantee,3,False,,,,,,high,"The paper focuses on efficient variational inference and theoretical guarantees for sparse deep learning, with no mention of safety, alignment, or frontier AI concerns. It is a methodology/capabilities paper improving efficiency and providing theoretical consistency, so it falls under Class 3 (General Capabilities)."
nips-2020-0084ae4bc24c0795d1e6a4f58444d39b,Off-Policy Evaluation and Learning for External Validity under a Covariate Shift,3,False,,,,,,high,"The paper addresses off-policy evaluation and learning under covariate shift, a standard statistical problem in reinforcement learning and causal inference. There is no connection to frontier AI safety, alignment, or catastrophic risk; the focus is on improving estimation efficiency and policy performance, placing it squarely in Class 3 (General Capabilities)."
nips-2020-0163cceb20f5ca7b313419c068abd9dc,Improved Algorithms for Online Submodular Maximization via First-order Regret Bounds,3,False,,,,,,high,"This paper presents improved regret bounds for online submodular maximization algorithms; it is a purely theoretical optimization result with no connection to AI safety, fairness, or reliability. It belongs to Class 3 as its primary goal is improving algorithm performance."
nips-2020-074177d3eb6371e32c16c55a3b8f706b,Post-training Iterative Hierarchical Data Augmentation for Deep Networks,3,False,,,,,,high,"The paper proposes a data augmentation method (IHDA) to improve generalization of deep neural networks on standard benchmarks (CIFAR, ImageNet, activity recognition). There is no mention of safety, alignment, or frontier AI concerns; the goal is purely performance improvement. Therefore, it falls under Class 3 (General Capabilities)."
nips-2020-07fc15c9d169ee48573edd749d25945d,Fairness without Demographics through Adversarially Reweighted Learning,1,False,,,,,,high,"This paper proposes a method to improve fairness in ML models when protected attributes are unavailable, using adversarial reweighting. It is a standard algorithmic fairness contribution with no connection to frontier AI, agentic systems, or existential safety, placing it firmly in Class 1."
nips-2020-07cb5f86508f146774a2fac4373a8e50,Robust compressed sensing using generative models,3,False,,,,,,high,"This paper proposes a robust compressed sensing algorithm using generative models, focusing on handling heavy-tailed data and outliers. There is no connection to frontier AI safety, alignment, or interpretability; the work is purely about improving estimation robustness in a compressed sensing context, making it a general capabilities paper."
nips-2020-07217414eb3fbe24d4e5b6cafb91ca18,Belief Propagation Neural Networks,3,False,,,,,,high,"The paper introduces belief propagation neural networks to improve the speed and accuracy of combinatorial optimization and counting problems. There is no mention of AI safety, alignment, fairness, or reliability; the sole focus is on enhancing algorithmic performance, placing it squarely in Class 3 (General Capabilities)."
nips-2020-00482b9bed15a272730fcb590ffebddd,An Unsupervised Information-Theoretic Perceptual Quality Metric,3,False,,,,,,high,"The paper proposes an unsupervised perceptual quality metric (PIM) for images using information-theoretic objectives and a vision-inspired architecture. Its primary goal is improving image quality assessment, a general capability task with no explicit safety, ethics, or reliability motivation. Therefore it belongs to Class 3 (General Capabilities)."
nips-2020-0887f1a5b9970ad13f46b8c1485f7900,The route to chaos in routing games: When is price of anarchy too optimistic?,3,False,,,,,,high,"The paper studies the dynamics of multiplicative weights update in routing games, focusing on chaotic behavior and price of anarchy. It is a theoretical game theory contribution with no connection to AI safety, alignment, or frontier models. It belongs in Class 3 as a general capabilities study of learning dynamics in games."
nips-2020-09ccf3183d9e90e5ae1f425d5f9b2c00,Better Set Representations For Relational Reasoning,3,False,,,,,,high,"The paper proposes a Set Refiner Network to improve relational reasoning by enforcing set permutational invariance, demonstrated on synthetic object decomposition and downstream tasks. There is no mention of safety, alignment, or frontier AI concerns; the work is purely aimed at enhancing model capabilities and robustness, placing it in Class 3."
nips-2020-0912d0f15f1394268c66639e39b26215,Learning Guidance Rewards with Trajectory-space Smoothing,3,False,,,,,,high,"The paper proposes a method to learn guidance rewards for credit assignment in deep RL, addressing sparse or delayed rewards. The primary goal is improving RL performance and capability, with no explicit safety, alignment, or risk mitigation framing. It belongs to Class 3 (General Capabilities) as it focuses on algorithmic improvement without safety motivation."
nips-2020-093b60fd0557804c8ba0cbf1453da22f,Variance Reduction via Accelerated Dual Averaging for Finite-Sum Optimization,3,False,,,,,,high,"The paper introduces a new optimization algorithm (VRADA) for finite-sum convex optimization, focusing on improving convergence rates and computational efficiency. There is no connection to AI safety, ethics, or frontier model alignment; it is a standard ML optimization contribution."
nips-2020-08425b881bcde94a383cd258cea331be,Ridge Rider: Finding Diverse Solutions by Following Eigenvectors of the Hessian,3,False,,,,,,high,"The paper proposes Ridge Rider, an optimization method to find diverse solutions by following Hessian eigenvectors. It focuses on improving the ability to converge to different local optima for general machine learning problems, with no explicit connection to AI safety, alignment, or frontier model risks. Therefore, it belongs in Class 3 (General Capabilities) as a methodological contribution."
nips-2020-06d5ae105ea1bea4d800bc96491876e9,Towards Playing Full MOBA Games with Deep Reinforcement Learning,3,False,,,,,,high,"The paper aims to build superhuman AI agents for playing full MOBA games using deep reinforcement learning, focusing on performance and scalability to defeat top esports players. There is no safety, alignment, fairness, or interpretability motivation, placing it squarely in Class 3 (General Capabilities) rather than any safety-related class."
nips-2020-070dbb6024b5ef93784428afc71f2146,Rankmax: An Adaptive Projection Alternative to the Softmax Function,3,False,,,,,,high,"This paper proposes a new adaptive projection method (Rankmax) as an alternative to softmax for mapping score vectors to probabilities. Its primary goal is improving model performance and efficiency, with no connection to safety, alignment, fairness, or interpretability. It does not address frontier AI safety concerns, and its focus on a technical ML component places it squarely in general capabilities (Class 3), not in safety-related classes."
nips-2020-0a3b6f64f0523984e51323fe53b8c504,A Combinatorial Perspective on Transfer Learning,3,False,,,,,,high,"The paper focuses on improving continual learning and transfer learning through modular solutions and task segmentation, with no mention of AI safety, alignment, or frontier risks. It is primarily a capabilities-oriented paper, demonstrating competitive performance on standard benchmarks, thus fitting Class 3 (General Capabilities)."
nips-2020-0172d289da48c48de8c5ebf3de9f7ee1,Adversarially Robust Streaming Algorithms via Differential Privacy,3,False,,,,,,high,"The paper focuses on designing adversarially robust streaming algorithms using differential privacy, which is a contribution to algorithmic robustness and privacy. It does not address AI safety, frontier models, or alignment, but rather improves general algorithm capabilities. Therefore, it falls under Class 3 (General Capabilities)."
nips-2020-0169cf885f882efd795951253db5cdfb,Synbols: Probing Learning Algorithms with Synthetic Datasets,3,False,,,,,,high,"The paper introduces Synbols, a tool for generating synthetic datasets to probe learning algorithms in various settings like supervised learning and OOD generalization. It focuses on understanding algorithmic limitations and benchmarking, without any explicit motivation or methodology related to frontier AI safety, alignment, or catastrophic risks. Therefore, it is best classified under General Capabilities (Class 3)."
nips-2020-04ecb1fa28506ccb6f72b12c0245ddbc,Generalised Bayesian Filtering via Sequential Monte Carlo,3,False,,,,,,high,"The paper introduces a generalized Bayesian filtering framework for state-space models under likelihood misspecification, using sequential Monte Carlo methods. It is a statistical methodology paper focused on robust inference with applications to object tracking and Gaussian process regression, with no mention of AI safety, alignment, or frontier AI systems. Therefore, it falls under Class 3 (General Capabilities)."
nips-2020-08f38e0434442128fab5ead6217ca759,Adapting Neural Architectures Between Domains,3,False,,,,,,high,"The paper presents a neural architecture search method (AdaptNAS) that improves generalization across domains using domain adaptation. The goal is purely to enhance performance and efficiency of NAS. There is no mention or connection to AI safety, alignment, or frontier model risks, so it falls under Class 3 (General Capabilities)."
nips-2020-061412e4a03c02f9902576ec55ebbe77,Submodular Maximization Through Barrier Functions,3,False,,,,,,high,"The paper introduces a novel technique for constrained submodular maximization using barrier functions, focusing on improving running time and approximation guarantees. The applications are standard ML tasks (recommendation, summarization, set cover) with no mention of safety, alignment, or frontier AI concerns, placing it firmly in Class 3."
nips-2020-093f65e080a295f8076b1c5722a46aa2,Tree! I am no Tree! I am a low dimensional Hyperbolic Embedding,3,False,,,,,,high,"The paper introduces TreeRep, a fast algorithm for learning tree structures to approximate hyperbolic metrics for data embedding, focusing on computational efficiency and embedding quality (low distortion, high precision). There is no mention or connection to AI safety, alignment, frontier models, or any safety-related concerns, making it a general capabilities paper."
nips-2020-00a03ec6533ca7f5c644d198d815329c,Neural Methods for Point-wise Dependency Estimation,3,False,,,,,,high,"The paper focuses on developing neural methods for point-wise dependency estimation, a statistical estimation technique, with applications to MI estimation, self-supervised learning, and cross-modal retrieval. There is no mention of safety, alignment, frontier models, or any safety-relevant motivation, so it falls under general capabilities."
nips-2020-0a73de68f10e15626eb98701ecf03adb,Watch out! Motion is Blurring the Vision of Your Deep Neural Networks,2,False,,,,,,high,"This paper proposes a motion-blur-based adversarial attack on DNNs for image classification, a narrow vision task. It addresses adversarial robustness in a domain-specific, architecture-dependent manner, which falls under Class 2 (Truthfulness, Reliability & XAI) rather than Class 4 (Frontier AI Safety), as it does not involve LLMs, VLMs, or agents and lacks generalizable safety mechanisms."
nips-2020-0a716fe8c7745e51a3185fc8be6ca23a,The Advantage of Conditional Meta-Learning for Biased Regularization and Fine Tuning,3,False,,,,,,high,"The paper presents a conditional meta-learning approach to improve performance on heterogeneous task distributions, focusing on theoretical analysis and empirical gains. There is no mention of safety, alignment, or any societal impact, distinguishing it from safety-related classes. It fits Class 3 as it primarily advances general capabilities and efficiency."
nips-2020-066ca7bf90807fcd8e4f1eaef4e4e8f7,Exploiting weakly supervised visual patterns to learn from partial annotations,3,False,,,,,,high,"The paper presents a method to improve multi-label classification performance by leveraging weakly supervised visual patterns, with no connection to AI safety, ethics, or reliability. It focuses solely on enhancing model accuracy on standard vision benchmarks, placing it firmly in General Capabilities."
nips-2020-01e00f2f4bfcbb7505cb641066f2859b,Permute-and-Flip: A new mechanism for differentially private selection,1,False,,,,,,high,"The paper proposes a new differentially private selection mechanism, which falls under traditional privacy and fairness research. There is no connection to frontier AI safety, alignment, or catastrophic risks, placing it squarely in Class 1 (Ethics & Fairness)."
nips-2020-08fb104b0f2f838f3ce2d2b3741a12c2,Towards Better Generalization of Adaptive Gradient Methods,3,False,,,,,,high,"The paper focuses on improving generalization of adaptive gradient methods for deep learning, using differential privacy as a regularization technique. There is no connection to frontier AI safety, alignment, or catastrophic risk, and the primary goal is enhancing performance and generalization, not addressing safety concerns. It falls under general capabilities improvements (Class 3)."
nips-2020-0a93091da5efb0d9d5649e7f6b2ad9d7,Sinkhorn Barycenter via Functional Gradient Descent,3,False,,,,,,high,"This paper presents a functional gradient descent method for computing Sinkhorn barycenters, a mathematical optimization problem with applications in graphics, learning, and vision. The work is purely methodological and does not address any safety, fairness, or reliability concerns; it is a general capabilities contribution."
nips-2020-0678ca2eae02d542cc931e81b74de122,Neuron Merging: Compensating for Pruned Neurons,3,False,,,,,,high,"The paper proposes a method (neuron merging) to compensate for information loss in network pruning, aiming to maintain accuracy and improve efficiency. There is no connection to AI safety, fairness, truthfulness, or interpretability beyond standard performance optimization. It falls under General Capabilities (Class 3) as its primary goal is improving model performance after pruning."
nips-2020-012d9fe15b2493f21902cd55603382ec,Fourier Sparse Leverage Scores and Approximate Kernel Learning,3,False,,,,,,high,"This paper derives theoretical bounds on Fourier sparse leverage scores and applies them to kernel approximation and active learning. It is a pure machine learning theory and methods paper with no connection to AI safety, alignment, or frontier models, thus falls under General Capabilities."
nips-2020-0baf163c24ed14b515aaf57a9de5501c,Taming Discrete Integration via the Boon of Dimensionality,3,False,,,,,,high,"The paper presents a computational method for discrete integration via model counting, with an application to neural network verification. Its primary goal is algorithmic efficiency and scalability, not AI safety or alignment. There is no discussion of frontier models, misalignment, or safety subdomains, so it falls under General Capabilities."
nips-2020-007ff380ee5ac49ffc34442f5c2a2b86,"Benchmarking Deep Inverse Models over time, and the Neural-Adjoint method",3,False,,,,,,high,"The paper focuses on a general deep learning method for solving inverse problems, benchmarking performance over time, and introducing the neural adjoint method with a boundary loss. There is no connection to AI safety, ethics, or reliability; it is purely a capabilities/methodology contribution."
nips-2020-0b8aff0438617c055eb55f0ba5d226fa,Deep Wiener Deconvolution: Wiener Meets Deep Learning for Image Deblurring,3,False,,,,,,high,"The paper proposes a deep learning method for non-blind image deblurring, combining Wiener deconvolution with learned features to improve reconstruction quality. There is no connection to AI safety, alignment, or ethics; the goal is purely to enhance image deblurring performance, which fits Class 3 (General Capabilities)."
nips-2020-0a2298a72858d90d5c4b4fee954b6896,AutoSync: Learning to Synchronize for Data-Parallel Distributed Deep Learning,3,False,,,,,,high,"The paper focuses on optimizing synchronization strategies for data-parallel distributed deep learning to improve training throughput. There is no connection to AI safety, fairness, truthfulness, or alignment. The primary goal is performance enhancement, placing it firmly in Class 3."
nips-2020-022e0ee5162c13d9a7bb3bd00fb032ce,Statistical Guarantees of Distributed Nearest Neighbor Classification,3,False,,,,,,high,"The paper discusses statistical guarantees and convergence rates for distributed nearest neighbor classification, focusing on performance and efficiency. There is no mention or connection to AI safety, ethics, or interpretability, so it belongs to Class 3 (General Capabilities)."
nips-2020-02ed812220b0705fabb868ddbf17ea20,A Causal View on Robustness of Neural Networks,3,False,,,,,,high,"The paper proposes a causal model to improve neural network robustness against input manipulations, focusing on capability enhancement rather than safety or alignment. It does not address frontier AI safety, misalignment, or catastrophic risks, and the robustness goal is a general performance improvement, placing it in Class 3 (General Capabilities)."
nips-2020-0740bb92e583cd2b88ec7c59f985cb41,Over-parameterized Adversarial Training: An Analysis Overcoming the Curse of Dimensionality,3,False,,,,,,high,"This paper theoretically analyzes the convergence of adversarial training in over-parameterized ReLU networks, focusing on reducing the required width from exponential to polynomial. The primary goal is understanding training dynamics and improving robustness, without explicit safety or alignment motivation. It does not address frontier models, misalignment, or catastrophic risks, distinguishing it from safety-classified adversarial robustness work for LLMs or VLMs."
nips-2020-0cb5ebb1b34ec343dfe135db691e4a85,On the Almost Sure Convergence of Stochastic Gradient Descent in Non-Convex Problems,3,False,,,,,,high,"This paper provides a theoretical analysis of the convergence properties of stochastic gradient descent in non-convex problems, including boundedness, convergence rates, and avoidance of saddle points. There is no connection to AI safety, ethics, fairness, or interpretability; it is a general optimization theory paper. Therefore, it belongs in Class 3 (General Capabilities)."
nips-2020-0d82627e10660af39ea7eb69c3568955,Understanding Deep Architecture with Reasoning Layer,3,False,,,,,,high,"The paper provides theoretical analysis of hybrid deep architectures with reasoning layers, focusing on convergence, stability, and generalization. There is no connection to AI safety, alignment, or frontier model risks; it is a general capabilities and theory paper."
nips-2020-0b1ec366924b26fc98fa7b71a9c249cf,Bayesian Deep Ensembles via the Neural Tangent Kernel,3,False,,,,,,high,"The paper develops Bayesian deep ensembles via the Neural Tangent Kernel to improve uncertainty quantification and out-of-distribution performance. There is no explicit safety or alignment motivation; it is primarily a technical contribution to ensemble methods and predictive uncertainty, placing it under general capabilities rather than safety or reliability."
nips-2020-0d85eb24e2add96ff1a7021f83c1abc9,Planning in Markov Decision Processes with Gap-Dependent Sample Complexity,3,False,,,,,,high,"The paper proposes a new MCTS algorithm for MDP planning with improved sample complexity guarantees. There is no connection to frontier AI safety, alignment, or risk; the contribution is purely about efficient decision-making in a standard reinforcement learning context. It therefore belongs in Class 3 as a general capabilities improvement paper."
nips-2020-0415740eaa4d9decbc8da001d3fd805f,A Closer Look at the Training Strategy for Modern Meta-Learning,3,False,,,,,,high,"This paper investigates the generalization bound of episodic training in meta-learning, a capability-focused area of machine learning. The theoretical analysis and experiments on few-shot tasks have no connection to AI safety, alignment, or risk. Therefore, it is classified as General Capabilities (Class 3)."
nips-2020-0dc23b6a0e4abc39904388dd3ffadcd1,Provably Good Batch Off-Policy Reinforcement Learning Without Great Exploration,3,False,,,,,,high,"The paper proposes a pessimistic value estimation method for batch reinforcement learning to improve reliability and theoretical guarantees. The primary goal is advancing RL algorithms for high-stakes applications, with no explicit connection to frontier AI safety, alignment, or catastrophic risk. It belongs in Class 3 (General Capabilities) because the work focuses on algorithmic performance and theoretical properties rather than safety-specific concerns."
nips-2020-0cc24cb7c26586310cc95c8cb1a81cbc,Adaptation Properties Allow Identification of Optimized Neural Codes,3,False,,,,,,low,"The paper studies efficient coding in biological neural systems, proposing a framework to infer objective and constraint functions from adaptation behavior. It does not address AI safety, alignment, or frontier model concerns, nor does it focus on ML fairness, reliability, or interpretability of AI systems. The work is primarily theoretical neuroscience with no explicit connection to AI capabilities or safety, so it falls under General Capabilities by default."
nips-2020-0a656cc19f3f5b41530182a9e03982a4,Primal-Dual Mesh Convolutional Neural Networks,3,False,,,,,,high,"The paper presents a novel convolutional neural network architecture for triangle meshes, focusing on improving performance on shape classification and segmentation tasks. There is no mention or connection to AI safety, ethics, truthfulness, or frontier AI concerns, placing it firmly in Class 3 (General Capabilities)."
nips-2020-0e230b1a582d76526b7ad7fc62ae937d,FleXOR: Trainable Fractional Quantization,3,False,,,,,,high,"The paper presents a method for fractional quantization of neural network weights to improve compression and efficiency, with experiments on standard benchmarks. There is no mention of AI safety, alignment, or ethics, and the work is purely focused on capabilities and performance."
nips-2020-098d86c982354a96556bd861823ebfbd,Convolutional Generation of Textured 3D Meshes,3,False,,,,,,high,"The paper focuses on generating textured 3D meshes using convolutional GANs with 2D supervision, which is a generative modeling and computer graphics capability improvement. There is no mention of AI safety, fairness, interpretability, or alignment, so it falls under Class 3 (General Capabilities)."
nips-2020-0d5501edb21a59a43435efa67f200828,Ensembling geophysical models with Bayesian Neural Networks,3,False,,,,,,high,"The paper develops a Bayesian neural network ensemble for combining geophysical models, aiming to improve prediction accuracy and uncertainty quantification. It does not address AI safety, fairness, truthfulness, or reliability in the context of frontier AI systems, and its goal is purely performance improvement in a domain-specific application, so it fits Class 3."
nips-2020-07211688a0869d995947a8fb11b215d6,Causal Intervention for Weakly-Supervised Semantic Segmentation,3,False,,,,,,high,"The paper proposes a causal intervention method (CONTA) to improve weakly-supervised semantic segmentation by generating better pseudo-masks from image-level labels. Its primary goal is performance improvement on standard segmentation benchmarks (PASCAL VOC, MS-COCO), with no connection to frontier AI safety, alignment, or interpretability of general models. It is a domain-specific capability improvement, fitting Class 3 (General Capabilities)."
nips-2020-02a3c7fb3f489288ae6942498498db20,Algorithmic recourse under imperfect causal knowledge: a probabilistic approach,2,False,,,,,,high,"The paper proposes probabilistic approaches for algorithmic recourse under imperfect causal knowledge, focusing on providing reliable recommendations to individuals. This addresses transparency and reliability in standard ML models, not frontier AI safety, and does not advance general mechanistic interpretability. It belongs to Class 2 as it improves truthfulness/reliability of explanations for domain-specific tasks."
nips-2020-0ec96be397dd6d3cf2fecb4a2d627c1c,Recurrent Quantum Neural Networks,3,False,,,,,,high,"The paper introduces a quantum recurrent neural network for sequence learning and classification, focusing on performance and optimization. There is no mention of safety, alignment, or any frontier AI safety concerns, making it a general capabilities paper."
nips-2020-0e1bacf07b14673fcdb553da51b999a5,Contextual Reserve Price Optimization in Auctions via Mixed Integer Programming,3,False,,,,,,high,"The paper addresses revenue maximization in auctions via mixed integer programming, a standard optimization problem with no connection to frontier AI safety, alignment, or catastrophic risks. The primary goal is improving revenue performance, not safety or ethics, thus it belongs to Class 3 (General Capabilities)."
nips-2020-075b051ec3d22dac7b33f788da631fd4,Debugging Tests for Model Explanations,2,False,,,,,,high,"The paper investigates whether post-hoc model explanations are effective for debugging standard deep learning models by detecting spurious correlations, mislabeled examples, and other bugs. This is a reliability and interpretability task aimed at improving current-generation model usability, with no connection to frontier AI safety or general understanding of model internals, so it belongs in Class 2."
nips-2020-0afe095e81a6ac76ff3f69975cb3e7ae,Coresets for Near-Convex Functions,3,False,,,,,,high,"The paper focuses on improving computational efficiency of machine learning algorithms through coresets, a data reduction technique. There is no mention of AI safety, alignment, or frontier model concerns; the work is purely about optimizing training efficiency for standard models like SVM and logistic regression."
nips-2020-0d770c496aa3da6d2c3f2bd19e7b9d6b,Asymmetric Shapley values: incorporating causal knowledge into model-agnostic explainability,2,False,,,,,,high,"The paper introduces Asymmetric Shapley values, a model-agnostic explainability method that incorporates causal knowledge. While it has applications to fairness (testing for unfair discrimination), its primary purpose is improving model explanations, not frontier AI safety or alignment. This fits Class 2 (Truthfulness, Reliability & XAI) rather than Class 4, as it addresses general interpretability without advancing mechanistic understanding of frontier models or safety-specific objectives."
