id,title,class,is_safety,motivation_score,methodology_score,evaluation_score,total_score,subdomain,confidence,reasoning
wVxIBvUAlj,Bohdi: Heterogeneous LLM Fusion with Automatic Data Exploration,3,False,,,,,,high,"The paper focuses on improving LLM performance through heterogeneous fusion and automatic data exploration, with no mention of safety, alignment, or risk mitigation. It is purely a capabilities-oriented work, fitting Class 3."
OM0Qkq9xtY,Brain network science modelling of sparse neural networks enables Transformers and LLMs to perform as fully connected,3,False,,,,,,high,"The paper focuses on improving training efficiency and performance of Transformers and LLMs using brain-inspired sparse connectivity methods. There is no mention of AI safety, alignment, or risk concerns. The primary goal is enhancing capabilities and computational efficiency, placing it in Class 3 (General Capabilities)."
gOG9Zoyn4R,KLASS: KL-Guided Fast Inference in Masked Diffusion Models,3,False,,,,,,high,"The paper introduces a faster sampling method for masked diffusion models, focusing on speed and quality improvements across text, image, and molecular generation. There is no connection to AI safety, ethics, or interpretability of frontier models. It belongs in Class 3 as its primary goal is general capabilities."
l4F50jpiVH,Q-Palette: Fractional-Bit Quantizers Toward Optimal Bit Allocation for Efficient LLM Deployment,3,False,,,,,,high,"The paper focuses on weight-only post-training quantization for efficient LLM deployment, aiming to reduce memory footprint and latency. There is no mention of safety, alignment, or risk mitigation, and the primary goal is improving performance and efficiency, which places it in Class 3 (General Capabilities)."
hlPk6Hi43e,Tight analyses of first-order methods with error feedback,3,False,,,,,,high,"This paper provides a tight theoretical analysis of error feedback schemes (EF and EF21) for communication compression in distributed learning. The work is purely about optimization theory and convergence rates with no connection to AI safety, ethics, fairness, or truthfulness, placing it in General Capabilities (Class 3)."
yrrU5YChQr,Vulnerable Data-Aware Adversarial Training,2,False,,,,,,high,"The paper proposes an efficient adversarial training method for image classifiers on standard vision benchmarks (CIFAR, ImageNet), which is a reliability enhancement for narrow models. This aligns with Class 2 (Truthfulness, Reliability & XAI) per the boundary rules for adversarial robustness on architecture-specific vision models, not frontier AI safety."
VwsXmcMyg5,SAFEx: Analyzing Vulnerabilities of MoE-Based LLMs via Stable Safety-critical Expert Identification,4,True,3,2,2,7,Interpretability,high,"The paper focuses on identifying and analyzing safety-critical experts in MoE-based LLMs, which involves mechanistic interpretability of internal components responsible for safety behaviors. It proposes an intervention (masking, negative weight merging) to improve refusal, which also touches on safeguards, but the core contribution is interpretability-based analysis. This is distinct from Class 2 because it studies generalizable safety mechanisms in frontier architectures, not domain-specific explanations."
0MXUkBmm09,Embodied Cognition Augmented End2End Autonomous Driving,3,False,,,,,,high,"The paper proposes a method to improve end-to-end autonomous driving planning by integrating human driving cognition via contrastive learning with an EEG large model. The focus is solely on enhancing driving performance, with no connection to AI safety, alignment, or frontier model risks. It belongs to Class 3 as its primary goal is improving capabilities, not addressing safety concerns."
B2iPEX5A9c,Information-Theoretic Discrete Diffusion,3,False,,,,,,high,"The paper develops an information-theoretic framework for discrete diffusion models, deriving tight log-likelihood estimators. This is a contributions to generative modeling capabilities without any connection to safety, alignment, fairness, or reliability. It belongs in Class 3 (General Capabilities)."
14B5d6NEaH,Reinforcement Learning with Backtracking Feedback,4,True,3,2,2,7,Adversarial Robustness,high,"The paper introduces Reinforcement Learning with Backtracking Feedback (RLBF) to train LLMs to detect and recover from safety violations, specifically addressing adversarial attacks like GCG and middle filling. This directly targets frontier LLM safety through adversarial hardening rather than narrow-domain reliability, placing it in Class 4. The method is explicitly safety-motivated, uses a custom RL framework for safety, and evaluates with attack success rates, scoring high on all axes. It falls under Adversarial Robustness as it focuses on defending against attacks."
L84DdFuvwV,Iterative Missing Data Imputation with Model Form Adaptation and Non-Missing Feature Supervision,3,False,,,,,,high,"The paper presents a new iterative imputation method (KPI) for handling missing data. It focuses on improving imputation accuracy through adaptive model forms and oracle features. There is no mention of AI safety, alignment, interpretability, or any connection to frontier AI systems. This is a standard machine learning methodology paper, belonging to General Capabilities (Class 3)."
fggSyPPk0K,World-aware Planning Narratives Enhance Large Vision-Language Model Planner,3,False,,,,,,high,"The paper focuses on improving the planning capabilities of large vision-language models for embodied tasks, with no mention of safety, alignment, or risk mitigation. The primary goal is performance enhancement, as evidenced by the task success rate improvements and comparisons to proprietary systems. This places it firmly in Class 3 (General Capabilities)."
88MXvVn5dl,Feature-aware Modulation for Learning from Temporal Tabular Data,3,False,,,,,,high,"The paper addresses temporal distribution shifts in tabular data with a feature-aware modulation mechanism. It does not engage with frontier AI safety, alignment, interpretability, or any ethical/reliability concerns, making it a general capabilities contribution."
kRZVz1qEqa,Teaching Language Models to Reason with Tools,3,False,,,,,,high,"The paper focuses on improving mathematical reasoning performance and token efficiency through tool integration (Code Interpreters). There is no mention of safety, alignment, or catastrophic risks, making it a capabilities-focused work. It is clearly distinguishable from safety categories by its lack of safety motivation or evaluation."
OIH3T5ZPBW,Safe RLHF-V: Safe Reinforcement Learning from Multi-modal Human Feedback,4,True,3,2,2,7,Alignment Training,high,"The paper presents a framework for multimodal safety alignment of MLLMs using constrained optimization with dual preference annotations for helpfulness and safety. Its primary goal is improving safety alignment of frontier models, which is a core AI safety problem. It is distinguished from Class 3 (capabilities) by its explicit focus on safety constraints and from Class 2 by addressing frontier model alignment rather than narrow reliability issues."
5bu1IOOvf0,Self-Supervised Learning of Graph Representations for Network Intrusion Detection,3,False,,,,,,high,"The paper proposes a self-supervised graph representation learning method for network intrusion detection. The primary goal is improving detection performance on a specific cybersecurity task using standard ML techniques (GNNs, masked autoencoders). There is no connection to frontier AI safety, alignment, or general AI safety concerns; it does not address LLM safety, interpretability, or any Class 4 subdomains."
Hh8ebJYQs3,Hybrid Latent Representations for PDE Emulation,3,False,,,,,,high,"The paper focuses on improving speed-accuracy trade-offs for neural PDE emulators through hybrid latent representations, with no mention of safety, alignment, or ethical considerations. It is a pure capabilities improvement contribution, fitting Class 3."
w1TjXJk846,Reasoning Models Sometimes Output Illegible Chains of Thought,4,True,3,1,2,6,Monitoring,high,"The paper evaluates legibility of chain-of-thought reasoning in frontier models, directly addressing the safety concern of monitoring model reasoning for malicious intent. It finds illegible CoTs that contribute to performance, undermining monitoring reliability. This distinguishes it from standard interpretability work by focusing on the monitoring failure mode."
CB8jwNE2vV,CADGrasp: Learning Contact and Collision Aware General Dexterous Grasping in Cluttered Scenes,3,False,,,,,,high,"The paper proposes a method for dexterous grasping in cluttered environments using point cloud inputs, focusing on collision avoidance and grasp success rate. It does not address AI safety, fairness, truthfulness, or interpretability, and has no connection to frontier models or alignment concerns. Thus, it is a capabilities-oriented robotics paper belonging to Class 3."
lClK4uBxSG,ModHiFi: Identifying High Fidelity predictive components for Model Modification,3,False,,,,,,high,"The paper introduces a method for model modification (pruning and unlearning) that does not require training data, gradients, or loss functions. The primary goal is improving efficiency and performance, with no explicit safety or alignment motivation. The unlearning application is classwise forgetting on standard datasets like CIFAR-10, not aimed at mitigating frontier model risks. Therefore, it falls under General Capabilities (Class 3)."
615vk8hmeH,How Data Mixing Shapes In-Context Learning: Asymptotic Equivalence for Transformers with MLPs,3,False,,,,,,high,"The paper studies the theoretical foundations of in-context learning in Transformers with MLPs, focusing on how data source properties affect performance. This advances understanding of model capabilities without any explicit safety, alignment, or truthfulness framing. It does not fit Class 4 due to lack of safety relevance (total score < 3), and it is not about reliability or XAI for specific tasks (Class 2). Thus, it is best categorized as Class 3 (General Capabilities)."
opAU0pYlcP,Near-Optimal Experiment Design in Linear non-Gaussian Cyclic Models,3,False,,,,,,high,"The paper focuses on causal structure learning and optimal experiment design for linear non-Gaussian cyclic models, aiming to improve the efficiency of causal discovery. There is no connection to frontier AI safety, alignment, or catastrophic risk, and the work is purely methodological in nature. It does not address fairness, truthfulness, interpretability of AI systems, or any safety-related concerns, distinguishing it from Classes 1, 2, and 4."
aq9Nc5NvNc,On the Global Optimality of Policy Gradient Methods in General Utility Reinforcement Learning,3,False,,,,,,high,"This paper provides theoretical convergence guarantees for policy gradient methods in general utility reinforcement learning, including safe RL as a potential application. However, the primary contribution is advancing optimization theory for a broad class of RL problems, not addressing frontier AI safety concerns or misalignment. It belongs in Class 3 as its main goal is improving capabilities and theoretical foundations."
vKyiv67VWa,AutoSciDACT: Automated Scientific Discovery through Contrastive Embedding and Hypothesis Testing,3,False,,,,,,high,"The paper presents a pipeline for automated scientific discovery using contrastive embeddings and hypothesis testing, focused on novelty detection in scientific datasets. It does not address AI safety, alignment, or reliability of AI systems; its primary goal is improving scientific data analysis capabilities, making it a Class 3 (General Capabilities) contribution."
6lCY5bLW8E,FedFACT: A Provable Framework for Controllable Group-Fairness Calibration in Federated Learning,1,False,,,,,,high,"The paper focuses on group fairness in federated learning, proposing a framework to balance accuracy and fairness across sensitive groups. It addresses traditional ML fairness concerns with no connection to frontier AI safety or alignment, clearly fitting Class 1 (Ethics & Fairness)."
gqoeQPhQcE,Towards Accurate Time Series Forecasting via Implicit Decoding,3,False,,,,,,high,"The paper proposes a new decoding module for time series forecasting to improve prediction accuracy, with no mention of safety, alignment, fairness, or interpretability. It focuses solely on enhancing model performance, placing it firmly in Class 3 (General Capabilities)."
nO8ShqG2ci,Multivariate Latent Recalibration for Conditional Normalizing Flows,2,False,,,,,,high,"The paper proposes a method to recalibrate the latent space of conditional normalizing flows for improved multivariate probabilistic predictions. It focuses on reliability and uncertainty quantification in standard ML models, with no connection to frontier AI safety, alignment, or catastrophic risk. Therefore, it belongs to Class 2 (Truthfulness, Reliability & XAI)."
cJlgdpEFx9,Meta-learning how to Share Credit among Macro-Actions,3,False,,,,,,high,"The paper proposes a meta-learning method to improve credit assignment and exploration in reinforcement learning with macro-actions, demonstrated on Atari and StreetFighter II environments. The primary goal is improving learning efficiency and performance, with no connection to frontier AI safety, ethics, truthfulness, or alignment. Therefore it belongs in Class 3 (General Capabilities)."
IQ513IX1G5,Beyond Oracle: Verifier-Supervision for Instruction Hierarchy in Reasoning and Instruction-Tuned LLMs,4,True,3,2,2,7,Alignment Training,high,"The paper introduces a verifier-supervision framework to improve instruction hierarchy adherence in LLMs, directly addressing a safety-critical alignment problem. The method is specifically designed for safety (verifiable checkers for conflict resolution) and evaluated on adversarial safety benchmarks, placing it firmly in Class 4 with subdomain Alignment Training."
RbkHARGCcH,Multi-Agent Imitation by Learning and Sampling from Factorized Soft Q-Function,3,False,,,,,,high,"This paper introduces MAFIS, a novel multi-agent imitation learning method that improves performance and scalability over existing BC and AIL methods. The goal is to achieve superior imitation performance on multi-agent control benchmarks. There is no mention of safety, alignment, or frontier AI concerns, and the work is squarely focused on improving capabilities and generalization in multi-agent systems, placing it in Class 3."
7qrhHzZpTA,Escaping saddle points without Lipschitz smoothness: the power of nonlinear preconditioning,3,False,,,,,,high,"The paper is a theoretical optimization study on saddle point avoidance and nonlinear preconditioning, with no connection to AI safety, ethics, fairness, or truthfulness. It aims to improve optimization guarantees (escaping saddle points) in nonconvex settings, which falls under general capabilities (Class 3)."
JPjMXgQQxk,Generative Modeling of Full-Atom Protein Conformations using Latent Diffusion on Graph Embeddings,3,False,,,,,,low,"The paper presents a generative model (LD-FPG) for all-atom protein conformations using latent diffusion on graph embeddings, applied to a GPCR system. It is a domain-specific machine learning application in computational biology with no connection to AI safety, ethics, truthfulness, or frontier model alignment. It improves performance in protein structure generation, so it best fits Class 3 (General Capabilities)."
66Z5tS8E45,Diffusing DeBias: Synthetic Bias Amplification for Model Debiasing,1,False,,,,,,high,"The paper addresses bias and spurious correlations in classification models using synthetic data generation, a classic fairness and debiasing problem with no connection to frontier AI safety or alignment. It focuses on improving model generalization on biased datasets, fitting squarely within Class 1 (Ethics & Fairness)."
2TKEGTfQBd,Transformer Key-Value Memories Are Nearly as Interpretable as Sparse Autoencoders,4,True,2,0,1,3,Interpretability,high,"The paper compares the interpretability of features from feed-forward layers and sparse autoencoders in LLMs, using modern interpretability benchmarks. This is core mechanistic interpretability work on frontier models, which advances general-purpose understanding of model internals and is therefore safety-relevant. It is distinguished from Class 2 by being a generic interpretability comparison not tied to any narrow domain-specific task."
6iRZvJiC9Q,OpenCUA: Open Foundations for Computer-Use Agents,3,False,,,,,,medium,"OpenCUA presents a framework for building more capable computer-use agents, achieving state-of-the-art performance on benchmarks. While the paper mentions studying risks, its primary contribution is scaling data and models for improved capabilities, not advancing safety or alignment goals. It thus fits Class 3 (General Capabilities) rather than safety-related classes."
heQsyrMDzm,Scalable Evaluation and Neural Models for Compositional Generalization,3,False,,,,,,high,"The paper focuses on improving compositional generalization in vision models through a new evaluation framework and neural architecture. There is no mention of AI safety, alignment, or frontier model concerns; the primary goal is advancing capabilities and evaluation rigor, placing it in Class 3."
AWU93F6Bup,MoodAngels: A Retrieval-augmented Multi-agent Framework for Psychiatry Diagnosis,2,False,,,,,,high,"MoodAngels is a multi-agent framework for mood disorder diagnosis that improves accuracy on domain-specific clinical data. Its primary goal is enhancing diagnostic reliability in psychiatry, not addressing frontier AI safety or general interpretability, placing it in Class 2 as a clinical AI reliability application."
TPMsCus3r0,Mitigating Spurious Features in Contrastive Learning with Spectral Regularization,3,False,,,,,,high,"The paper proposes a spectral regularization method to improve contrastive learning by mitigating spurious correlations, focusing on representation quality and downstream task performance. There is no connection to frontier AI safety, alignment, or catastrophic risk, and the work is framed as a general capability improvement for self-supervised learning, fitting Class 3."
H1NGlLNaVC,CoCoA: A Minimum Bayes Risk Framework Bridging Confidence and Consistency for Uncertainty Quantification in LLMs,2,False,,,,,,high,"The paper proposes a unified framework for uncertainty quantification in LLMs by combining model confidence and output consistency, which is a reliability-focused method aimed at improving trustworthiness of current-generation models. It does not address frontier AI safety, alignment, or catastrophic risk, and is evaluated on standard NLP tasks without safety-specific framing, placing it firmly in Class 2."
4jgsUhWWaF,Brain-tuning Improves Generalizability and Efficiency of Brain Alignment in Speech Models,3,False,,,,,,high,"The paper focuses on improving brain alignment between speech models and fMRI data, aiming to enhance generalization and efficiency in modeling neural responses. It does not address AI safety, ethics, or truthfulness, and the primary goal is advancing neuroscience and model capabilities rather than safety or alignment. Therefore, it belongs to Class 3 (General Capabilities)."
d6WUTRJqP3,Seemingly Redundant Modules Enhance Robust Odor Learning in Fruit Flies,3,False,,,,,,medium,"This paper presents a computational model of the fly olfactory circuit to study how lateral inhibition and spike frequency adaptation improve odor discrimination under noise. It does not address AI safety, ethics, or truthfulness in AI systems. While it involves a neural model, the focus is on biological mechanisms rather than improving ML capabilities, but it does not fit the other classes; thus it is assigned to Class 3 as a general capabilities study with no safety relevance."
DO5LtJc80w,Monoculture or Multiplicity: Which Is It?,1,False,,,,,,high,"The paper empirically evaluates fairness-related narratives (monoculture vs. multiplicity) about machine learning ecosystems using LLMs on prediction tasks, focusing on systematic exclusion and outcome variation. This is core algorithmic fairness research with no connection to frontier AI safety, alignment, or catastrophic risk, placing it in Class 1."
vIaNnnQxcl,SAFEPATH: Preventing Harmful Reasoning in Chain-of-Thought via Early Alignment,4,True,3,2,2,7,Alignment Training,high,"The paper proposes SAFEPATH, a fine-tuning method for large reasoning models that inserts a safety primer to prevent harmful reasoning and block jailbreaks, with safety as the primary goal. The method is designed specifically for safety alignment and evaluated primarily on safety metrics (harmful response reduction and jailbreak blocking), distinguishing it from capability-focused work (Class 3) and narrow reliability work (Class 2)."
IIGiVRKJYa,ASDSV: Multimodal Generation Made Efficient with Approximate Speculative Diffusion and Speculative Verification,3,False,,,,,,high,"The paper proposes an acceleration method for diffusion transformers to reduce inference latency in multimodal generation. There is no connection to AI safety, alignment, or frontier risk; it is purely a capabilities-focused efficiency improvement. Thus it belongs to Class 3 (General Capabilities)."
gkcU26BOml,Cross-modal Associations in Vision and Language Models: Revisiting the Bouba-Kiki Effect,2,False,,,,,,medium,"The paper tests whether CLIP models exhibit the bouba-kiki effect, a specific human cognitive association, using prompt-based evaluation and Grad-CAM. This is a domain-specific evaluation of model behavior on a cognitive benchmark, not generalizable mechanistic interpretability or safety-focused research. It therefore falls under Class 2 (Truthfulness, Reliability, XAI) as it examines model reliability and alignment with human expectations without advancing safety-relevant understanding of frontier model internals."
7bCPXHq8xV,Price of Parsimony: Complexity of Fourier Sparsity Testing,3,False,,,,,,high,"The paper is a theoretical study of Fourier sparsity testing for functions over F2^n, with no connection to AI safety, ethics, or reliability. It addresses a foundational problem in learning theory and property testing, so it falls under General Capabilities."
wWSVjaVZBu,Why Playing Against Diverse and Challenging Opponents Speeds Up Coevolution: A Theoretical Analysis on Combinatorial Games,3,False,,,,,,high,"The paper presents a theoretical runtime analysis of coevolutionary algorithms on combinatorial games, focusing on algorithmic efficiency and avoiding pathological behavior. It has no connection to frontier AI safety, alignment, or misalignment, placing it firmly in general capabilities research."
jHWCeU39Ft,MuRating: A High Quality Data Selecting Approach to Multilingual Large Language Model Pretraining,3,False,,,,,,high,"The paper introduces MuRating, a framework for selecting high-quality multilingual data to improve LLM pretraining performance. The primary goal is enhancing model accuracy on benchmarks, with no explicit safety, alignment, or fairness motivation. It is a capabilities-focused contribution without connection to frontier AI safety concerns."
5XoqKCmkS7,"Perturb a Model, Not an Image: Towards Robust Privacy Protection via Anti-Personalized Diffusion Models",1,False,,,,,,high,"The paper proposes a framework to prevent unauthorized personalization of diffusion models, addressing privacy risks rather than frontier AI safety or alignment. Its primary goal is privacy protection, which fits under traditional ML ethics and fairness (Class 1). There is no engagement with misalignment, catastrophic risks, or advanced agentic capabilities."
IFQBrEAuQ6,Rethinking PCA Through Duality,3,False,,,,,,high,"This paper focuses on theoretical and algorithmic improvements to PCA, motivated by a connection to self-attention but without any safety, alignment, or interpretability goals. It belongs in General Capabilities as it advances a fundamental ML method."
u0rNHqMpFD,Stochastic Principal-Agent Problems: Computing and Learning Optimal History-Dependent Policies,3,False,,,,,,high,"The paper addresses computational and learning aspects of optimal history-dependent policies in a stochastic principal-agent model, framed as a game theory and reinforcement learning problem. There is no mention of frontier AI safety, alignment, or catastrophic risk, and the primary goal is improving performance and efficiency. It does not fit the criteria for ethics, reliability, or safety classes."
05Svr0k5C9,A Markov Decision Process for Variable Selection in Branch & Bound,3,False,,,,,,high,"This paper focuses on improving the performance of Branch and Bound solvers for Mixed-Integer Linear Programming by using reinforcement learning for variable selection. The work is centered on computational efficiency and optimization capabilities, with no mention or connection to AI safety, alignment, or ethics. Therefore, it belongs to Class 3 (General Capabilities)."
Zrqn7ZshXG,From Dormant to Deleted: Tamper-Resistant Unlearning Through Weight-Space Regularization,4,True,3,2,2,7,Alignment Training,high,"The paper addresses the vulnerability of LLM unlearning to relearning attacks, proposing weight-space regularization to achieve tamper-resistant unlearning. This directly enhances AI safety by ensuring that removed knowledge cannot be easily restored, fitting squarely into Class 4 and the Alignment Training subdomain. The motivation is explicitly safety-driven, the methods are designed specifically for this safety goal, and the evaluation uses safety-relevant metrics like forget-set accuracy recovery."
sFyTsO2qO3,Disentangled Cross-Modal Representation Learning with Enhanced Mutual Supervision,3,False,,,,,,high,"The paper proposes a novel framework for cross-modal representation learning using VAEs and mutual supervision, focusing on improving performance on tasks like generation, clustering, and classification. There is no mention of AI safety, alignment, interpretability, or any frontier model concerns, so it belongs in Class 3 (General Capabilities)."
xKmlBQhgI4,Path-Enhanced Contrastive Learning for Recommendation,3,False,,,,,,high,"The paper proposes a path-enhanced contrastive learning method to improve recommendation performance, addressing data sparsity in collaborative filtering. There is no connection to AI safety, fairness, reliability, or interpretability, and the primary goal is advancing general capabilities for recommendation."
C1LVIInfZO,An Analysis of Causal Effect Estimation using Outcome Invariant Data Augmentation,3,False,,,,,,high,"The paper proposes a causal inference method (IV-like regression) using data augmentation to reduce confounding bias and improve generalization across interventions. The primary goal is methodological advancement for causal effect estimation, with no connection to frontier AI safety, alignment, or catastrophic risk. It does not address fairness, interpretability, or truthfulness in AI systems, and it lacks any safety framing, placing it clearly in Class 3 (General Capabilities)."
JTNvG0jTaJ,Constrained Best Arm Identification,3,False,,,,,,high,"The paper addresses a constrained best-arm identification problem in multi-armed bandits, focusing on sample complexity lower bounds and algorithms. There is no connection to AI safety, alignment, frontier models, or any safety-related concepts. It is a pure capabilities/methodology contribution in sequential decision-making."
2h8bFmEQwh,Direct Fisher Score Estimation for Likelihood Maximization,3,False,,,,,,high,"The paper presents a gradient-based optimization method for likelihood maximization using score matching, which is a purely statistical methodology with no connection to AI safety, fairness, or reliability. It belongs to Class 3 (General Capabilities) as its primary goal is improving optimization performance."
QJSrgYcf4b,PyraMotion: Attentional Pyramid-Structured Motion Integration for Co-Speech 3D Gesture Synthesis,3,False,,,,,,high,"The paper presents a novel framework for generating expressive full-body gestures from audio, focusing on improving naturalness and motion quality. There is no mention of safety, alignment, fairness, or any AI safety concerns. It is purely a capabilities-oriented contribution to gesture synthesis, placing it in Class 3."
XNo4yS9n1k,Activation Control for Efficiently Eliciting Long Chain-of-thought Ability of Language Models,3,False,,,,,,high,"The paper investigates internal activation mechanisms to efficiently elicit long chain-of-thought reasoning in LLMs, with the primary goal of improving performance on reasoning benchmarks. There is no explicit safety motivation or connection to frontier AI safety, alignment, or catastrophic risks. The work is best categorized as general capabilities improvement (Class 3), as the activation control technique is a method for enhancing reasoning efficiency, not a safety intervention."
T9qNDtvAJX,DeltaFlow: An Efficient Multi-frame Scene Flow Estimation Method,3,False,,,,,,high,"DeltaFlow proposes a lightweight multi-frame scene flow estimation method for autonomous driving point clouds, achieving state-of-the-art performance with lower error and faster inference. The paper focuses entirely on improving accuracy, efficiency, and generalization for a narrow computer vision task with no connection to AI safety, alignment, or frontier model concerns, placing it firmly in Class 3 (General Capabilities)."
