id,title,class,is_safety,motivation_score,methodology_score,evaluation_score,total_score,subdomain,confidence,reasoning
zcrC_XDUFd,Learning with Holographic Reduced Representations,3,False,,,,,,high,"The paper revisits Holographic Reduced Representations (HRR) for neural-symbolic learning, addressing numerical instability to improve retrieval and enable differentiable deep learning. The focus is on enhancing symbolic manipulation within neural architectures, with no mention of AI safety, frontier model alignment, or adversarial robustness. This is a capabilities-oriented contribution, fitting Class 3 (General Capabilities)."
z4L8_Egn5Ey,Global Convergence  to Local Minmax Equilibrium in Classes of Nonconvex Zero-Sum Games,3,False,,,,,,medium,"The paper provides a theoretical analysis of gradient descent-ascent dynamics in nonconvex zero-sum games, focusing on convergence to local minmax equilibria. There is no connection to AI safety, ethics, or fairness; the work is purely about optimization and game theory, placing it in Class 3 (General Capabilities)."
zlhpIYub2d0,Variational Automatic Curriculum Learning for Sparse-Reward Cooperative Multi-Agent Problems,3,False,,,,,,high,"This paper introduces a curriculum learning algorithm for cooperative multi-agent reinforcement learning to solve sparse-reward problems. The primary goal is improving training efficiency and task performance, with no safety or alignment motivation. It is distinct from safety classes because it does not address frontier model misalignment, interpretability, or robustness; it is a standard reinforcement learning method for multi-agent settings."
z5-chidgZU3,Risk Monotonicity in Statistical Learning,3,False,,,,,,high,"The paper addresses risk monotonicity in statistical learning, a theoretical phenomenon related to double descent. It provides algorithms and concentration inequalities, focusing on generalization theory rather than safety, alignment, or frontier AI. This is a general capabilities contribution to understanding learning algorithms."
zdC5eXljMPy,Weighted model estimation for offline model-based reinforcement learning,3,False,,,,,,high,"The paper focuses on improving model estimation in offline model-based reinforcement learning using weighted distribution ratios. There is no mention of safety, alignment, or frontier AI concerns; the goal is purely to enhance performance and efficiency, placing it in Class 3 General Capabilities."
zzdf0CirJM4,Batch Active Learning at Scale,3,False,,,,,,high,"The paper introduces a batch active learning algorithm to scale to large batch sizes for efficient model training, focusing on reducing labeling costs and computational resources. There is no mention of AI safety, alignment, or frontier model risks, so it is classified as General Capabilities."
ykN3tbJ0qmX,Collapsed Variational Bounds for Bayesian Neural Networks,3,False,,,,,,high,"The paper proposes improved variational bounds for Bayesian neural networks to enhance predictive performance and address underfitting. There is no connection to AI safety, alignment, or frontier model concerns; it is purely a capabilities-focused methodological contribution."
z9Xs6T0y9Eg,Improved Guarantees for Offline Stochastic Matching via new Ordered Contention Resolution Schemes,3,False,,,,,,low,"The paper presents improved approximation algorithms for stochastic matching problems, a combinatorial optimization topic. It does not involve AI models, safety, fairness, or truthfulness. Therefore, it is classified as General Capabilities (Class 3) as it focuses on algorithmic performance improvements without any safety or alignment motivation."
ybw2U70q_Vd,End-to-end Multi-modal Video Temporal Grounding,3,False,,,,,,high,"The paper proposes a multi-modal framework for video temporal grounding, a standard vision-language task focused on performance improvement. There is no mention of safety, alignment, interpretability, or frontier AI concerns, so it falls under General Capabilities."
zzSVN5x8JiX1m,On the Role of Optimization in Double Descent: A Least Squares Study,3,False,,,,,,high,"The paper investigates the double descent phenomenon in overparameterized models, focusing on optimization dynamics and generalization error in least squares regression. It does not address safety, alignment, fairness, or reliability, and its primary goal is understanding model performance rather than AI safety. Therefore, it belongs to Class 3 (General Capabilities)."
zweDnxxWRe,Multi-task Learning of Order-Consistent Causal Graphs,3,False,,,,,,high,"The paper proposes a multi-task learning method for discovering causal graphs from data, focusing on statistical efficiency and structure recovery. There is no mention or motivation related to AI safety, frontier models, alignment, or ethical concerns, placing it squarely in general capabilities research."
zOngaSKrElL,Self-Supervised Bug Detection and Repair,3,False,,,,,,high,"The paper presents a self-supervised method for detecting and repairing bugs in code, using a co-training approach. It does not address AI safety, alignment, or frontier model risks. It is a capabilities-oriented contribution to program analysis, thus belonging to Class 3 (General Capabilities). It is distinguished from Class 2 by not focusing on ML model reliability or transparency, and from Class 4 by lacking any safety motivation."
z3tlL2MeTK2,Nested Counterfactual Identification from Arbitrary Surrogate Experiments,1,False,,,,,,high,"The paper presents theoretical results for counterfactual identification, with applications in mediation and fairness analysis. It does not discuss frontier AI systems, misalignment, or catastrophic risks, and its primary contribution is to causal inference methodology. Therefore it belongs to Class 1 (Ethics & Fairness) as it is traditional fairness-related causal analysis without connection to frontier AI safety."
yTJtgA1Gh2,Even your Teacher Needs Guidance: Ground-Truth Targets Dampen Regularization Imposed by Self-Distillation,3,False,,,,,,high,"The paper studies self-distillation in kernel regression to understand its regularization effects and improve generalization. There is no mention of safety, alignment, or frontier AI concerns; the primary goal is enhancing model performance, which falls under General Capabilities."
zdNEp82a-_q,Morié Attack (MA): A New Potential Risk of Screen Photos,2,False,,,,,,high,"The paper proposes a physical-world adversarial attack using moiré patterns on screen photos to fool DNNs, which is a standard adversarial robustness problem for vision classifiers. This falls under Class 2 (Truthfulness, Reliability & XAI) according to the boundary rules, as it is narrow, architecture-specific, and not about frontier models or alignment."
yaxePRTOhqk,Stability and Deviation Optimal Risk Bounds with Convergence Rate $O(1/n)$,3,False,,,,,,high,"This paper derives high-probability generalization and excess risk bounds for uniformly stable algorithms under the Bernstein condition, focusing on convergence rates like O(log n/n). It is a theoretical contribution to statistical learning theory and optimization, with no connection to AI safety, alignment, ethics, or frontier model concerns. Therefore, it falls under General Capabilities."
zL1szwVKdwc,The Elastic Lottery Ticket Hypothesis,3,False,,,,,,high,"The paper proposes the Elastic Lottery Ticket Hypothesis, which transfers winning tickets (sparse subnetworks) across architectures for efficient pruning. Its primary goal is improving model efficiency and performance, with no safety or alignment framing. It does not address fairness, truthfulness, or frontier AI safety, so it belongs in Class 3."
ypj3xKoRfmr,Credal Self-Supervised Learning,3,False,,,,,,high,"The paper proposes a method for semi-supervised learning using credal sets to represent uncertainty in pseudo-labels, aiming to improve performance especially in low-label scenarios. It does not address AI safety, alignment, or interpretability of frontier models, and is primarily a capabilities-focused contribution in standard ML, thus falling under Class 3."
y_OmkmCH9w,MST: Masked Self-Supervised Transformer for Visual Representation,3,False,,,,,,high,"The paper presents MST, a self-supervised learning method for visual representations using masked tokens and transformers. It focuses on improving performance on downstream tasks like classification, detection, and segmentation with no mention of AI safety, ethics, or reliability. Therefore, it belongs to Class 3 (General Capabilities)."
yrqn9rQO2YT,Instance-Dependent Bounds for Zeroth-order Lipschitz Optimization with Error Certificates,3,False,,,,,,high,"The paper studies zeroth-order Lipschitz optimization with error certificates, a theoretical optimization problem with no connection to AI safety, frontier models, or alignment. It does not address ethics, fairness, truthfulness, or reliability in ML contexts. Therefore it belongs to Class 3 (General Capabilities) as a methodological contribution that could be applied to ML optimization."
yUNQBMsLGA,BCORLE($\lambda$): An Offline Reinforcement Learning and Evaluation Framework for Coupons Allocation in E-commerce Market,3,False,,,,,,high,"The paper focuses on developing an offline RL framework for coupon allocation in e-commerce to maximize user retention under budget constraints, emphasizing computational efficiency and policy adaptation. There is no engagement with AI safety, alignment, interpretability, or any frontier model concerns, placing it squarely in the general capabilities class."
yWd42CWN3c,"Combining Recurrent, Convolutional, and Continuous-time Models with Linear State Space Layers",3,False,,,,,,high,"The paper introduces LSSL, a new sequence model that generalizes RNNs, convolutions, and neural ODEs, focusing on improving modeling power and computational efficiency for time-series data. There is no mention of safety, alignment, fairness, or interpretability; the goal is purely advancing capabilities. Therefore it belongs to Class 3."
yhjpeuWepoj,Exploiting the Intrinsic Neighborhood Structure for Source-free Domain Adaptation,3,False,,,,,,high,"The paper addresses source-free domain adaptation to improve model performance on target domains, leveraging neighborhood structures without any mention of AI safety, ethics, or alignment. Its primary goal is enhancing generalization in transfer learning, placing it firmly in Class 3 (General Capabilities)."
yLEcG62ANX,Directed Graph Contrastive Learning,3,False,,,,,,high,"The paper presents a novel graph contrastive learning method for directed graphs, focusing on improving representation quality through Laplacian perturbation and multi-task curriculum learning. There is no mention of AI safety, ethics, fairness, truthfulness, or alignment, and the work is purely a capabilities-oriented ML methodology paper."
ycmcCSoNBx8,Pareto-Optimal Learning-Augmented Algorithms for Online Conversion Problems,3,False,,,,,,high,"The paper uses machine-learned predictions to improve the competitive ratio of online conversion algorithms, focusing on performance and worst-case guarantees with no mention of AI safety, alignment, or ethical concerns. It is a general algorithmic capabilities paper, not addressing frontier model safety or interpretability. Therefore, it falls into Class 3 (General Capabilities)."
yKdYdQbo22W,Provably Strict Generalisation Benefit for Invariance in Kernel Methods,3,False,,,,,,high,"The paper provides a theoretical analysis of generalization benefits from invariance in kernel methods, with no connection to AI safety, alignment, or frontier models. It is a pure machine learning theory contribution focused on improving generalization, placing it in Class 3 (General Capabilities)."
ympqhd5gE9,Single Layer Predictive Normalized Maximum Likelihood for Out-of-Distribution Detection,2,False,,,,,,high,"The paper presents a method for out-of-distribution detection in neural networks, framed around safety-critical systems but targeting narrow vision models (DenseNet, ResNet, WideResNet) on standard benchmarks. This falls under improving reliability of current models rather than advancing frontier AI safety, alignment, or interpretability of highly capable systems, so it belongs in Class 2."
yRfsADObu18,Gradient Driven Rewards to Guarantee Fairness in Collaborative Machine Learning,1,False,,,,,,high,"The paper proposes a fair gradient reward mechanism for collaborative federated learning using Shapley values, focusing on equitable reward distribution among self-interested agents. This is traditional fairness and ethics (Class 1) with no connection to frontier AI safety, alignment, or catastrophic risks."
yKoZfSVFtAx,Efficient and Local Parallel Random Walks,3,False,,,,,,high,"The paper presents an efficient parallel algorithm for computing random walks, which is a fundamental primitive for clustering and semi-supervised learning. There is no connection to AI safety, ethics, or reliability; the primary goal is improving computational efficiency and scalability. Therefore, it falls under General Capabilities."
yNzF41lHYV,Believe What You See: Implicit Constraint Approach for Offline Multi-Agent Reinforcement Learning,3,False,,,,,,high,"The paper proposes an offline multi-agent RL algorithm (ICQ) to address extrapolation error in value estimation, achieving state-of-the-art performance on StarCraft II. There is no mention of safety, alignment, ethics, or truthfulness; the primary goal is improving RL capabilities. Therefore, it falls under General Capabilities (Class 3)."
ye-NP0VZtLC,Minimizing Polarization and Disagreement in Social Networks via Link Recommendation,3,False,,,,,,low,"The paper addresses a combinatorial optimization problem for link recommendation in social networks to reduce polarization and disagreement. It does not involve AI systems, machine learning, or any safety, fairness, or explainability concerns related to AI. Therefore, it is classified as a general capabilities paper, although it is not directly about AI capabilities."
zDtFO9vohmF,Kernel Functional Optimisation,3,False,,,,,,high,"The paper proposes a method for kernel selection via Bayesian optimization to improve performance on GP regression and SVM classification. It does not address AI safety, alignment, or any frontier system concerns, so it falls under General Capabilities."
yILzFBjR0Y,GraphFormers: GNN-nested Transformers for Representation Learning on Textual Graph,3,False,,,,,,high,"The paper focuses on improving representation learning on textual graphs by fusing GNN and transformer layers, with the primary goal of enhancing performance and efficiency. No aspect of the paper is motivated by AI safety, ethics, fairness, or alignment, and it does not address frontier model safety concerns."
zO6Q8q2AmbV,On Component Interactions in Two-Stage Recommender Systems,3,False,,,,,,high,"The paper studies interactions between components in two-stage recommender systems and proposes a Mixture-of-Experts approach to improve precision and recall. There is no connection to AI safety, ethics, or reliability beyond standard system performance, so it belongs to Class 3 (General Capabilities)."
yrmvFIh_e5o,$\texttt{LeadCache}$: Regret-Optimal Caching in Networks,3,False,,,,,,high,"The paper addresses an online caching optimization problem using regret analysis, with no connection to AI safety, alignment, ethics, or interpretability. It focuses purely on performance improvement, placing it firmly in Class 3 (General Capabilities)."
zsq86HNvXr6,Last iterate convergence of SGD for Least-Squares in the Interpolation regime.,3,False,,,,,,high,"The paper studies convergence of SGD for least-squares in the interpolation regime, focusing on optimization and statistical rates. It makes no mention of AI safety, alignment, fairness, or interpretability, and its primary goal is understanding optimization dynamics. Thus, it falls under General Capabilities."
yuCiAWddUFq,"Distribution-free inference for regression: discrete, continuous, and in between",2,False,,,,,,low,"The paper addresses theoretical guarantees for regression inference without distributional assumptions, focusing on confidence intervals for conditional means. It does not mention AI, ML models, or safety concerns, making it difficult to fit into the predefined classes. It is classified as Class 2 due to its focus on reliable inference, though this is stretched as the paper lacks any ML application or usability framing."
ys6L_NWchCp,Large-Scale Unsupervised Object Discovery,3,False,,,,,,high,"The paper focuses on unsupervised object discovery in images, aiming to improve scalability and performance on large datasets like COCO and OpenImages. There is no connection to AI safety, ethics, or interpretability beyond standard computer vision tasks. It is a general capabilities paper, Class 3."
z71OSKqTFh7,A Universal Law of Robustness via Isoperimetry,3,False,,,,,,high,"The paper theoretically analyzes overparametrization and smooth interpolation to explain the success of deep learning models, focusing on generalization bounds and robustness in a general sense. There is no connection to AI safety, ethics, reliability, or frontier model alignment, so it is classified as General Capabilities."
zmVumB1Flg,Universal Semi-Supervised Learning,3,False,,,,,,high,"The paper addresses a standard open-set problem in semi-supervised learning with domain adaptation, aiming to improve model performance under class and feature distribution mismatches. There is no connection to AI safety, frontier models, or alignment; it is purely a capabilities-focused ML work. Therefore, it falls under Class 3 (General Capabilities)."
yaksQCYcRs,Neural Program Generation Modulo Static Analysis,3,False,,,,,,high,"The paper proposes a neurosymbolic method for generating entire Java methods using static analysis to improve long-horizon code generation. There is no explicit safety or alignment motivation, and the evaluation focuses on performance metrics. Thus, it belongs to General Capabilities (Class 3)."
zMZPDwm3H3,Learning the optimal Tikhonov regularizer for inverse problems,3,False,,,,,,high,"The paper develops a method to learn optimal Tikhonov regularizers for linear inverse problems, focusing on reducing reconstruction error. There is no connection to frontier AI safety, alignment, or ethical concerns. It is a general methodology paper in inverse problems."
yn267zYn8Eg,Analogous to Evolutionary Algorithm: Designing a Unified Sequence Model,3,False,,,,,,high,"The paper proposes a new transformer architecture inspired by evolutionary algorithms, focusing on improving performance on ImageNet classification and multi-modal tasks like text-based image retrieval. There is no mention or implicit connection to AI safety, ethics, interpretability, or truthfulness. The primary goal is enhancing capabilities and efficiency, fitting squarely into Class 3."
yxsak5ND2pA,Smooth Normalizing Flows,3,False,,,,,,high,"The paper introduces smooth normalizing flows for modeling probability distributions in physical systems, with a focus on enabling force matching and molecular dynamics simulations. There is no connection to frontier AI safety, alignment, or catastrophic risk; the goal is to improve the performance and usability of normalizing flows for physics applications, placing it in General Capabilities."
yDwfVD_odRo,A 3D Generative Model for Structure-Based Drug Design,3,False,,,,,,high,"The paper proposes a 3D generative model for structure-based drug design, focusing on generating molecules that bind to specific protein binding sites. It is a domain-specific application with no connection to frontier AI safety, ethics, or interpretability. Thus, it falls under General Capabilities (Class 3) as it aims to improve a specialized task."
yw5KKWraUk7,Explicable Reward Design for Reinforcement Learning Agents,3,False,,,,,,high,"The paper proposes a framework for designing reward functions that are informative (speeding convergence) and sparse (improving interpretability) for RL agents. There is no connection to frontier AI safety, alignment, or catastrophic risks; the goal is improving learning efficiency and interpretability, which are general capabilities concerns. The work does not address misalignment, control, or safety evaluations, so it fits Class 3."
zAuDbrHC6fq,Aligned Structured Sparsity Learning for Efficient Image Super-Resolution,3,False,,,,,,high,"The paper proposes a method for structured sparsity learning to compress image super-resolution networks, focusing on efficiency and performance gains. There is no mention of safety, alignment, or any frontier AI risk. It is a capabilities-oriented contribution, thus belongs to Class 3."
yITJ6t31eAE,Lattice partition recovery with dyadic CART,3,False,,,,,,high,"The paper studies statistical estimation of lattice partitions using dyadic CART, with theoretical consistency results. It does not involve frontier AI models, safety, alignment, fairness, or interpretability; it is a methodological contribution in mathematical statistics with no connection to AI safety concerns. Therefore it falls under general capabilities as a non-safety method."
xj2sE--Q90e,Understanding End-to-End Model-Based Reinforcement Learning Methods as Implicit Parameterization,3,False,,,,,,high,"The paper analyzes convergence properties of model-based RL methods with implicit value function representations, focusing on theoretical speed-ups and empirical validation. There is no mention or connection to frontier AI safety, alignment, or catastrophic risks. It is a general capabilities paper advancing RL methodology."
y8y6GJUL01H,No-regret Online Learning over Riemannian Manifolds,3,False,,,,,,high,"The paper develops online optimization algorithms on Riemannian manifolds with regret analysis, which is a general methodological contribution in optimization theory. There is no mention or connection to AI safety, alignment, fairness, or interpretability, so it falls under Class 3 (General Capabilities)."
xmMHxfE1qS6,Adversarially Robust Change Point Detection,3,False,,,,,,high,"The paper proposes a robust change point detection method against adversarial contamination, focusing on theoretical guarantees and computational feasibility. It does not address frontier AI safety, alignment, or catastrophic risks. The adversarial setting is a statistical contamination model, not related to AI safety. Therefore, it belongs to Class 3 (General Capabilities) as its primary goal is improving method robustness and performance."
y7l4h5xtaqQ,A variational approximate posterior for the deep Wishart process,3,False,,,,,,high,"The paper introduces a variational inference method for deep Wishart processes, a probabilistic model for learning representations. There is no mention of AI safety, alignment, or any safety-related concepts; the focus is purely on improving model performance and inference. Thus it falls under Class 3 (General Capabilities)."
x_n34KpwAvI,SIMILAR: Submodular Information Measures Based Active Learning In Realistic Scenarios,3,False,,,,,,high,"This paper proposes an active learning framework (SIMILAR) to improve data selection efficiency in realistic scenarios like class imbalance and out-of-distribution data. It focuses on reducing labeling costs and improving model performance on standard image classification benchmarks, with no connection to frontier AI safety, alignment, or interpretability. Therefore, it belongs to Class 3 (General Capabilities)."
xXYjxli-2i,Optimization-Based Algebraic Multigrid Coarsening Using Reinforcement Learning,3,False,,,,,,high,"The paper applies reinforcement learning to optimize graph coarsening for algebraic multigrid solvers, a numerical linear algebra technique. The primary goal is improving computational efficiency and solver performance, with no connection to AI safety, ethics, or reliability. It is a standard ML-for-scientific-computing contribution, placing it in Class 3 (General Capabilities)."
zvTBIFQ43Sd,OctField: Hierarchical Implicit Functions for 3D Modeling,3,False,,,,,,high,"The paper introduces OctField, a learnable hierarchical implicit representation for 3D surfaces that uses adaptive octree decomposition to improve memory and computational efficiency. Its primary goal is advancing 3D shape modeling and reconstruction, with no connection to AI safety, alignment, or risk. Thus, it belongs to Class 3 (General Capabilities)."
xWq1MVj7YrE,Novel Visual Category Discovery with Dual Ranking Statistics and Mutual Knowledge Distillation,3,False,,,,,,high,"The paper proposes a method for novel visual category discovery, which is a standard computer vision task focused on improving classification performance on unlabelled data. There is no mention of safety, alignment, interpretability, or frontier AI concerns, so it belongs in Class 3 (General Capabilities)."
xVs5d5ZSWaa,Learning Diverse Policies in MOBA Games via Macro-Goals,3,False,,,,,,high,"The paper focuses on improving policy diversity and performance in MOBA game AI using macro-goals from human demonstrations, with no connection to AI safety, alignment, or risk. This is a capabilities-focused reinforcement learning paper, placing it in Class 3."
x_sdq4ZYSOl,Improved Regret Bounds for Tracking Experts with Memory,3,False,,,,,,high,"The paper addresses sequential prediction with expert advice and regret bounds, a classical online learning problem with no reference to AI safety, ethics, or frontier models. It is entirely focused on algorithmic performance and theoretical guarantees, placing it squarely in General Capabilities."
xmx5rE9QP7R,You Are the Best Reviewer of Your Own Papers: An Owner-Assisted Scoring Mechanism,3,False,,,,,,low,"The paper introduces a mechanism to improve noisy peer review scores by using the owner's ranking, solving a convex optimization problem. It does not involve AI systems, safety, or alignment. It is a methodological contribution to evaluation processes, so it falls under general capabilities improvements (Class 3) rather than any safety or ethics class."
xZvuqfT6Otj,Fixes That Fail: Self-Defeating Improvements in Machine-Learning Systems,2,False,,,,,,high,"The paper studies how improving a machine-learning model can degrade overall system performance due to inter-model entanglement, using a stereo-based detection system as a case study. This is a reliability and systems-level concern, not explicitly tied to frontier AI safety, alignment, or catastrophic risk. It fits Class 2 (Truthfulness, Reliability & XAI) as it addresses a failure mode in current ML systems without advancing general-purpose interpretability or safety alignment."
yewqeLly5D8,Topic Modeling Revisited: A Document Graph-based Neural Network Perspective,3,False,,,,,,high,"This paper proposes a new topic modeling method using document graphs and graph neural networks to capture word dependencies. The primary goal is improving topic modeling performance and interpretability, with no connection to AI safety, alignment, or frontier model risks. It falls under General Capabilities (Class 3) as it advances a standard ML technique without safety motivation."
yMf3SLah5-y,"Optimal Uniform OPE and Model-based Offline Reinforcement Learning in Time-Homogeneous, Reward-Free and Task-Agnostic Settings ",3,False,,,,,,high,"The paper develops theoretical bounds and algorithms for offline reinforcement learning, focusing on sample complexity and statistical optimality. There is no mention of safety, alignment, or any frontier AI concerns, so it falls under general capabilities."
yCA2i3bGbfC,Identification of Partially Observed Linear Causal Models: Graphical Conditions for the Non-Gaussian and Heterogeneous Cases,3,False,,,,,,high,"The paper addresses causal discovery for linear non-Gaussian models with latent variables, focusing on graphical conditions for identifiability. It does not engage with AI safety, alignment, or risk; it advances general methodological capabilities in causal inference. Therefore, it falls under Class 3 (General Capabilities) as its primary goal is improving performance and understanding of causal structure learning."
xRJ_Xqmb6d,Perturb-and-max-product: Sampling and learning in discrete energy-based models,3,False,,,,,,high,"This paper presents a novel sampling and learning method for discrete energy-based models, focusing on scalability and quality of samples. There is no connection to AI safety, ethics, interpretability, or frontier model alignment; it is purely a capabilities improvement for probabilistic models, thus belonging to Class 3."
yH2VrkpiCK6,A Prototype-Oriented Framework for Unsupervised Domain Adaptation,3,False,,,,,,high,"The paper introduces a prototype-oriented framework for unsupervised domain adaptation, focusing on improving performance across domains by aligning target features with class prototypes. The core objective is enhancing generalization and efficiency in standard domain adaptation tasks, with no explicit connection to AI safety, frontier models, or alignment. It is therefore classified as a general capabilities paper (Class 3)."
yAvCV6NwWQ,On Linear Stability of SGD and Input-Smoothness of Neural Networks,3,False,,,,,,high,"The paper theoretically analyzes the implicit regularization effect of SGD, leading to bounds on generalization and adversarial robustness. It is primarily a contribution to understanding neural network training dynamics and generalization, not explicitly motivated by frontier AI safety or alignment concerns, and does not address interpretability, monitoring, or safety evaluations of capable systems."
zjJyjQj1W7U,Hierarchical Clustering: $O(1)$-Approximation for Well-Clustered Graphs,3,False,,,,,,high,"The paper presents approximation algorithms for hierarchical clustering, a fundamental data analysis task. There is no mention of AI safety, ethics, or reliability; the focus is purely on algorithmic performance. Therefore, it belongs in Class 3 (General Capabilities)."
xNmhYNQruJX,Time Discretization-Invariant Safe Action Repetition for Policy Gradient Methods,3,False,,,,,,high,"This paper focuses on improving policy gradient methods in reinforcement learning by proposing a time-discretization-invariant action repetition technique. It addresses algorithmic robustness and performance in continuous control tasks, with no connection to frontier model safety, alignment, or catastrophic risk. Therefore, it falls under Class 3 (General Capabilities)."
xVLzpMOexqo,Dr Jekyll & Mr Hyde: the strange case of off-policy policy updates,3,False,,,,,,high,"This paper proposes a reinforcement learning algorithm that extends policy gradient theory to off-policy updates, improving convergence and planning. The work is focused entirely on improving RL performance and efficiency, with no mention of safety, alignment, or frontier AI concerns. It belongs in Class 3 (General Capabilities) as the primary goal is enhancing capabilities."
xmX-WjAsf8y,Risk-Averse Bayes-Adaptive Reinforcement Learning,3,False,,,,,,high,"The paper introduces a risk-averse Bayes-adaptive reinforcement learning algorithm focused on optimizing conditional value at risk (CVaR) under epistemic and aleatoric uncertainty. This is a capabilities-oriented contribution to reinforcement learning, with no mention of frontier AI safety, alignment, interpretability, or threat modeling, placing it firmly in Class 3."
xlNpxfGMTTu,Adversarial Attack Generation Empowered by Min-Max Optimization,2,False,,,,,,high,"The paper proposes a min-max optimization framework for generating adversarial attacks, focusing on improving attack effectiveness against ensembles, universal perturbations, and transformations. This is adversarial attack generation for standard vision tasks, not frontier models, and is a technical robustness method without explicit AI safety or alignment goals, placing it in Class 2."
xfDXF0I_bt,Locally Valid and Discriminative Prediction Intervals for Deep Learning Models,2,False,,,,,,high,"The paper focuses on constructing prediction intervals for deep learning models using conformal prediction to provide uncertainty quantification with local coverage guarantees. This is a reliability and trustworthiness technique for general deep learning models, not specifically aimed at frontier AI safety or alignment. Therefore it belongs in Class 2 (Truthfulness, Reliability & XAI) rather than any safety-related class."
yGKklt8wyV,Graph Neural Networks with Local Graph  Parameters,3,False,,,,,,high,"The paper proposes a framework to improve the expressivity and efficiency of Graph Neural Networks using local graph parameters, with a focus on theoretical characterization and experimental evaluation on graph learning tasks. There is no mention of safety, alignment, ethics, or reliability, making it a pure capabilities contribution."
z-X_PpwaroO,Computer-Aided Design as Language,3,False,,,,,,high,"The paper proposes a machine learning model for automatically generating 2D sketches in CAD, using language modeling and data serialization. There is no mention of frontier AI safety, alignment, ethics, or reliability concerns; the primary goal is improving design capabilities. Thus, it fits Class 3 (General Capabilities) rather than any safety-related class."
xQGYquca0gB,Neural Production Systems,3,False,,,,,,high,"The paper introduces Neural Production Systems, a new architecture for modeling interactions among entities in visual environments, achieving robust future-state prediction and outperforming GNNs. There is no mention of safety, alignment, or any safety-relevant concepts; the primary goal is improving performance and generalization, classifying it as General Capabilities."
yJqcM36Qvnu,Federated Graph Classification over Non-IID Graphs,3,False,,,,,,high,"The paper proposes a federated learning method for graph classification to handle non-IID graph data, focusing on improving model performance in distributed settings. There is no mention of safety, alignment, ethics, or reliability concerns, making it a general capabilities paper. It does not fit the criteria for Class 1, 2, or 4."
