id,title,class,is_safety,motivation_score,methodology_score,evaluation_score,total_score,subdomain,confidence,reasoning
epbzV3FLcI,Online Navigation Refinement: Achieving Lane-Level Guidance by Associating Standard-Definition and Online Perception Maps,3,False,,,,,,high,"The paper focuses on improving lane-level navigation by associating standard-definition and online perception maps, introducing a dataset, a transformer model, and a metric for this task. There is no connection to AI safety, alignment, or catastrophic risk; the primary goal is enhancing navigation capabilities. Therefore it belongs to Class 3 (General Capabilities)."
k6nTUFoqeT,FASTer: Toward Powerful and Efficient Autoregressive Vision–Language–Action Models with Learnable Action Tokenizer and Block-wise Decoding,3,False,,,,,,high,"The paper presents FASTer, a framework for improving the efficiency and performance of autoregressive vision-language-action models for robotic manipulation. The focus is entirely on enhancing reconstruction quality, inference speed, and task performance, with no mention of safety, alignment, or ethical considerations. This clearly falls under General Capabilities (Class 3) rather than any safety-related class."
LqazVN5epT,On Entropy Control in LLM-RL Algorithms,3,False,,,,,,high,"The paper proposes a new entropy control method (AEnt) for LLM-RL algorithms to improve training effectiveness. It focuses on enhancing performance in math-reasoning tasks, with no mention of safety, alignment, or risk mitigation. This places it squarely in General Capabilities (Class 3), as its primary goal is improving model performance without a safety motivation."
kXhh2lToaR,Low-Rank Few-Shot Node Classification by Node-Level Graph Diffusion,3,False,,,,,,high,"The paper proposes a novel graph diffusion method for few-shot node classification, focusing on improving performance through low-rank feature learning and attention. There is no mention of AI safety, alignment, or any connection to frontier model risks; it is purely a capabilities-oriented method."
9EjZGs8ube,ODEBrain: Continuous-Time EEG Graph for Modeling Dynamic Brain Networks,3,False,,,,,,high,"The paper presents a neural ODE framework for forecasting EEG dynamics, focusing on improving prediction accuracy and robustness. There is no mention of AI safety, alignment, or frontier model risks; the work is purely a methodological contribution for neuroscience applications. Therefore, it belongs to Class 3 (General Capabilities)."
Pa6ak2B9jJ,Auto-RT: Automatic Jailbreak Strategy Exploration for Red-Teaming Large Language Models,4,True,3,2,2,7,Red-Teaming,high,"This paper proposes AUTO-RT, a reinforcement learning framework for automatically exploring jailbreak strategies to bypass LLM safety restrictions. The primary goal is identifying vulnerabilities (safety motivation), the methods are tailored for red-teaming, and evaluation uses attack success rates—all indicators of Class 4 AI safety work in the Red-Teaming subdomain."
y4nkSIOX8L,GaitSnippet: Gait Recognition Beyond Unordered Sets and Ordered Sequences,3,False,,,,,,high,"This paper focuses on improving gait recognition performance by proposing a new snippet-based method to capture multi-scale temporal context. There is no mention of AI safety, alignment, fairness, or any ethical concerns; it is purely a capability improvement in computer vision."
5UFUHUC5qP,GDGB: A Benchmark for Generative Dynamic Text-Attributed Graph Learning,3,False,,,,,,high,"The paper presents a benchmark for generative dynamic text-attributed graph learning, focusing on dataset creation, task definitions, and evaluation metrics. There is no mention of AI safety, alignment, or ethical considerations; the primary goal is improving generative capabilities for graph data, fitting Class 3. It does not involve safety motivation, interpretability, fairness, or reliability issues that would place it in other classes."
3qzgB7QIDl,Reducing Contextual Stochastic Bilevel Optimization via Structured Function Approximation,3,False,,,,,,high,"The paper presents a novel optimization framework for contextual stochastic bilevel problems, focusing on reducing computational complexity and improving sample efficiency. There is no mention of safety, alignment, ethics, or reliability concerns; the work is purely methodological and aimed at advancing optimization capabilities. Therefore, it falls under Class 3 (General Capabilities)."
7iXt44Actj,Value Matching: Scalable and Gradient-Free Reward-Guided Flow Adaptation,3,False,,,,,,high,"The paper introduces Value Matching, a method for reward-guided adaptation of flow and diffusion models to improve performance on downstream tasks such as image generation and molecular design. The primary focus is on scalability, memory efficiency, and sample efficiency, with no explicit safety or alignment motivation. Therefore, it belongs to Class 3 (General Capabilities)."
os7OLubIMI,On learning linear dynamical systems in context with attention layers,3,False,,,,,,high,"The paper studies the expressive power of linear attention layers for in-context learning of linear dynamical systems, focusing on theoretical understanding and performance. There is no mention or motivation related to AI safety, alignment, ethics, or reliability; it is purely a capabilities and expressivity study. Therefore it belongs in Class 3 (General Capabilities)."
bBPOcj5dOg,Queue Length Regret Bounds for Contextual Queueing Bandits,3,False,,,,,,high,"This paper introduces a new contextual queueing bandit framework and provides regret bounds, with no mention of AI safety, alignment, or frontier models. It is a technical contribution to online learning and scheduling, not addressing safety or ethical concerns, so it belongs in General Capabilities."
sKMgGQQy7g,SesaHand: Enhancing 3D Hand Reconstruction via Controllable Generation with Semantic and Structural Alignment,3,False,,,,,,high,"The paper addresses 3D hand reconstruction using generative models with semantic and structural alignment. There is no mention of AI safety, frontier models, or misalignment risks; the goal is purely improving task performance. Therefore, it belongs to Class 3 (General Capabilities)."
5VXJPS1HoM,Veritas: Generalizable Deepfake Detection via Pattern-Aware Reasoning,2,False,,,,,,high,"The paper addresses deepfake detection using an MLLM with pattern-aware reasoning, aiming to improve generalization and reliability in detecting fake content. This falls under truthfulness and reliability (Class 2), as it focuses on detecting manipulated media rather than frontier AI safety or alignment. No explicit safety or alignment motivation is present, distinguishing it from Class 4."
24QX6XpvSL,Histopathology-Genomics Multi-modal Structural Representation Learning for Data-Efficient Precision Oncology,3,False,,,,,,high,"This paper proposes a multi-modal representation learning framework for histopathology and genomics data to improve prediction accuracy in precision oncology. The primary goal is enhancing performance (survival prediction, cancer grading) with no explicit safety, fairness, or alignment motivation. It does not address frontier AI safety, interpretability for safety, or any safety-related concerns, so it fits Class 3 (General Capabilities)."
dT3ZciXvNX,DexMove: Learning Tactile-Guided Non-Prehensile Manipulation with Dexterous Hands,3,False,,,,,,high,"The paper presents a framework for non-prehensile manipulation using dexterous hands, focusing on learning control policies from tactile data. There is no mention of AI safety, alignment, ethics, or truthfulness; the goal is purely to improve robotic manipulation capabilities. Therefore, it belongs to Class 3 (General Capabilities)."
yz7fL5vfpn,Benchmarking LLM Tool-Use in the Wild,3,False,,,,,,high,"This paper introduces WildToolBench, a benchmark for evaluating LLM tool-use ability based on real-world user behaviors like compositional tasks, implicit intent, and instruction transitions. The primary goal is assessing and highlighting limitations in LLM agentic capabilities, without a focus on AI safety, alignment, or catastrophic risks. Hence, it belongs to Class 3 (General Capabilities) as it evaluates performance and robustness of a general capability."
4XVczusV2K,Diverse and Sparse Mixture-of-Experts for Causal Subgraph–Based Out-of-Distribution Graph Learning,3,False,,,,,,high,"The paper introduces a Mixture-of-Experts framework for out-of-distribution graph learning, focusing on improving generalization via causal subgraph discovery. There is no mention of AI safety, alignment, frontier models, or any safety-related motivation, so it belongs in Class 3 as a general capabilities improvement method."
81PJ2KPnmK,DreamPhase: Offline Imagination and Uncertainty-Guided Planning for Large-Language-Model Agents,4,True,3,1,1,5,Safeguards,high,"This paper introduces DreamPhase, a planning framework for LLM agents that uses offline imagination and a safety gate to reduce irreversible actions and improve safety. The primary goal is enhancing safety and efficiency in autonomous agents, fitting Class 4. The subdomain is Safeguards because it focuses on inference-time safety bounding through a safety gate and uncertainty-aware planning. It is distinguished from general capabilities (Class 3) by its explicit safety motivation and from narrow XAI (Class 2) by its frontier agent context."
0nvQ5kHXf4,Efficient Resource-Constrained Training of Transformers via Subspace Optimization,3,False,,,,,,high,"The paper presents a method for efficient transformer training under resource constraints, focusing on memory and computation reduction. There is no mention or connection to AI safety, alignment, or risk. It is purely a capabilities/efficiency contribution, thus Class 3."
mdw0vvRBEL,Truthfulness Despite Weak Supervision: Evaluating and Training LLMs Using Peer Prediction,4,True,3,2,2,7,Scalable Oversight,high,"The paper introduces a peer prediction method from mechanism design to elicit truthful answers from LLMs without ground truth, explicitly addressing problems of deception under weak supervision. This is central to scalable oversight—evaluating and training models that are stronger than their supervisors—making it a clear Class 4 safety contribution. It differs from standard hallucination mitigation (Class 2) or general RLHF (Class 3) by focusing on incentive compatibility and resisting exploitation of evaluation schemes."
HB6KvsqcAn,Towards Physically Executable 3D Gaussian for Embodied Navigation,3,False,,,,,,high,"The paper introduces a method to enhance 3D Gaussian Splatting for visual-language navigation by adding object-level semantics and physical interfaces. Its primary goal is improving navigation performance and bridging the sim-to-real gap, with no focus on AI safety, alignment, or risk. Thus, it falls under general capabilities."
gdEWoxhb70,Learning Concept Bottleneck Models from Mechanistic Explanations,2,False,,,,,,high,"The paper introduces a method to build Concept Bottleneck Models using Sparse Autoencoders to extract concepts from black-box models, aiming to improve interpretability for standard classification tasks. There is no explicit safety or alignment motivation, and the work does not address frontier AI misalignment or catastrophic risk. It belongs to Class 2 as it focuses on XAI for conventional ML models without a safety framing."
ImRhA9xmay,YoNoSplat: You Only Need One Model for Feedforward 3D Gaussian Splatting,3,False,,,,,,high,"The paper presents a feedforward model for 3D Gaussian Splatting reconstruction from images, focusing on speed and flexibility. There is no mention of AI safety, alignment, ethics, or truthfulness. It is purely a capability improvement paper for 3D scene reconstruction, hence Class 3."
IaEqjWXd1d,AceReason-Nemotron 1.1: Advancing Math and Code Reasoning through SFT and RL Synergy,3,False,,,,,,high,"The paper investigates SFT and RL synergy to improve math and code reasoning performance, with no mention of safety, alignment, fairness, or truthfulness. The primary goal is advancing model capabilities, placing it in Class 3 (General Capabilities)."
WVliGyFwZv,Accelerated co-design of robots through morphological pretraining,3,False,,,,,,high,"This paper presents a method for co-designing robot morphology and control using differentiable simulation and morphological pretraining. The focus is on improving efficiency and performance in robot design, with no connection to AI safety, alignment, or ethical considerations. It is clearly a capabilities-oriented robotics paper, placing it in Class 3 (General Capabilities)."
1J63FJYJKg,MrRoPE: Mixed-radix Rotary Position Embedding,3,False,,,,,,high,"The paper proposes a new positional encoding method to extend the context length of transformer models, focusing purely on improving performance and generalization without any safety or alignment motivation. It is a capabilities-oriented contribution with no connection to ethics, truthfulness, or frontier AI safety."
mMK9pvQJxf,Improving Classifier-Free Guidance in Masked Diffusion: Low-Dim Theoretical Insights with High-Dim Impact,3,False,,,,,,high,"The paper improves classifier-free guidance in masked diffusion models for better sample quality in conditional generation. The focus is on theoretical analysis and a simple code change to improve performance, with no connection to AI safety, alignment, or frontier model risks. It is a capabilities improvement paper, not safety research."
1BXojAgNrg,MedAraBench: Large-scale Arabic Medical Question Answering Dataset and Benchmark,3,False,,,,,,high,"The paper introduces a large-scale Arabic medical QA dataset and benchmark, evaluating LLM performance and fine-tuning. The primary goal is expanding multilingual capabilities and domain-specific evaluation, with no explicit safety or alignment motivation. It belongs to Class 3 as its focus is on general capabilities and benchmarking, not frontier AI safety."
G0HcRB3s3N,To View Transform or Not to View Transform: NeRF-based Pre-training Perspective,3,False,,,,,,high,"This paper proposes a NeRF-based pre-training method to improve 3D perception for autonomous driving, focusing on overcoming representation mismatches in view transformation. There is no mention of AI safety, alignment, fairness, or interpretability; the primary goal is enhancing performance and generalization. Therefore, it belongs to Class 3 (General Capabilities)."
3VIPmz7iAi,GTA1: GUI Test-time Scaling Agent,3,False,,,,,,high,"This paper focuses on improving the planning and grounding capabilities of GUI agents through test-time scaling and reinforcement learning, with the primary goal of enhancing task performance on benchmarks. There is no explicit safety, alignment, or frontier AI motivation, distinguishing it from Class 4 safety research. It falls under General Capabilities (Class 3) as it aims to improve model effectiveness without addressing safety concerns."
5S8ruWKe8l,Fast and Stable Riemannian Metrics on SPD Manifolds via Cholesky Product Geometry,3,False,,,,,,high,"This paper proposes new Riemannian metrics for SPD matrix learning to improve computational efficiency and numerical stability in SPD neural networks. There is no connection to AI safety, alignment, or frontier model concerns; the work focuses purely on mathematical methodology for enhanced model performance and generalization."
lJ7zecny2e,Towards Faithful Reasoning in Remote Sensing: A Perceptually-Grounded GeoSpatial Chain-of-Thought for Vision-Language Models,2,False,,,,,,high,"The paper introduces Geo-CoT to improve the faithfulness and verifiability of VLMs in remote sensing tasks, addressing unverifiable outputs and enhancing interpretability. This focuses on reliability and explainability for domain-specific applications, not frontier safety or alignment, distinguishing it from Class 4. The primary goal is improving performance with a reasoning trace, but framed around trustworthiness rather than general capability enhancement, placing it in Class 2."
wZ4UoRKDNa,ssToken: Self-modulated and Semantic-aware Token Selection for LLM Fine-tuning,3,False,,,,,,high,"The paper focuses on improving data quality for supervised fine-tuning of LLMs through a token-level selection method, aiming to enhance performance and training efficiency. There is no mention of safety, alignment, or any frontier AI safety concerns, so it clearly falls under Class 3 (General Capabilities)."
W5BPGXR9jf,NerVE: Nonlinear Eigenspectrum Dynamics in LLM Feed-Forward Networks,3,False,,,,,,medium,"The paper introduces a framework for understanding the internal dynamics of LLM feed-forward networks using spectral metrics, correlating them with generalization ability and architectural design choices. There is no explicit safety or alignment motivation—the goal is to improve model understanding for architecture and optimizer selection, which falls under general capabilities research (Class 3). It does not address ethics, fairness, truthfulness, or reliability for end users, nor does it frame the work in terms of frontier AI safety risks."
pPWQUdhYSV,"Whatever Remains Must Be True: Filtering Drives Reasoning in LLMs, Shaping Diversity",3,False,,,,,,high,"The paper focuses on improving reasoning diversity and precision in LLMs via a divergence-based training method, evaluated on a theorem-proving benchmark. There is no explicit safety or alignment motivation; the goal is performance improvement, placing it in Class 3 (General Capabilities). It does not address frontier AI safety concerns such as misalignment or catastrophic risks."
FS1KoskTtD,Fathom-DeepResearch: Unlocking Long Horizon Information Retrieval and Synthesis for SLMs,3,False,,,,,,high,"The paper focuses on improving performance and capabilities of small language models for long-horizon information retrieval and synthesis, using tool-integrated reasoning and reinforcement learning. There is no mention or framing related to AI safety, alignment, or risk. Thus it is a general capabilities paper (Class 3)."
7Dvmq7MhwU,TianQuan-S2S: A Subseasonal-to-Seasonal Global Weather Model via Incorporate Climatology State,3,False,,,,,,high,"The paper presents a new global weather forecasting model (TianQuan-S2S) that improves prediction accuracy by incorporating climatology states into a Transformer architecture. There is no mention of AI safety, alignment, ethics, or interpretability; the sole goal is advancing forecasting capabilities."
3y3hnL7KhS,AEGIS: Adversarial Target-Guided Retention-Data-Free Robust Concept Erasure from Diffusion Models,4,True,3,2,2,7,Adversarial Robustness,high,"The paper focuses on concept erasure in diffusion models to prevent harmful content generation, which is a frontier AI safety concern. It proposes adversarial and gradient-based methods to improve robustness against prompt attacks while preserving model utility, directly addressing safety. The primary goal is safety, methods are safety-specific, and evaluation uses attack success rates, distinguishing it from capability-focused works."
3r68a6GOpg,ALM-MTA: Front-Door Causal Multi-Touch Attribution Method for Creator-Ecosystem Optimization,3,False,,,,,,high,"The paper introduces a causal multi-touch attribution method for optimizing creator ecosystems on social platforms. Its primary goal is improving recommendation system performance and resource utilization, with no mention of AI safety, alignment, or frontier model concerns. It is distinctly a capabilities-focused work, not falling into ethics/fairness (Class 1) or safety (Class 4), and is not about truthfulness/reliability/XAI (Class 2) as it targets system optimization rather than explanation or reliability."
RzT2sombPD,CTBench: Cryptocurrency Time Series Generation Benchmark,3,False,,,,,,high,"The paper introduces a benchmark for cryptocurrency time series generation, focusing on data augmentation and trading performance. There is no mention of AI safety, alignment, or frontier model concerns, and the work is purely aimed at improving time series generation capabilities for financial applications."
bJvwJahJeF,ScienceBoard: Evaluating Multimodal Autonomous Agents in Realistic Scientific Workflows,3,False,,,,,,high,"The paper presents a benchmark for evaluating multimodal autonomous agents in scientific workflows, focusing on task completion success rates across domains like biochemistry and astronomy. The goal is to improve agent capabilities for scientific discovery, with no mention of AI safety, alignment, or catastrophic risk. Thus, it is a general capabilities paper (Class 3)."
6hZAo6fZvJ,Distributional value gradients for stochastic environments,3,False,,,,,,high,"The paper introduces a new reinforcement learning method (Distributional Sobolev Training) aimed at improving sample efficiency and handling stochastic environments. There is no mention of safety, alignment, or risk mitigation; the primary goal is advancing RL capabilities. Therefore it belongs to Class 3 (General Capabilities)."
7wjFjOzCtB,"No Prior, No Leakage: Revisiting Reconstruction Attacks in Trained Neural Networks",1,False,,,,,,high,"This paper investigates reconstruction attacks that extract training data from neural network parameters, addressing privacy and security rather than frontier AI safety or misalignment. It focuses on understanding the limitations of such attacks and their mitigation, which falls under traditional ML fairness and ethics, specifically privacy. The work does not discuss frontier models, alignment, or catastrophic risks, distinguishing it from Class 4."
ADFXCeYXvR,GALAX: Graph-Augmented Language Model for Explainable Reinforcement-Guided Subgraph Reasoning in Precision Medicine,2,False,,,,,,high,"The paper integrates GNNs and LLMs with a Graph Process Reward Model for explainable subgraph reasoning in precision medicine. Its primary goal is improving interpretability and reasoning for biomedical applications (target identification, signaling pathways) with no frontier AI safety or alignment motivation. This places it in Class 2 (Truthfulness, Reliability & XAI) rather than Class 4, as the methods are applied to a narrow domain without safety framing."
BqLGlQF46f,Beyond the Known: An Unknown-Aware Large Language Model for Open-Set Text Classification,2,False,,,,,,high,"The paper proposes a method for open-set text classification using LLMs to improve OOD detection and classification accuracy. It is framed as a reliability improvement for NLP systems, with no connection to frontier AI safety, alignment, or catastrophic risk. Therefore, it falls under Class 2 (Truthfulness, Reliability & XAI), as it addresses model reliability without a safety motivation."
iJ7cyttpVj,ARFlow: Auto-regressive Optical Flow Estimation for Arbitrary-Length Videos via Progressive Next-Frame Forecasting,3,False,,,,,,high,"The paper focuses on improving optical flow estimation in videos using an auto-regressive model, achieving state-of-the-art performance with computational efficiency. There is no connection to AI safety, alignment, or frontier model concerns, placing it in Class 3 (General Capabilities)."
n0wVbCxcob,IVEBench: Modern Benchmark Suite for Instruction-Guided Video Editing Assessment,3,False,,,,,,high,"The paper introduces a benchmark suite for evaluating instruction-guided video editing, focusing on quality, instruction compliance, and fidelity. There is no connection to AI safety, alignment, or frontier model risks; it is purely a capabilities-oriented evaluation benchmark."
3hS7EtL4bV,PGRF-Net: A Prototype-Guided Relational Fusion Network for Diagnostic Multivariate Time-Series Anomaly Detection,2,False,,,,,,high,"The paper proposes a method for multivariate time-series anomaly detection with a focus on interpretability via prototype-based evidence extraction. This is a domain-specific application with no connection to frontier AI safety or alignment; it falls under traditional interpretability for reliability/usability. Distinguishing from Class 4, the interpretability is for diagnostic analysis of sensor data, not for understanding or controlling frontier models."
cBoYkLG3EJ,EvolProver: Advancing Automated theorem proving by Evolving Formalized Problems via Symmetry and Difficulty,3,False,,,,,,high,"This paper focuses on improving automated theorem proving (ATP) performance using data augmentation and LLM training, achieving SOTA results on formal math benchmarks. There is no mention of AI safety, alignment, or risk, and the work is purely about advancing capabilities in a narrow domain."
T1h5em349L,InftyThink: Breaking the Length Limits of Long-Context Reasoning in Large Language Models,3,False,,,,,,high,"The paper presents InftyThink, a method to improve long-context reasoning efficiency and performance in LLMs, addressing computational scaling and context window limitations. The primary goal is enhancing capabilities (reasoning depth and efficiency) with no explicit safety, alignment, or risk motivation. It focuses on benchmark improvements (MATH500, AIME24) rather than safety-specific metrics, clearly placing it in Class 3 (General Capabilities)."
bn47cqGQ7l,GTool: Graph Enhanced Tool Planning with Large Language Model,3,False,,,,,,high,"The paper focuses on improving the tool planning capability of LLMs using a graph-enhanced method, with the primary goal of performance improvement (29.6% gains over SOTA). There is no safety or alignment framing; it is purely a capabilities-oriented contribution, hence Class 3."
yh7MV2V0ba,Variational Autoencoding Discrete Diffusion with Enhanced Dimensional Correlations Modeling,3,False,,,,,,high,"The paper proposes a new generative modeling framework (VADD) for discrete diffusion, aiming to improve sample quality and efficiency in image and text generation. There is no mention of AI safety, alignment, frontier models, or any safety-related motivation. The work is purely focused on advancing capabilities in generative modeling, thus it belongs in Class 3 (General Capabilities)."
P7wBg0vPTh,RLVER: Reinforcement Learning with Verifiable Emotion Rewards for Empathetic Agents,3,False,,,,,,high,"The paper introduces RLVER to enhance emotional intelligence in LLMs using reinforcement learning with verifiable emotion rewards. The primary goal is improving a specific capability (empathy), not addressing frontier AI safety concerns. There is no framing around misalignment, loss of control, or catastrophic risk, so it belongs in Class 3 (General Capabilities)."
OvCyDyW9kU,Personalized Collaborative Learning with Affinity-Based Variance Reduction,3,False,,,,,,high,"The paper proposes a distributed multi-agent learning algorithm to improve personalization and sample efficiency through collaboration. The focus is entirely on performance gains (linear speedup, faster convergence) with no mention of AI safety, alignment, or risk. It belongs in Class 3 as a general capabilities contribution to federated/personalized learning."
hlLXvyz5iP,Reasoning-Aligned Perception Decoupling for Scalable Multi-modal Reasoning,3,False,,,,,,high,"The paper proposes RAPID, a method to decouple perception and reasoning in multi-modal LLMs, using reinforcement learning to align outputs and enable scalable reasoning. The primary goal is improving multi-modal reasoning performance, with no safety or alignment motivation. Hence, it belongs to Class 3 (General Capabilities)."
4ZAwmIaA9y,GARLIC: Graph Attention-based Relational Learning of Multivariate Time Series in Intensive Care,2,False,,,,,,high,"The paper presents GARLIC, an interpretable neural network for ICU time series prediction, focusing on accuracy and providing built-in explanations for a narrow clinical application. There is no mention of frontier AI safety, alignment, or general-purpose model understanding; thus, it fits Class 2 (Truthfulness, Reliability & XAI)."
g9D9MgG7iW,Tools are under-documented: Simple Document Expansion Boosts Tool Retrieval,3,False,,,,,,high,"The paper focuses on improving tool retrieval for LLMs by enriching tool documentation, which is a capability enhancement with no safety or alignment motivation. It does not address fairness, truthfulness, or safety concerns, and there is no explicit safety framing, so it falls under General Capabilities."
bpF8zgSt41,How Transformers Learn Causal Structures In-Context: Explainable Mechanism Meets Theoretical Guarantee,3,False,,,,,,high,"The paper focuses on theoretical understanding of how transformers learn causal structures in-context, providing proofs and empirical analysis. There is no mention or framing related to AI safety, alignment, or catastrophic risk. It is a pure capabilities-oriented study of in-context learning mechanisms, placing it in Class 3."
3loQDtveWI,Predicting LLM Output Length via Entropy-Guided Representations,3,False,,,,,,high,"The paper focuses on predicting LLM output length to improve inference efficiency and reduce computational waste, with no explicit safety or alignment motivation. It is a system optimization and efficiency work, placing it firmly in Class 3 (General Capabilities). There is no discussion of model misalignment, safety monitoring, or catastrophic risk."
yx3g4sF70y,Sharp Monocular View Synthesis in Less Than a Second,3,False,,,,,,high,"The paper introduces SHARP, a method for fast monocular view synthesis using 3D Gaussian representations, focusing on performance and state-of-the-art results. There is no mention of safety, fairness, alignment, or reliability, so it falls under Class 3 (General Capabilities). It is a computer vision/graphics paper with no safety relevance."
KQPoMbxInu,Point-Focused Attention Meets Context-Scan State Space: Robust Biological Visual Perception for Point Cloud Representation,3,False,,,,,,high,"This paper proposes PointLearner, a point cloud representation learning network inspired by biological vision, focusing on local geometry and global context. There is no mention of AI safety, alignment, or frontier model concerns; it is a standard capabilities-oriented computer vision paper. Therefore, it belongs to Class 3 (General Capabilities)."
7AH0y1OtnC,MOSAIC: Multi-Subject Personalized Generation via Correspondence-Aware Alignment and Disentanglement,3,False,,,,,,high,"The paper focuses on improving multi-subject personalized image generation through representation-level semantic correspondence and feature disentanglement. Its primary goal is enhancing identity fidelity and semantic coherence in image synthesis, with no explicit connection to AI safety, alignment, or frontier model risks. The term 'alignment' refers to semantic feature alignment, not safety alignment, so it falls under Class 3 (General Capabilities)."
0Z2l4XtTdz,PAS: Estimating the target accuracy before domain adaptation,3,False,,,,,,high,"The paper presents PAS, a score for estimating target accuracy before domain adaptation to select optimal source domains and pre-trained models. It focuses purely on improving performance and computational efficiency in standard image classification tasks, with no connection to AI safety, ethics, or alignment."
jRWxvQnqUt,GraphUniverse: Synthetic Graph Generation for Evaluating Inductive Generalization,3,False,,,,,,high,"The paper introduces a framework for generating synthetic graphs to evaluate inductive generalization in graph learning models. The primary goal is improving performance and robustness in graph learning, with no connection to frontier AI safety, ethics, or truthfulness in AI systems. Therefore, it falls under Class 3 (General Capabilities)."
kWM0etSpBG,Evaluating GFlowNet from partial episodes for stable and flexible policy-based training,3,False,,,,,,high,"The paper introduces 'evaluation balance' to improve policy-based training of GFlowNets, a method for sampling combinatorial candidates. There is no mention of AI safety, alignment, or frontier model concerns; the focus is purely on algorithmic stability and flexibility for generative flow networks. Therefore, it falls under Class 3 (General Capabilities)."
9QSWEdHDnT,Learning Global Hypothesis Space for Enhancing Synergistic Reasoning Chain,3,False,,,,,,high,"The paper proposes a method to enhance Chain-of-Thought reasoning in LLMs by constructing a global hypothesis graph using topological data analysis, aiming to improve reasoning accuracy and robustness. The primary goal is advancing general reasoning capabilities, not addressing safety or alignment concerns. Unlike safety-focused work on monitoring or interpreting model internals, this is a performance improvement with no explicit safety motivation."
em0jPLYjaS,QuaMo: Quaternion Motions for Vision-based 3D Human Kinematics Capture,3,False,,,,,,high,"The paper presents a novel method for 3D human motion capture using quaternions to improve temporal consistency and accuracy, with no connection to AI safety, alignment, ethics, or fairness. Its primary goal is advancing performance in a computer vision task, placing it squarely in Class 3 (General Capabilities)."
